index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
244,h264_qsv,LA_ICQ,veryslow,4,256,1,16,15,1194,2388,3597,117902.99967447917,7860.624186197917,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 19,11.786910255750021,0.5311782210148116,10.186915544351638,0.6073776666666667,0.9877211666666667,35.14727133333333,93.53392666666666
245,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,899,2683,3597,124801.72428385417,8320.572591145834,-global_quality 25 -look_ahead 1 -g 256 -bf 3 -refs 1,12.191087325414022,0.5081804643864847,9.851923772353457,0.9868156666666666,0.9962473333333333,81.56214116666665,94.68377283333332
246,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,3,15,717,2865,3597,104856.58365885417,6990.831217447917,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 3,12.38490923245748,0.5869671235547035,9.696362744925295,0.98904,0.9962383333333333,83.67661516666668,94.60686299999999
247,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,5,15,717,2865,3597,89752.33561197917,5983.809733072917,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 5,11.779868006706238,0.6457396219398083,10.199979660520818,0.9879575000000002,0.9961046666666666,82.16594766666667,94.26926083333332
248,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,8,15,604,2978,3597,91470.33463541667,6098.347819010417,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 8,11.836670637130737,0.639000518769211,10.152916665195901,0.9879356666666667,0.9960983333333333,81.98595433333332,94.2099635
249,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,11,15,520,3062,3597,90167.03108723958,6011.458984375,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 11,12.02778673171997,0.6442810476553334,9.990332858246623,0.9874508333333334,0.995962,81.28981316666666,94.065333
250,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,9,15,408,3174,3597,86051.45231119792,5737.0732421875,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 9,12.155091842015585,0.6606854351414877,9.886307807567864,0.9864825,0.9957234999999999,80.37752766666667,93.78899483333333
251,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,408,3174,3597,97725.12972005208,6515.363444010417,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 16,12.261104385058085,0.6121762268272636,9.799937737721137,0.6265001666666666,0.9886955,37.6555415,92.7206185
252,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,7,15,338,3244,3597,85333.56298828125,5689.2158203125,-global_quality 25 -look_ahead 1 -g 256 -bf 10 -refs 7,12.144399166107178,0.6633550791500002,9.896968441107271,0.9862126666666667,0.9955846666666668,79.90105133333334,93.62640666666665
253,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,13,15,281,3301,3597,86232.78336588542,5749.166829427083,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 13,12.233024795850119,0.6597878781637292,9.824930268404648,0.9856705,0.9955314999999999,79.96347933333334,93.56471700000002
254,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,11,15,267,3315,3597,85789.1611328125,5719.592447916667,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 11,12.30575700600942,0.6615297991035258,9.766263175257645,0.9856630000000001,0.9955013333333332,79.7259555,93.52251583333333
255,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,267,3315,3597,103981.10970052083,6932.46044921875,-global_quality 25 -look_ahead 1 -g 256 -bf 13 -refs 16,12.467700242996216,0.5856748676838665,9.637690774813478,0.4892396666666667,0.9323081666666667,28.244749,79.02703116666667
256,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,5,15,225,3357,3597,84361.3984375,5624.40234375,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 5,12.459107438723246,0.6671503589587261,9.645497167589111,0.9851985000000001,0.9954581666666665,79.91584166666667,93.48104366666666
257,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,8,15,225,3357,3597,84360.55875651042,5624.346354166667,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 8,12.45106828212738,0.6671535631436268,9.651440282989382,0.9851985000000001,0.9954583333333332,79.91584166666667,93.48104599999999
258,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,11,15,225,3357,3597,84360.51741536458,5624.34375,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 11,12.452449242273966,0.6671537386962415,9.650343546930818,0.9851985000000001,0.9954583333333332,79.91584166666667,93.48104599999999
259,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,14,15,225,3357,3597,84361.2900390625,5624.395182291667,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 14,12.450560847918192,0.6671508196752568,9.651734573420626,0.9851985000000001,0.9954581666666665,79.91584166666667,93.48104366666666
260,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,16,15,225,3357,3597,103319.98046875,6888.381998697917,-global_quality 25 -look_ahead 1 -g 256 -bf 15 -refs 16,12.622000694274902,0.5877878887903165,9.51905975924969,0.48883650000000006,0.9388086666666667,28.924949166666668,81.37882599999999
261,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,14,15,211,3371,3597,83321.90218098958,5555.101725260417,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 14,12.422862013181051,0.6712701256104294,9.674190294968342,0.9853701666666668,0.995349,79.6853905,93.37870266666665
262,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,3,15,211,3371,3597,124342.73860677083,8290.04052734375,-global_quality 25 -look_ahead 1 -g 256 -bf 17 -refs 3,13.727043469746908,0.5090546040542112,8.74842428891114,0.9874775000000001,0.9953598333333334,80.88989783333334,93.76091183333334
263,h264_qsv,LA_ICQ,veryslow,4,256,1,4,15,1194,2388,3597,103438.2763671875,6896.25341796875,-global_quality 25 -look_ahead 1 -g 256 -bf 2 -refs 4,11.675682266553244,0.591740753779309,10.284813341824956,0.9898905,0.9966216666666666,84.42922800000001,94.98346533333334
264,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,1,15,717,2865,3597,128451.75227864583,8563.942057291666,-global_quality 25 -look_ahead 1 -g 256 -bf 4 -refs 1,12.445204297701517,0.4937812433503706,9.64853033831397,0.9869161666666666,0.9960853333333333,81.181265,94.53537166666666
265,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,6,15,604,2978,3597,91470.34879557292,6098.348795572917,-global_quality 25 -look_ahead 1 -g 256 -bf 5 -refs 6,11.835712790489197,0.6390004586357151,10.153923262302861,0.9879356666666667,0.9960983333333333,81.98595433333332,94.2099635
266,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,520,3062,3597,107562.0166015625,7171.1953125,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 16,12.188506484031677,0.5715915009800789,9.857031476818355,0.48512933333333336,0.8759031666666667,23.184181999999996,67.2875425
267,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,16,15,520,3062,3597,107562.0166015625,7171.1953125,-global_quality 25 -look_ahead 1 -g 256 -bf 6 -refs 17,12.184852759043375,0.5715915009800789,9.860012165776137,0.48512933333333336,0.8759031666666667,23.184181999999996,67.2875425
