index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,ref_name,ref_type,infile_option,outfile_filename,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,enc_time,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
0,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,ABBB,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/cc6c1e0519d2,106928.2041015625,7127.3583984375,-global_quality 24,12.712737798690796,00:00:12,0.6016592380191685,9.44092467732325,0.990163,0.996622,79.127557,96.587758
1,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,ASintel,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/8517437c4a1e,41631.19140625,2775.736328125,-global_quality 24,12.540599346160889,00:00:12,0.8091240433264101,9.567804272188305,0.992783,0.997229,80.899789,94.802768
2,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,AToS,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/67e3fadf3087,58955.7578125,3930.841796875,-global_quality 24,12.504494428634644,00:00:12,0.7795337648271967,9.595429921999749,0.993146,0.997616,88.255175,96.563553
3,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NAir,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/048722795d6b,26922.703125,1795.0556640625,-global_quality 24,12.486389875411987,00:00:12,0.842468853128072,9.60934274816091,0.994044,0.996397,84.190931,92.1757
4,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NArmy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/6dcfc8b977e2,159759.47265625,10651.8740234375,-global_quality 24,12.58966064453125,00:00:12,0.3931679024558624,9.530519001885887,0.990618,0.996946,83.939152,93.713779
5,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NNavy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/0a2df33bc48b,134853.7001953125,8991.294921875,-global_quality 24,13.059367656707764,00:00:13,0.48730287195540967,9.187734288066455,0.990242,0.996809,85.116151,94.229809
6,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,ABBB,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/a5a8a9028ffa,106928.2041015625,7127.3583984375,-global_quality 24 -b_strategy 1,12.70763111114502,00:00:12,0.6016592380191685,9.44471860650239,0.990163,0.996622,79.127557,96.587758
7,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,ASintel,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/d23e433bf23c,41631.19140625,2775.736328125,-global_quality 24 -b_strategy 1,12.550092220306396,00:00:12,0.8091240433264101,9.560567196937352,0.992783,0.997229,80.899789,94.802768
8,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,AToS,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/9a9e6a2c52bc,58955.7578125,3930.841796875,-global_quality 24 -b_strategy 1,12.518277168273926,00:00:12,0.7795337648271967,9.584865264374411,0.993146,0.997616,88.255175,96.563553
9,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NAir,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/f634d2083ad4,26922.703125,1795.0556640625,-global_quality 24 -b_strategy 1,12.506713390350342,00:00:12,0.842468853128072,9.593727484998272,0.994044,0.996397,84.190931,92.1757
10,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NArmy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/7ae80c300a26,159759.47265625,10651.8740234375,-global_quality 24 -b_strategy 1,12.588998556137085,00:00:12,0.3931679024558624,9.531020236832685,0.990618,0.996946,83.939152,93.713779
11,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NNavy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/1cbf2be59ca3,134853.7001953125,8991.294921875,-global_quality 24 -b_strategy 1,13.074766874313354,00:00:13,0.48730287195540967,9.176913145252641,0.990242,0.996809,85.116151,94.229809
12,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,ABBB,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/09de32348ee1,106928.2041015625,7127.3583984375,-global_quality 24 -adaptive_i 1,12.708421230316162,00:00:12,0.6016592380191685,9.44413140112874,0.990163,0.996622,79.127557,96.587758
13,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,ASintel,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/f9e592158f5c,41631.19140625,2775.736328125,-global_quality 24 -adaptive_i 1,12.542766332626343,00:00:12,0.8091240433264101,9.566151263449074,0.992783,0.997229,80.899789,94.802768
14,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,AToS,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/b9287adee776,58955.7578125,3930.841796875,-global_quality 24 -adaptive_i 1,12.529064893722534,00:00:12,0.7795337648271967,9.576612541939731,0.993146,0.997616,88.255175,96.563553
15,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NAir,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/4eb4ab2ad9a8,26922.703125,1795.0556640625,-global_quality 24 -adaptive_i 1,12.496674060821533,00:00:12,0.842468853128072,9.601434703027863,0.994044,0.996397,84.190931,92.1757
16,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NArmy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/b94aeeb36445,159759.47265625,10651.8740234375,-global_quality 24 -adaptive_i 1,12.588633060455322,00:00:12,0.3931679024558624,9.531296958437217,0.990618,0.996946,83.939152,93.713779
17,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NNavy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/27e9621d01b0,134853.7001953125,8991.294921875,-global_quality 24 -adaptive_i 1,13.061313390731812,00:00:13,0.48730287195540967,9.186365598205535,0.990242,0.996809,85.116151,94.229809
18,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,ABBB,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/bb90d28e8507,106928.2041015625,7127.3583984375,-global_quality 24 -b_strategy 1 -adaptive_b 1,12.698846101760864,00:00:12,0.6016592380191685,9.451252423899966,0.990163,0.996622,79.127557,96.587758
19,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,ASintel,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/5031dfcba0bc,41631.19140625,2775.736328125,-global_quality 24 -b_strategy 1 -adaptive_b 1,12.545492172241211,00:00:12,0.8091240433264101,9.564072764358109,0.992783,0.997229,80.899789,94.802768
20,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,AToS,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/ed91b7e05934,58955.7578125,3930.841796875,-global_quality 24 -b_strategy 1 -adaptive_b 1,12.516382217407227,00:00:12,0.7795337648271967,9.586316390460562,0.993146,0.997616,88.255175,96.563553
21,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NAir,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/611b61dd565d,26922.703125,1795.0556640625,-global_quality 24 -b_strategy 1 -adaptive_b 1,12.483180522918701,00:00:12,0.842468853128072,9.611813253818587,0.994044,0.996397,84.190931,92.1757
22,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NArmy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/dcba342f07ea,159759.47265625,10651.8740234375,-global_quality 24 -b_strategy 1 -adaptive_b 1,12.59508466720581,00:00:12,0.3931679024558624,9.526414722118625,0.990618,0.996946,83.939152,93.713779
23,av1_qsv,ICQ,veryslow,4,248,0,1,15,3581,0,3596,NNavy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/av1_qsv-custom-strategy/6563f6418f80,134853.7001953125,8991.294921875,-global_quality 24 -b_strategy 1 -adaptive_b 1,13.061844825744629,00:00:13,0.48730287195540967,9.185991841176222,0.990242,0.996809,85.116151,94.229809
