index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
0,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,88175.17154947917,5878.693522135417,-global_quality 24,12.648874958356222,0.6522094456186865,9.48862581827076,0.9918326666666667,0.9969365,83.58812583333334,94.6788945
1,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,88175.17154947917,5878.693522135417,-global_quality 24 -b_strategy 1,12.65774655342102,0.6522094456186865,9.48196865581629,0.9918326666666667,0.9969365,83.58812583333334,94.6788945
2,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,88175.17154947917,5878.693522135417,-global_quality 24 -adaptive_i 1,12.654478828112284,0.6522094456186865,9.484332077698026,0.9918326666666667,0.9969365,83.58812583333334,94.6788945
3,av1_qsv,ICQ,veryslow,4,248,0,1,15,3582,0,3597,88175.17154947917,5878.693522135417,-global_quality 24 -b_strategy 1 -adaptive_b 1,12.65013841787974,0.6522094456186865,9.487643565972013,0.9918326666666667,0.9969365,83.58812583333334,94.6788945
