time,size,pict_type
0,91019,I
0.020854,1091,B
0.041708,1242,B
0.062562,1056,B
0.083417,2226,B
0.104271,829,B
0.125125,925,B
0.145979,221,B
0.166833,20387,P
0.187688,445,B
0.208542,431,B
0.229396,626,B
0.25025,113,B
0.271104,280,B
0.291958,297,B
0.312812,2561,P
0.333667,516,B
0.354521,613,B
0.375375,619,B
0.396229,1045,B
0.417083,189,B
0.437937,437,B
0.458792,525,B
0.479646,225,B
0.5005,2846,P
0.521354,574,B
0.542208,1287,B
0.563063,656,B
0.583917,4308,P
0.604771,679,B
0.625625,1307,B
0.646479,909,B
0.667333,5210,P
0.688187,719,B
0.709042,1561,B
0.729896,916,B
0.75075,6243,P
0.771604,703,B
0.792458,1725,B
0.813312,896,B
0.834167,6330,P
0.855021,790,B
0.875875,1846,B
0.896729,872,B
0.917583,7603,P
0.938437,846,B
0.959292,1738,B
0.980146,911,B
1.001,7875,P
1.021854,642,B
1.042708,1677,B
1.063562,856,B
1.084417,6769,P
1.105271,739,B
1.126125,1869,B
1.146979,816,B
1.167833,8717,P
1.188687,671,B
1.209542,1748,B
1.230396,941,B
1.25125,8892,P
1.272104,694,B
1.292958,1640,B
1.313813,740,B
1.334667,9210,P
1.355521,830,B
1.376375,1851,B
1.397229,808,B
1.418083,9192,P
1.438937,646,B
1.459792,1450,B
1.480646,814,B
1.5015,8751,P
1.522354,489,B
1.543208,1334,B
1.564062,678,B
1.584917,8291,P
1.605771,809,B
1.626625,1800,B
1.647479,740,B
1.668333,9393,P
1.689187,494,B
1.710042,1274,B
1.730896,892,B
1.75175,10071,P
1.772604,504,B
1.793458,1240,B
1.814312,643,B
1.835167,8841,P
1.856021,762,B
1.876875,1739,B
1.897729,700,B
1.918583,10436,P
1.939437,478,B
1.960292,1249,B
1.981146,761,B
2.002,364,B
2.022854,10102,P
2.043708,694,B
2.064563,1514,B
2.085417,847,B
2.106271,11243,P
2.127125,705,B
2.147979,830,B
2.168833,600,B
2.189687,6072,P
2.210542,787,B
2.231396,1649,B
2.25225,627,B
2.273104,9197,P
2.293958,500,B
2.314812,1216,B
2.335667,677,B
2.356521,8446,P
2.377375,624,B
2.398229,762,B
2.419083,499,B
2.439938,5186,P
2.460792,799,B
2.481646,1578,B
2.5025,606,B
2.523354,11156,P
2.544208,673,B
2.565062,699,B
2.585917,1421,B
2.606771,270,B
2.627625,198,B
2.648479,10319,P
2.669333,523,B
2.690187,432,B
2.711042,244,B
2.731896,1706,B
2.75275,596,B
2.773604,439,B
2.794458,269,B
2.815313,7890,P
2.836167,683,B
2.857021,903,B
2.877875,641,B
2.898729,7010,P
2.919583,551,B
2.940437,397,B
2.961292,174,B
2.982146,1499,B
3.003,530,B
3.023854,432,B
3.044708,257,B
3.065562,6456,P
3.086417,699,B
3.107271,839,B
3.128125,508,B
3.148979,5265,P
3.169833,472,B
3.190687,422,B
3.211542,305,B
3.232396,1651,B
3.25325,617,B
3.274104,484,B
3.294958,272,B
3.315812,5853,P
3.336667,663,B
3.357521,860,B
3.378375,547,B
3.399229,5474,P
3.420083,444,B
3.440937,384,B
3.461792,242,B
3.482646,1469,B
3.5035,534,B
3.524354,463,B
3.545208,276,B
3.566062,4715,P
3.586917,608,B
3.607771,810,B
3.628625,509,B
3.649479,3254,P
3.670333,618,B
3.691187,1583,B
3.712042,1039,B
3.732896,14264,P
3.75375,854,B
3.774604,488,B
3.795458,240,B
3.816312,1869,B
3.837167,530,B
3.858021,704,B
3.878875,498,B
3.899729,7121,P
3.920583,569,B
3.941437,1421,B
3.962292,785,B
3.983146,5874,P
4.004,573,B
4.024854,1491,B
4.045708,708,B
4.066562,6005,P
4.087417,660,B
4.108271,1688,B
4.129125,705,B
4.149979,6529,P
4.170833,662,B
4.191687,1637,B
4.212542,818,B
4.233396,7758,P
4.25425,536,B
4.275104,1403,B
4.295958,641,B
4.316813,6518,P
4.337667,629,B
4.358521,1494,B
4.379375,679,B
4.400229,6649,P
4.421083,538,B
4.441937,1236,B
4.462792,638,B
4.483646,5484,P
4.5045,487,B
4.525354,1323,B
4.546208,670,B
4.567062,5599,P
4.587917,614,B
4.608771,1466,B
4.629625,617,B
4.650479,4856,P
4.671333,785,B
4.692188,869,B
4.713042,1805,B
4.733896,409,B
4.75475,589,B
4.775604,4930,P
4.796458,510,B
4.817312,951,B
4.838167,540,B
4.859021,1984,P
4.879875,818,B
4.900729,2760,B
4.921583,627,B
4.942437,11479,P
4.963292,9207,P
4.984146,8489,P
5.005,370,B
5.025854,11111,P
5.046708,745,B
5.067563,3705,B
5.088417,459,B
5.109271,10885,P
5.130125,758,B
5.150979,3593,B
5.171833,493,B
5.192687,12686,P
5.213542,42932,I
5.234396,350,B
5.25525,483,B
5.276104,13440,P
5.296958,947,B
5.317812,4171,B
5.338667,526,B
5.359521,10212,P
5.380375,1208,B
5.401229,4065,B
5.422083,651,B
5.442938,9786,P
5.463792,595,B
5.484646,10624,P
5.5055,654,B
5.526354,11022,P
5.547208,1226,B
5.568062,5386,B
5.588917,559,B
5.609771,10370,P
5.630625,916,B
5.651479,7348,B
5.672333,585,B
5.693187,7616,P
5.714042,1637,B
5.734896,5385,B
5.75575,785,B
5.776604,6170,P
5.797458,954,B
5.818313,7171,B
5.839167,516,B
5.860021,3674,P
5.880875,489,I
5.901729,68,B
5.922583,78,B
5.943437,78,B
5.964292,79,B
5.985146,68,B
6.006,68,B
6.026854,68,B
6.047708,68,B
6.068562,88,P
6.089417,69,B
6.110271,69,B
6.131125,69,B
6.151979,69,B
6.172833,69,B
6.193688,69,B
6.214542,69,B
6.235396,77,P
6.25625,1695,B
6.277104,4839,B
6.297958,415,B
6.318812,11124,P
6.339667,849,B
6.360521,14134,P
6.381375,1599,B
6.402229,9707,B
6.423083,1026,B
6.443937,12651,P
6.464792,736,B
6.485646,19971,P
6.5065,1600,B
6.527354,12535,B
6.548208,668,B
6.569062,15392,P
6.589917,433,B
6.610771,30624,P
6.631625,1157,B
6.652479,10984,B
6.673333,634,B
6.694187,15351,P
6.715042,445,B
6.735896,31174,P
6.75675,1675,B
6.777604,11322,B
6.798458,682,B
6.819312,14768,P
6.840167,349,B
6.861021,32215,P
6.881875,1486,B
6.902729,9961,B
6.923583,418,B
6.944437,18233,P
6.965292,423,B
6.986146,28012,P
7.007,1887,B
7.027854,10580,B
7.048708,546,B
7.069562,16258,P
7.090417,249,B
7.111271,41083,P
7.132125,1157,B
7.152979,9835,B
7.173833,489,B
7.194687,15965,P
7.215542,406,B
7.236396,39085,P
7.25725,511,B
7.278104,21005,P
7.298958,8541,B
7.319812,647,B
7.340667,41767,P
7.361521,611,B
7.382375,708,B
7.403229,9754,P
7.424083,8371,B
7.444937,461,B
7.465792,41512,P
7.486646,521,B
7.5075,694,B
7.528354,7774,P
7.549208,7337,B
7.570062,543,B
7.590917,50132,P
7.611771,666,B
7.632625,702,B
7.653479,8953,P
7.674333,8356,B
7.695187,555,B
7.716042,43281,P
7.736896,650,B
7.75775,795,B
7.778604,8051,P
7.799458,782,B
7.820312,7128,B
7.841167,592,B
7.862021,34875,P
7.882875,769,B
7.903729,9735,P
7.924583,763,B
7.945437,7861,B
7.966292,633,B
7.987146,31468,P
8.008,863,B
8.028854,7595,P
8.049708,727,B
8.070562,6644,B
8.091417,561,B
8.112271,35818,P
8.133125,647,B
8.153979,5541,B
8.174833,855,B
8.195688,11921,P
8.216542,381,B
8.237396,8048,B
8.25825,851,B
8.279104,35421,P
8.299958,853,B
8.320812,7526,B
8.341667,570,B
8.362521,35700,P
8.383375,713,B
8.404229,5654,B
8.425083,788,B
8.445937,11976,P
8.466792,536,B
8.487646,32611,P
8.5085,621,B
8.529354,4932,B
8.550208,749,B
8.571063,11018,P
8.591917,450,B
8.612771,44020,P
8.633625,608,B
8.654479,5467,B
8.675333,730,B
8.696187,12056,P
8.717042,439,B
8.737896,39491,P
8.75875,559,B
8.779604,4979,B
8.800458,659,B
8.821312,10829,P
8.842167,462,B
8.863021,6958,B
8.883875,784,B
8.904729,31200,P
8.925583,684,B
8.946438,6162,B
8.967292,436,B
8.988146,30483,P
9.009,729,B
9.029854,6441,P
9.050708,530,B
9.071562,5009,B
9.092417,407,B
9.113271,36302,P
9.134125,574,B
9.154979,6692,P
9.175833,584,B
9.196687,5924,B
9.217542,426,B
9.238396,42111,P
9.25925,586,B
9.280104,7063,P
9.300958,557,B
9.321813,6020,B
9.342667,417,B
9.363521,34008,P
9.384375,637,B
9.405229,7677,P
9.426083,542,B
9.446937,6283,B
9.467792,523,B
9.488646,32385,P
9.5095,762,B
9.530354,6020,P
9.551208,649,B
9.572062,5073,B
9.592917,459,B
9.613771,45026,P
9.634625,665,B
9.655479,7608,P
9.676333,569,B
9.697188,6294,B
9.718042,389,B
9.738896,41148,P
9.75975,558,B
9.780604,6404,P
9.801458,604,B
9.822312,5540,B
9.843167,407,B
9.864021,35152,P
9.884875,734,B
9.905729,7597,P
9.926583,621,B
9.947437,6313,B
9.968292,556,B
9.989146,29899,P
10.01,637,B
10.030854,6899,P
10.051708,598,B
10.072563,6241,B
10.093417,432,B
10.114271,35944,P
10.135125,749,B
10.155979,6790,P
10.176833,654,B
10.197687,5772,B
10.218542,426,B
10.239396,40235,P
10.26025,571,B
10.281104,6931,P
10.301958,694,B
10.322812,5835,B
10.343667,411,B
10.364521,36737,P
10.385375,839,B
10.406229,6965,P
10.427083,6064,B
10.447938,459,B
10.468792,37572,P
10.489646,595,B
10.5105,679,B
10.531354,6399,P
10.552208,703,B
10.573062,5708,B
10.593917,476,B
10.614771,46009,P
10.635625,626,B
10.656479,7331,P
10.677333,618,B
10.698187,5635,B
10.719042,442,B
10.739896,36814,P
10.76075,669,B
10.781604,7354,P
10.802458,579,B
10.823313,5665,B
10.844167,383,B
10.865021,37448,P
10.885875,510,B
