time,size,pict_type
0,41004,I
0.020854,81,B
0.041708,155,B
0.062562,104,B
0.083417,1807,P
0.104271,144,B
0.125125,229,B
0.145979,82,B
0.166833,3523,P
0.187688,88,B
0.208542,121,B
0.229396,91,B
0.25025,1480,P
0.271104,86,B
0.291958,111,B
0.312812,86,B
0.333667,870,P
0.354521,133,B
0.375375,215,B
0.396229,130,B
0.417083,1099,P
0.437937,133,B
0.458792,218,B
0.479646,202,B
0.5005,1206,P
0.521354,90,B
0.542208,342,B
0.563063,118,B
0.583917,1555,P
0.604771,141,B
0.625625,368,B
0.646479,150,B
0.667333,1799,P
0.688187,96,B
0.709042,296,B
0.729896,173,B
0.75075,1804,P
0.771604,128,B
0.792458,344,B
0.813312,119,B
0.834167,1718,P
0.855021,144,B
0.875875,418,B
0.896729,138,B
0.917583,1991,P
0.938437,124,B
0.959292,408,B
0.980146,158,B
1.001,2118,P
1.021854,135,B
1.042708,350,B
1.063562,137,B
1.084417,2024,P
1.105271,164,B
1.126125,391,B
1.146979,140,B
1.167833,2199,P
1.188687,144,B
1.209542,479,B
1.230396,163,B
1.25125,2231,P
1.272104,94,B
1.292958,358,B
1.313813,110,B
1.334667,2241,P
1.355521,134,B
1.376375,356,B
1.397229,109,B
1.418083,2196,P
1.438937,110,B
1.459792,296,B
1.480646,110,B
1.5015,2082,P
1.522354,94,B
1.543208,311,B
1.564062,113,B
1.584917,2384,P
1.605771,115,B
1.626625,413,B
1.647479,119,B
1.668333,1945,P
1.689187,110,B
1.710042,281,B
1.730896,146,B
1.75175,2407,P
1.772604,85,B
1.793458,245,B
1.814312,103,B
1.835167,2039,P
1.856021,115,B
1.876875,420,B
1.897729,114,B
1.918583,2313,P
1.939437,92,B
1.960292,369,B
1.981146,152,B
2.002,1977,P
2.022854,138,B
2.043708,285,B
2.064563,148,B
2.085417,2357,P
2.106271,126,B
2.127125,267,B
2.147979,105,B
2.168833,1722,P
2.189687,102,B
2.210542,280,B
2.231396,138,B
2.25225,1791,P
2.273104,104,B
2.293958,236,B
2.314812,124,B
2.335667,1592,P
2.356521,117,B
2.377375,229,B
2.398229,105,B
2.419083,1272,P
2.439938,88,B
2.460792,273,B
2.481646,141,B
2.5025,2094,P
2.523354,123,B
2.544208,181,B
2.565062,126,B
2.585917,1633,P
2.606771,99,B
2.627625,237,B
2.648479,112,B
2.669333,1778,P
2.690187,82,B
2.711042,316,B
2.731896,100,B
2.75275,1393,P
2.773604,95,B
2.794458,232,B
2.815313,119,B
2.836167,1739,P
2.857021,107,B
2.877875,232,B
2.898729,85,B
2.919583,1185,P
2.940437,91,B
2.961292,249,B
2.982146,114,B
3.003,1719,P
3.023854,83,B
3.044708,214,B
3.065562,83,B
3.086417,1316,P
3.107271,99,B
3.128125,184,B
3.148979,94,B
3.169833,1628,P
3.190687,81,B
3.211542,258,B
3.232396,117,B
3.25325,1301,P
3.274104,86,B
3.294958,231,B
3.315812,145,B
3.336667,1775,P
3.357521,102,B
3.378375,205,B
3.399229,92,B
3.420083,1080,P
3.440937,93,B
3.461792,280,B
3.482646,117,B
3.5035,1860,P
3.524354,90,B
3.545208,222,B
3.566062,98,B
3.586917,936,P
3.607771,99,B
3.628625,254,B
3.649479,123,B
3.670333,1626,P
3.691187,121,B
3.712042,283,B
3.732896,115,B
3.75375,1855,P
3.774604,90,B
3.795458,221,B
3.816312,128,B
3.837167,1544,P
3.858021,101,B
3.878875,285,B
3.899729,118,B
3.920583,1441,P
3.941437,119,B
3.962292,366,B
3.983146,172,B
4.004,1910,P
4.024854,169,B
4.045708,348,B
4.066562,163,B
4.087417,1802,P
4.108271,167,B
4.129125,406,B
4.149979,210,B
4.170833,2226,P
4.191687,206,B
4.212542,439,B
4.233396,227,B
4.25425,1997,P
4.275104,157,B
4.295958,313,B
4.316813,148,B
4.337667,2217,P
4.358521,129,B
4.379375,285,B
4.400229,151,B
4.421083,1768,P
4.441937,134,B
4.462792,375,B
4.483646,162,B
4.5045,1985,P
4.525354,132,B
4.546208,302,B
4.567062,133,B
4.587917,1753,P
4.608771,149,B
4.629625,279,B
4.650479,173,B
4.671333,2083,P
4.692188,123,B
4.713042,350,B
4.733896,138,B
4.75475,1736,P
4.775604,124,B
4.796458,286,B
4.817312,120,B
4.838167,1082,P
4.859021,170,B
4.879875,2372,B
4.900729,96,B
4.921583,7397,P
4.942437,477,B
4.963292,1049,B
4.984146,7480,P
5.005,178,B
5.025854,6439,B
5.046708,298,B
5.067563,7041,P
5.088417,280,B
5.109271,5944,P
5.130125,277,B
5.150979,7864,P
5.171833,260,B
5.192687,5968,P
5.213542,34763,I
5.234396,104,B
5.25525,4915,B
5.276104,250,B
5.296958,6240,P
5.317812,246,B
5.338667,4841,B
5.359521,218,B
5.380375,7414,P
5.401229,222,B
5.422083,5269,B
5.442938,245,B
5.463792,6815,P
5.484646,215,B
