time,size,pict_type
0,10377,I
0.020854,100,B
0.041708,144,B
0.062562,88,B
0.083417,567,P
0.104271,135,B
0.125125,158,B
0.145979,86,B
0.166833,428,P
0.187688,126,B
0.208542,172,B
0.229396,119,B
0.25025,559,P
0.271104,163,B
0.291958,336,B
0.312812,170,B
0.333667,1190,P
0.354521,350,B
0.375375,563,B
0.396229,299,B
0.417083,1998,P
0.437937,446,B
0.458792,703,B
0.479646,387,B
0.5005,2975,P
0.521354,599,B
0.542208,916,B
0.563063,534,B
0.583917,3918,P
0.604771,809,B
0.625625,1115,B
0.646479,722,B
0.667333,4391,P
0.688187,997,B
0.709042,1374,B
0.729896,1020,B
0.75075,4988,P
0.771604,1085,B
0.792458,1493,B
0.813312,1100,B
0.834167,6211,P
0.855021,1454,B
0.875875,1827,B
0.896729,1451,B
0.917583,6882,P
0.938437,1736,B
0.959292,2067,B
0.980146,1658,B
1.001,7989,P
1.021854,1848,B
1.042708,2266,B
1.063562,1836,B
1.084417,10305,P
1.105271,2325,B
1.126125,2869,B
1.146979,2284,B
1.167833,12913,P
1.188687,2707,B
1.209542,3235,B
1.230396,2674,B
1.25125,12388,P
1.272104,400,B
1.292958,582,B
1.313813,485,B
1.334667,20755,P
1.355521,284,B
1.376375,433,B
1.397229,258,B
1.418083,20700,P
1.438937,296,B
1.459792,258,B
1.480646,339,B
1.5015,433,P
1.522354,286,B
1.543208,287,B
1.564062,264,B
1.584917,1229,P
1.605771,293,B
1.626625,385,B
1.647479,284,B
1.668333,906,P
1.689187,455,B
1.710042,536,B
1.730896,531,B
1.75175,2005,P
1.772604,616,B
1.793458,778,B
1.814312,612,B
1.835167,2054,P
1.856021,919,B
1.876875,1163,B
1.897729,823,B
1.918583,4270,P
1.939437,1396,B
1.960292,1833,B
1.981146,1554,B
2.002,6039,P
2.022854,2014,B
2.043708,2177,B
2.064563,1783,B
2.085417,8027,P
2.106271,2164,B
2.127125,2615,B
2.147979,1934,B
2.168833,13338,P
2.189687,754,B
2.210542,778,B
2.231396,1081,B
2.25225,15741,P
2.273104,591,B
2.293958,580,B
2.314812,480,B
2.335667,17127,P
2.356521,557,B
2.377375,400,B
2.398229,344,B
2.419083,9582,P
2.439938,458,B
2.460792,461,B
2.481646,411,B
2.5025,11206,P
2.523354,417,B
2.544208,431,B
2.565062,388,B
2.585917,6635,P
2.606771,380,B
2.627625,357,B
2.648479,299,B
2.669333,10161,P
2.690187,433,B
2.711042,385,B
2.731896,432,B
2.75275,5645,P
2.773604,407,B
2.794458,398,B
2.815313,362,B
2.836167,9654,P
2.857021,416,B
2.877875,393,B
2.898729,327,B
2.919583,7254,P
2.940437,399,B
2.961292,342,B
2.982146,351,B
3.003,8359,P
3.023854,383,B
3.044708,366,B
3.065562,371,B
3.086417,6848,P
3.107271,401,B
3.128125,374,B
3.148979,324,B
3.169833,7857,P
3.190687,450,B
3.211542,516,B
3.232396,364,B
3.25325,10492,P
3.274104,368,B
3.294958,378,B
3.315812,350,B
3.336667,8211,P
3.357521,440,B
3.378375,301,B
3.399229,520,B
3.420083,6080,P
3.440937,396,B
3.461792,468,B
3.482646,411,B
3.5035,10332,P
3.524354,407,B
3.545208,421,B
3.566062,328,B
3.586917,8442,P
3.607771,453,B
3.628625,405,B
3.649479,404,B
3.670333,9725,P
3.691187,572,B
3.712042,650,B
3.732896,486,B
3.75375,11146,P
3.774604,448,B
3.795458,469,B
3.816312,356,B
3.837167,9190,P
3.858021,521,B
3.878875,577,B
3.899729,460,B
3.920583,8780,P
3.941437,581,B
3.962292,573,B
3.983146,482,B
4.004,9785,P
4.024854,576,B
4.045708,608,B
4.066562,500,B
4.087417,9308,P
4.108271,489,B
4.129125,569,B
4.149979,473,B
4.170833,10155,P
4.191687,562,B
4.212542,640,B
4.233396,547,B
4.25425,7013,P
4.275104,613,B
4.295958,592,B
4.316813,538,B
4.337667,10122,P
4.358521,597,B
4.379375,553,B
4.400229,497,B
4.421083,8681,P
4.441937,537,B
4.462792,532,B
4.483646,476,B
4.5045,8835,P
4.525354,544,B
4.546208,516,B
4.567062,478,B
4.587917,8258,P
4.608771,535,B
4.629625,530,B
4.650479,453,B
4.671333,8459,P
4.692188,546,B
4.713042,570,B
4.733896,458,B
4.75475,8136,P
4.775604,471,B
4.796458,448,B
4.817312,413,B
4.838167,7746,P
4.859021,116,B
4.879875,497,B
4.900729,454,B
4.921583,47351,P
4.942437,264,B
4.963292,1389,B
4.984146,1326,B
5.005,17128,P
5.025854,1093,B
5.046708,1265,B
5.067563,995,B
5.088417,17611,P
5.109271,923,B
5.130125,1250,B
5.150979,986,B
5.171833,15828,P
5.192687,4556,P
5.213542,24578,I
5.234396,517,B
5.25525,2274,B
5.276104,1883,B
5.296958,17444,P
5.317812,660,B
5.338667,2324,B
5.359521,2104,B
5.380375,15200,P
5.401229,554,B
5.422083,1779,B
5.442938,1685,B
5.463792,12900,P
5.484646,275,B
5.5055,1448,B
5.526354,1339,B
5.547208,9214,P
5.568062,438,B
5.588917,1484,B
5.609771,1180,B
5.630625,6618,P
5.651479,507,B
5.672333,1557,B
5.693187,1169,B
5.714042,4311,P
5.734896,482,B
5.75575,1557,B
5.776604,911,B
5.797458,3115,P
5.818313,408,B
5.839167,1201,B
5.860021,639,B
5.880875,540,P
5.901729,80,B
5.922583,81,B
5.943437,81,B
5.964292,82,P
5.985146,80,B
6.006,81,B
6.026854,81,B
6.047708,81,P
6.068562,80,B
6.089417,81,B
6.110271,81,B
6.131125,81,P
6.151979,80,B
6.172833,81,B
6.193688,81,B
6.214542,81,P
6.235396,93,B
6.25625,1487,B
6.277104,639,B
6.297958,5745,P
6.318812,550,B
6.339667,3241,B
6.360521,1352,B
6.381375,9099,P
6.402229,1069,B
6.423083,6969,B
6.443937,2094,B
6.464792,12085,P
6.485646,1173,B
6.5065,4864,B
6.527354,1427,B
6.548208,14919,P
6.569062,1126,B
6.589917,10029,B
6.610771,1998,B
6.631625,24976,P
6.652479,906,B
6.673333,11702,B
6.694187,2467,B
6.715042,31405,P
6.735896,858,B
6.75675,4958,B
6.777604,1472,B
6.798458,37391,P
6.819312,545,B
6.840167,10748,B
6.861021,2150,B
6.881875,41456,P
6.902729,671,B
6.923583,12635,B
6.944437,2445,B
6.965292,35672,P
6.986146,733,B
7.007,5572,B
7.027854,1447,B
7.048708,37254,P
7.069562,213,B
7.090417,10367,B
7.111271,1953,B
7.132125,51535,P
7.152979,184,B
7.173833,9715,B
7.194687,1508,B
7.215542,55633,P
7.236396,292,B
7.25725,4372,B
7.278104,820,B
7.298958,31088,P
7.319812,470,B
7.340667,4661,B
7.361521,825,B
7.382375,40449,P
7.403229,436,B
7.424083,4665,B
7.444937,849,B
7.465792,37792,P
7.486646,393,B
7.5075,2522,B
7.528354,618,B
7.549208,18175,P
7.570062,304,B
7.590917,4078,B
7.611771,701,B
7.632625,45277,P
7.653479,449,B
7.674333,4363,B
7.695187,747,B
7.716042,41483,P
7.736896,480,B
7.75775,2630,B
7.778604,624,B
7.799458,17321,P
7.820312,287,B
7.841167,3509,B
7.862021,643,B
7.882875,31516,P
7.903729,495,B
7.924583,4221,B
7.945437,787,B
7.966292,26881,P
7.987146,604,B
8.008,2522,B
8.028854,698,B
8.049708,13083,P
8.070562,472,B
8.091417,3350,B
8.112271,746,B
8.133125,35885,P
8.153979,588,B
8.174833,4282,B
8.195688,811,B
8.216542,40524,P
8.237396,626,B
