time,size,pict_type
0,16950,I
0.020854,79,B
0.041708,79,B
0.062562,79,B
0.083417,84,P
0.104271,79,B
0.125125,79,B
0.145979,79,B
0.166833,88,P
0.187688,97,B
0.208542,107,B
0.229396,88,B
0.25025,117,P
0.271104,134,B
0.291958,151,B
0.312812,109,B
0.333667,175,P
0.354521,181,B
0.375375,229,B
0.396229,132,B
0.417083,349,P
0.437937,253,B
0.458792,385,B
0.479646,169,B
0.5005,745,P
0.521354,461,B
0.542208,679,B
0.563063,313,B
0.583917,1378,P
0.604771,575,B
0.625625,916,B
0.646479,406,B
0.667333,1887,P
0.688187,818,B
0.709042,1135,B
0.729896,519,B
0.75075,3303,P
0.771604,1082,B
0.792458,1545,B
0.813312,628,B
0.834167,6633,P
0.855021,981,B
0.875875,1921,B
0.896729,836,B
0.917583,5033,P
0.938437,1013,B
0.959292,1947,B
0.980146,800,B
1.001,5507,P
1.021854,1181,B
1.042708,2393,B
1.063562,993,B
1.084417,9740,P
1.105271,1708,B
1.126125,3567,B
1.146979,1194,B
1.167833,15991,P
1.188687,1886,B
1.209542,4512,B
1.230396,2783,B
1.25125,6761,P
1.272104,1726,B
1.292958,3905,B
1.313813,2180,B
1.334667,5880,P
1.355521,689,B
1.376375,1024,B
1.397229,364,B
1.418083,30021,P
1.438937,228,B
1.459792,486,B
1.480646,445,B
1.5015,3444,P
1.522354,387,B
1.543208,796,B
1.564062,399,B
1.584917,12398,P
1.605771,418,B
1.626625,879,B
1.647479,317,B
1.668333,8442,P
1.689187,244,B
1.710042,572,B
1.730896,632,B
1.75175,9866,P
1.772604,207,B
1.793458,534,B
1.814312,318,B
1.835167,7228,P
1.856021,384,B
1.876875,831,B
1.897729,311,B
1.918583,8665,P
1.939437,252,B
1.960292,773,B
1.981146,709,B
2.002,7078,P
2.022854,394,B
2.043708,718,B
2.064563,379,B
2.085417,8778,P
2.106271,481,B
2.127125,651,B
2.147979,204,B
2.168833,3892,P
2.189687,432,B
2.210542,1085,B
2.231396,493,B
2.25225,6615,P
2.273104,341,B
2.293958,800,B
2.314812,392,B
2.335667,7088,P
2.356521,541,B
2.377375,644,B
2.398229,200,B
2.419083,6698,P
2.439938,184,B
2.460792,782,B
2.481646,153,B
2.5025,65266,P
2.523354,90,B
2.544208,83,B
2.565062,80,B
2.585917,152,P
2.606771,79,B
2.627625,104,B
2.648479,97,B
2.669333,775,P
2.690187,79,B
2.711042,99,B
2.731896,85,B
2.75275,114,P
2.773604,80,B
2.794458,105,B
2.815313,101,B
2.836167,852,P
2.857021,98,B
2.877875,111,B
2.898729,89,B
2.919583,175,P
2.940437,142,B
2.961292,274,B
2.982146,159,B
3.003,1121,P
3.023854,173,B
3.044708,229,B
3.065562,121,B
3.086417,370,P
3.107271,302,B
3.128125,419,B
3.148979,181,B
3.169833,1592,P
3.190687,428,B
3.211542,651,B
3.232396,315,B
3.25325,1023,P
3.274104,588,B
3.294958,879,B
3.315812,357,B
3.336667,3466,P
3.357521,962,B
3.378375,1536,B
3.399229,719,B
3.420083,1067,P
3.440937,689,B
3.461792,1402,B
3.482646,632,B
3.5035,2989,P
3.524354,1139,B
3.545208,1422,B
3.566062,621,B
3.586917,6341,P
3.607771,1259,B
3.628625,2587,B
3.649479,908,B
3.670333,4805,P
3.691187,2203,B
3.712042,6500,B
3.732896,1417,B
3.75375,12774,P
3.774604,919,B
3.795458,3614,B
3.816312,785,B
3.837167,7376,P
3.858021,603,B
3.878875,1383,B
3.899729,453,B
3.920583,38483,P
3.941437,399,B
3.962292,1057,B
3.983146,495,B
4.004,7057,P
4.024854,532,B
4.045708,1048,B
4.066562,510,B
4.087417,7200,P
4.108271,622,B
4.129125,971,B
4.149979,573,B
4.170833,7459,P
4.191687,538,B
4.212542,1339,B
4.233396,697,B
4.25425,7241,P
4.275104,486,B
4.295958,957,B
4.316813,487,B
4.337667,7246,P
4.358521,621,B
4.379375,1076,B
4.400229,624,B
4.421083,5932,P
4.441937,487,B
4.462792,1115,B
4.483646,559,B
4.5045,6430,P
4.525354,562,B
4.546208,1013,B
4.567062,605,B
4.587917,6862,P
4.608771,670,B
4.629625,1052,B
4.650479,503,B
4.671333,6630,P
4.692188,543,B
4.713042,1553,B
4.733896,663,B
4.75475,7195,P
4.775604,441,B
4.796458,1036,B
4.817312,337,B
4.838167,4734,P
4.859021,108,B
4.879875,726,B
4.900729,152,B
4.921583,113491,P
4.942437,128,B
4.963292,1301,B
4.984146,352,B
5.005,30360,P
5.025854,138,B
5.046708,1314,B
5.067563,205,B
5.088417,32615,P
5.109271,111,B
5.130125,1315,B
5.150979,126,B
5.171833,30072,P
5.192687,613,P
5.213542,30427,I
5.234396,129,B
5.25525,2481,B
5.276104,155,B
5.296958,28377,P
5.317812,106,B
5.338667,2765,B
5.359521,153,B
5.380375,25073,P
5.401229,119,B
5.422083,2257,B
5.442938,155,B
5.463792,21153,P
5.484646,83,B
5.5055,2498,B
5.526354,183,B
5.547208,22567,P
5.568062,101,B
5.588917,3698,B
5.609771,154,B
5.630625,18438,P
5.651479,105,B
5.672333,2932,B
5.693187,148,B
5.714042,12904,P
5.734896,80,B
5.75575,2951,B
5.776604,124,B
5.797458,7515,P
5.818313,97,B
5.839167,2443,B
5.860021,101,B
5.880875,2364,P
5.901729,79,B
5.922583,80,B
5.943437,79,B
5.964292,82,P
5.985146,79,B
6.006,80,B
6.026854,79,B
6.047708,82,P
6.068562,79,B
6.089417,80,B
6.110271,79,B
6.131125,82,P
6.151979,79,B
6.172833,79,B
6.193688,79,B
6.214542,83,P
6.235396,89,B
6.25625,2886,B
6.277104,94,B
6.297958,10145,P
6.318812,103,B
6.339667,7337,B
6.360521,627,B
6.381375,17185,P
6.402229,95,B
6.423083,14093,B
6.443937,454,B
6.464792,26285,P
6.485646,217,B
6.5065,8614,B
6.527354,172,B
6.548208,30641,P
6.569062,80,B
6.589917,14869,B
6.610771,302,B
6.631625,51717,P
6.652479,100,B
6.673333,19810,B
6.694187,219,B
6.715042,49462,P
6.735896,143,B
6.75675,7327,B
6.777604,135,B
6.798458,48855,P
6.819312,80,B
