time,size,pict_type
0,7475,I
0.020854,197,B
0.041708,200,B
0.062562,181,B
0.083417,200,B
0.104271,198,B
0.125125,200,B
0.145979,200,B
0.166833,187,B
0.187688,196,B
0.208542,218,B
0.229396,205,B
0.25025,194,B
0.271104,265,B
0.291958,291,B
0.312812,207,B
0.333667,665,B
0.354521,299,B
0.375375,365,B
0.396229,220,B
0.417083,1320,B
0.437937,216,B
0.458792,239,B
0.479646,208,B
0.5005,279,B
0.521354,220,B
0.542208,250,B
0.563063,213,B
0.583917,314,B
0.604771,206,B
0.625625,250,B
0.646479,199,B
0.667333,295,B
0.688187,205,B
0.709042,245,B
0.729896,198,B
0.75075,249,B
0.771604,206,B
0.792458,239,B
0.813312,195,B
0.834167,257,B
0.855021,207,B
0.875875,235,B
0.896729,197,B
0.917583,239,B
0.938437,212,B
0.959292,243,B
0.980146,203,B
1.001,254,B
1.021854,211,B
1.042708,250,B
1.063562,221,B
1.084417,246,B
1.105271,379,B
1.126125,427,B
1.146979,729,B
1.167833,1824,B
1.188687,1246,B
1.209542,538,B
1.230396,312,B
1.25125,1563,B
1.272104,348,B
1.292958,400,B
1.313813,226,B
1.334667,12272,B
1.355521,461,B
1.376375,511,B
1.397229,301,B
1.418083,8020,B
1.438937,434,B
1.459792,518,B
1.480646,277,B
1.5015,13147,B
1.522354,413,B
1.543208,458,B
1.564062,318,B
1.584917,7256,B
1.605771,494,B
1.626625,500,B
1.647479,277,B
1.668333,14787,B
1.689187,261,B
1.710042,352,B
1.730896,290,B
1.75175,2941,B
1.772604,395,B
1.793458,382,B
1.814312,253,B
1.835167,14458,B
1.856021,316,B
1.876875,364,B
1.897729,391,B
1.918583,3859,B
1.939437,397,B
1.960292,454,B
1.981146,292,B
2.002,13539,B
2.022854,357,B
2.043708,331,B
2.064563,393,B
2.085417,2282,B
2.106271,486,B
2.127125,533,B
2.147979,382,B
2.168833,7207,B
2.189687,391,B
2.210542,1005,B
2.231396,622,B
2.25225,2331,B
2.273104,426,B
2.293958,579,B
2.314812,456,B
2.335667,11431,B
2.356521,561,B
2.377375,800,B
2.398229,538,B
2.419083,3353,B
2.439938,381,B
2.460792,488,B
2.481646,391,B
2.5025,7462,B
2.523354,511,B
2.544208,817,B
2.565062,591,B
2.585917,3370,B
2.606771,351,B
2.627625,509,B
2.648479,366,B
2.669333,5613,B
2.690187,354,B
2.711042,1012,B
2.731896,571,B
2.75275,3624,B
2.773604,329,B
2.794458,756,B
2.815313,511,B
2.836167,4367,B
2.857021,500,B
2.877875,752,B
2.898729,441,B
2.919583,2657,B
2.940437,336,B
2.961292,831,B
2.982146,527,B
3.003,3854,B
3.023854,468,B
3.044708,753,B
3.065562,453,B
3.086417,2610,B
3.107271,478,B
3.128125,641,B
3.148979,395,B
3.169833,3672,B
3.190687,457,B
3.211542,841,B
3.232396,484,B
3.25325,2531,B
3.274104,467,B
3.294958,637,B
3.315812,449,B
3.336667,3801,B
3.357521,447,B
3.378375,614,B
3.399229,396,B
3.420083,2128,B
3.440937,417,B
3.461792,700,B
3.482646,435,B
3.5035,3533,B
3.524354,412,B
3.545208,573,B
3.566062,413,B
3.586917,2276,B
3.607771,456,B
3.628625,723,B
3.649479,464,B
3.670333,3766,B
3.691187,359,B
3.712042,643,B
3.732896,399,B
3.75375,5447,B
3.774604,340,B
3.795458,700,B
3.816312,507,B
3.837167,4378,B
3.858021,366,B
3.878875,1143,B
3.899729,592,B
3.920583,3821,B
3.941437,378,B
3.962292,692,B
3.983146,781,B
4.004,4941,B
4.024854,391,B
4.045708,793,B
4.066562,778,B
4.087417,4543,B
4.108271,411,B
4.129125,713,B
4.149979,466,B
4.170833,5229,B
4.191687,402,B
4.212542,1291,B
4.233396,684,B
4.25425,4507,B
4.275104,387,B
4.295958,727,B
4.316813,826,B
4.337667,4890,B
4.358521,611,B
4.379375,656,B
4.400229,698,B
4.421083,3828,B
4.441937,570,B
4.462792,612,B
4.483646,734,B
4.5045,4183,B
4.525354,373,B
4.546208,1106,B
4.567062,638,B
4.587917,3818,B
4.608771,376,B
4.629625,912,B
4.650479,541,B
4.671333,4054,B
4.692188,384,B
4.713042,1158,B
4.733896,667,B
4.75475,3759,B
4.775604,567,B
4.796458,820,B
4.817312,592,B
4.838167,3685,B
4.859021,209,B
4.879875,207,B
4.900729,245,B
4.921583,7420,B
4.942437,969,B
4.963292,958,B
4.984146,324,B
5.005,14083,B
5.025854,319,B
5.046708,478,B
5.067563,238,B
5.088417,13130,B
5.109271,624,B
5.130125,816,B
5.150979,237,B
5.171833,14903,B
5.192687,461,B
5.213542,553,B
5.234396,273,B
5.25525,14321,B
5.276104,369,B
5.296958,610,B
5.317812,244,B
5.338667,14250,B
5.359521,290,B
5.380375,548,B
5.401229,228,B
5.422083,13596,B
5.442938,229,B
5.463792,359,B
5.484646,226,B
5.5055,10561,B
5.526354,277,B
5.547208,429,B
5.568062,219,B
5.588917,9365,B
5.609771,237,B
5.630625,444,B
5.651479,230,B
5.672333,7669,B
5.693187,295,B
5.714042,556,B
5.734896,232,B
5.75575,6372,B
5.776604,239,B
5.797458,551,B
5.818313,227,B
5.839167,4714,B
5.860021,310,B
5.880875,199,B
5.901729,192,B
5.922583,4376,B
5.943437,341,B
5.964292,397,B
5.985146,302,B
6.006,602,B
6.026854,333,B
6.047708,336,B
6.068562,302,B
6.089417,454,B
6.110271,313,B
6.131125,315,B
6.151979,301,B
6.172833,382,B
6.193688,301,B
6.214542,183,B
6.235396,183,B
6.25625,10872,B
6.277104,187,B
6.297958,4887,B
6.318812,1414,B
6.339667,13851,B
6.360521,210,B
6.381375,1387,B
6.402229,886,B
6.423083,14637,B
6.443937,236,B
6.464792,2326,B
6.485646,998,B
6.5065,14741,B
6.527354,309,B
6.548208,2233,B
6.569062,780,B
6.589917,14575,B
6.610771,539,B
6.631625,1018,B
6.652479,581,B
6.673333,12460,B
6.694187,608,B
6.715042,1585,B
6.735896,730,B
6.75675,15092,B
6.777604,405,B
6.798458,1340,B
6.819312,489,B
6.840167,12229,B
6.861021,601,B
6.881875,859,B
6.902729,553,B
6.923583,11331,B
6.944437,721,B
6.965292,1260,B
6.986146,590,B
7.007,12002,B
7.027854,737,B
7.048708,1719,B
7.069562,679,B
7.090417,12573,B
7.111271,813,B
7.132125,1223,B
7.152979,646,B
7.173833,9290,B
7.194687,879,B
7.215542,1715,B
7.236396,650,B
7.25725,13239,B
7.278104,1064,B
7.298958,1970,B
7.319812,519,B
7.340667,6425,B
7.361521,806,B
7.382375,1224,B
7.403229,421,B
7.424083,9245,B
7.444937,527,B
7.465792,1231,B
7.486646,511,B
7.5075,8538,B
7.528354,589,B
7.549208,1186,B
7.570062,496,B
7.590917,11402,B
7.611771,744,B
7.632625,970,B
7.653479,472,B
7.674333,5660,B
7.695187,528,B
7.716042,1061,B
7.736896,465,B
7.75775,10166,B
7.778604,499,B
7.799458,1116,B
7.820312,415,B
7.841167,10058,B
7.862021,840,B
7.882875,1250,B
7.903729,550,B
7.924583,7102,B
7.945437,482,B
7.966292,1108,B
7.987146,504,B
8.008,9460,B
8.028854,419,B
8.049708,1152,B
8.070562,400,B
8.091417,10549,B
8.112271,877,B
8.133125,1080,B
8.153979,496,B
8.174833,7066,B
8.195688,537,B
8.216542,1475,B
8.237396,475,B
8.25825,14969,B
8.279104,374,B
8.299958,1030,B
8.320812,380,B
8.341667,9653,B
8.362521,808,B
8.383375,1175,B
8.404229,535,B
8.425083,6584,B
8.445937,555,B
8.466792,1097,B
8.487646,559,B
8.5085,12263,B
8.529354,426,B
8.550208,1027,B
8.571063,412,B
8.591917,14585,B
8.612771,583,B
8.633625,994,B
8.654479,472,B
8.675333,3541,B
8.696187,575,B
8.717042,1146,B
8.737896,503,B
8.75875,12752,B
8.779604,424,B
8.800458,1014,B
8.821312,373,B
8.842167,10289,B
8.863021,848,B
8.883875,1142,B
8.904729,526,B
8.925583,6726,B
8.946438,568,B
8.967292,1041,B
8.988146,535,B
9.009,11331,B
9.029854,410,B
9.050708,981,B
9.071562,396,B
9.092417,11133,B
9.113271,788,B
9.134125,940,B
9.154979,541,B
9.175833,5190,B
9.196687,644,B
9.217542,1227,B
9.238396,525,B
9.25925,14952,B
9.280104,435,B
9.300958,941,B
9.321813,422,B
9.342667,9483,B
9.363521,948,B
9.384375,1173,B
9.405229,642,B
9.426083,6573,B
9.446937,592,B
9.467792,1245,B
9.488646,595,B
9.5095,12154,B
9.530354,429,B
9.551208,1042,B
9.572062,412,B
9.592917,15121,B
9.613771,619,B
9.634625,972,B
9.655479,474,B
9.676333,3681,B
9.697188,653,B
9.718042,1271,B
9.738896,488,B
9.75975,13099,B
9.780604,497,B
9.801458,884,B
9.822312,407,B
9.843167,10019,B
9.864021,905,B
9.884875,1157,B
9.905729,545,B
9.926583,6777,B
9.947437,650,B
9.968292,1175,B
