time,size,pict_type
0,49224,I
0.020854,893,B
0.041708,954,B
0.062562,838,B
0.083417,1137,B
0.104271,773,B
0.125125,724,B
0.145979,147,B
0.166833,7461,P
0.187688,443,B
0.208542,441,B
0.229396,476,B
0.25025,89,B
0.271104,123,B
0.291958,159,B
0.312812,1767,P
0.333667,322,B
0.354521,336,B
0.375375,173,B
0.396229,520,B
0.417083,75,B
0.437937,147,B
0.458792,267,B
0.479646,158,B
0.5005,1627,P
0.521354,198,B
0.542208,489,B
0.563063,274,B
0.583917,2052,P
0.604771,266,B
0.625625,474,B
0.646479,389,B
0.667333,2300,P
0.688187,271,B
0.709042,633,B
0.729896,408,B
0.75075,2429,P
0.771604,253,B
0.792458,621,B
0.813312,333,B
0.834167,2404,P
0.855021,276,B
0.875875,720,B
0.896729,344,B
0.917583,2777,P
0.938437,272,B
0.959292,646,B
0.980146,359,B
1.001,2856,P
1.021854,256,B
1.042708,601,B
1.063562,354,B
1.084417,2560,P
1.105271,284,B
1.126125,688,B
1.146979,343,B
1.167833,3177,P
1.188687,288,B
1.209542,673,B
1.230396,428,B
1.25125,3329,P
1.272104,230,B
1.292958,636,B
1.313813,306,B
1.334667,3538,P
1.355521,295,B
1.376375,677,B
1.397229,290,B
1.418083,3297,P
1.438937,225,B
1.459792,567,B
1.480646,373,B
1.5015,3384,P
1.522354,199,B
1.543208,561,B
1.564062,311,B
1.584917,3394,P
1.605771,285,B
1.626625,619,B
1.647479,301,B
1.668333,3260,P
1.689187,234,B
1.710042,521,B
1.730896,470,B
1.75175,3718,P
1.772604,218,B
1.793458,501,B
1.814312,250,B
1.835167,3088,P
1.856021,290,B
1.876875,668,B
1.897729,288,B
1.918583,3638,P
1.939437,202,B
1.960292,645,B
1.981146,319,B
2.002,200,B
2.022854,3436,P
2.043708,321,B
2.064563,634,B
2.085417,358,B
2.106271,4289,P
2.127125,258,B
2.147979,450,B
2.168833,275,B
2.189687,2475,P
2.210542,333,B
2.231396,682,B
2.25225,231,B
2.273104,3052,P
2.293958,183,B
2.314812,481,B
2.335667,310,B
2.356521,2930,P
2.377375,208,B
2.398229,369,B
2.419083,210,B
2.439938,2006,P
2.460792,337,B
2.481646,670,B
2.5025,248,B
2.523354,3987,P
2.544208,373,B
2.565062,286,B
2.585917,648,B
2.606771,109,B
2.627625,158,B
2.648479,3570,P
2.669333,337,B
2.690187,232,B
2.711042,142,B
2.731896,723,B
2.75275,339,B
2.773604,197,B
2.794458,209,B
2.815313,2943,P
2.836167,271,B
2.857021,443,B
2.877875,242,B
2.898729,2681,P
2.919583,278,B
2.940437,154,B
2.961292,73,B
2.982146,604,B
3.003,203,B
3.023854,189,B
3.044708,187,B
3.065562,2636,P
3.086417,247,B
3.107271,400,B
3.128125,185,B
3.148979,2030,P
3.169833,263,B
3.190687,176,B
3.211542,107,B
3.232396,635,B
3.25325,227,B
3.274104,163,B
3.294958,171,B
3.315812,2323,P
3.336667,257,B
3.357521,423,B
3.378375,234,B
3.399229,2354,P
3.420083,261,B
3.440937,141,B
3.461792,78,B
3.482646,556,B
3.5035,208,B
3.524354,191,B
3.545208,193,B
3.566062,2121,P
3.586917,200,B
3.607771,349,B
3.628625,214,B
3.649479,1443,P
3.670333,230,B
3.691187,584,B
3.712042,514,B
3.732896,3997,P
3.75375,396,B
3.774604,164,B
3.795458,81,B
3.816312,673,B
3.837167,215,B
3.858021,247,B
3.878875,251,B
3.899729,2804,P
3.920583,234,B
3.941437,525,B
3.962292,330,B
3.983146,2174,P
4.004,236,B
4.024854,561,B
4.045708,304,B
4.066562,2194,P
4.087417,256,B
4.108271,626,B
4.129125,336,B
4.149979,2367,P
4.170833,285,B
4.191687,628,B
4.212542,396,B
4.233396,2877,P
4.25425,221,B
4.275104,577,B
4.295958,256,B
4.316813,2401,P
4.337667,292,B
4.358521,580,B
4.379375,286,B
4.400229,2375,P
4.421083,272,B
4.441937,517,B
4.462792,313,B
4.483646,2100,P
4.5045,200,B
4.525354,490,B
4.546208,269,B
4.567062,1985,P
4.587917,213,B
4.608771,486,B
4.629625,211,B
4.650479,1556,P
4.671333,315,B
4.692188,210,B
4.713042,537,B
4.733896,103,B
4.75475,237,B
4.775604,1466,P
4.796458,156,B
4.817312,359,B
4.838167,204,B
4.859021,724,P
4.879875,361,B
4.900729,530,B
4.921583,321,B
4.942437,5791,P
4.963292,5198,P
4.984146,2998,P
5.005,185,B
5.025854,5759,P
5.046708,471,B
5.067563,666,B
5.088417,278,B
5.109271,4775,P
5.130125,408,B
5.150979,1125,B
5.171833,358,B
5.192687,6336,P
5.213542,27039,I
5.234396,241,B
5.25525,291,B
5.276104,6566,P
5.296958,585,B
5.317812,1031,B
5.338667,315,B
5.359521,4935,P
5.380375,640,B
5.401229,1094,B
5.422083,381,B
5.442938,5242,P
5.463792,362,B
5.484646,5458,P
5.5055,393,B
5.526354,6553,P
5.547208,950,B
5.568062,1712,B
5.588917,473,B
5.609771,6176,P
5.630625,1185,B
5.651479,2461,B
5.672333,364,B
5.693187,4770,P
5.714042,1094,B
5.734896,2423,B
5.75575,612,B
5.776604,4088,P
5.797458,1063,B
5.818313,4733,B
5.839167,532,B
5.860021,2712,P
5.880875,428,I
5.901729,68,B
5.922583,68,B
5.943437,68,B
5.964292,68,B
5.985146,68,B
6.006,68,B
6.026854,68,B
6.047708,68,B
6.068562,72,P
6.089417,69,B
6.110271,69,B
6.131125,69,B
6.151979,69,B
6.172833,69,B
6.193688,69,B
6.214542,69,B
6.235396,76,P
6.25625,1926,B
6.277104,3181,B
6.297958,420,B
6.318812,8017,P
6.339667,728,B
6.360521,9872,P
6.381375,2028,B
6.402229,5367,B
6.423083,1111,B
6.443937,8264,P
6.464792,796,B
6.485646,13878,P
6.5065,1652,B
6.527354,6284,B
6.548208,782,B
6.569062,10531,P
6.589917,378,B
6.610771,21224,P
6.631625,1240,B
6.652479,6280,B
6.673333,463,B
6.694187,10212,P
6.715042,480,B
6.735896,21280,P
6.75675,1309,B
6.777604,6498,B
6.798458,474,B
6.819312,9794,P
6.840167,278,B
6.861021,21701,P
6.881875,1209,B
6.902729,5146,B
6.923583,432,B
6.944437,12353,P
6.965292,315,B
