time,size,pict_type
0,63133,I
0.020854,411,B
0.041708,767,B
0.062562,527,B
0.083417,6270,P
0.104271,844,B
0.125125,998,B
0.145979,267,B
0.166833,10790,P
0.187688,224,B
0.208542,400,B
0.229396,190,B
0.25025,2819,P
0.271104,164,B
0.291958,356,B
0.312812,128,B
0.333667,1990,P
0.354521,228,B
0.375375,528,B
0.396229,238,B
0.417083,2238,P
0.437937,216,B
0.458792,489,B
0.479646,290,B
0.5005,2216,P
0.521354,322,B
0.542208,894,B
0.563063,401,B
0.583917,3613,P
0.604771,444,B
0.625625,1110,B
0.646479,530,B
0.667333,4261,P
0.688187,445,B
0.709042,1019,B
0.729896,615,B
0.75075,4841,P
0.771604,442,B
0.792458,1196,B
0.813312,536,B
0.834167,4992,P
0.855021,496,B
0.875875,1334,B
0.896729,562,B
0.917583,5560,P
0.938437,490,B
0.959292,1194,B
0.980146,595,B
1.001,6030,P
1.021854,418,B
1.042708,1146,B
1.063562,565,B
1.084417,5478,P
1.105271,486,B
1.126125,1390,B
1.146979,523,B
1.167833,6450,P
1.188687,471,B
1.209542,1164,B
1.230396,669,B
1.25125,6593,P
1.272104,384,B
1.292958,1068,B
1.313813,488,B
1.334667,6595,P
1.355521,429,B
1.376375,1153,B
1.397229,477,B
1.418083,6334,P
1.438937,389,B
1.459792,965,B
1.480646,560,B
1.5015,6257,P
1.522354,321,B
1.543208,915,B
1.564062,475,B
1.584917,6230,P
1.605771,456,B
1.626625,1130,B
1.647479,406,B
1.668333,6399,P
1.689187,354,B
1.710042,869,B
1.730896,642,B
1.75175,7081,P
1.772604,336,B
1.793458,874,B
1.814312,425,B
1.835167,5991,P
1.856021,471,B
1.876875,1228,B
1.897729,414,B
1.918583,6869,P
1.939437,329,B
1.960292,996,B
1.981146,632,B
2.002,6605,P
2.022854,489,B
2.043708,914,B
2.064563,345,B
2.085417,7016,P
2.106271,444,B
2.127125,767,B
2.147979,184,B
2.168833,4757,P
2.189687,432,B
2.210542,997,B
2.231396,401,B
2.25225,5708,P
2.273104,355,B
2.293958,744,B
2.314812,258,B
2.335667,5131,P
2.356521,437,B
2.377375,631,B
2.398229,192,B
2.419083,3999,P
2.439938,428,B
2.460792,955,B
2.481646,391,B
2.5025,6231,P
2.523354,395,B
2.544208,699,B
2.565062,279,B
2.585917,5652,P
2.606771,316,B
2.627625,589,B
2.648479,211,B
2.669333,4413,P
2.690187,245,B
2.711042,854,B
2.731896,276,B
2.75275,4355,P
2.773604,197,B
2.794458,511,B
2.815313,200,B
2.836167,4238,P
2.857021,325,B
2.877875,596,B
2.898729,191,B
2.919583,3675,P
2.940437,222,B
2.961292,739,B
2.982146,266,B
3.003,4295,P
3.023854,243,B
3.044708,525,B
3.065562,166,B
3.086417,3534,P
3.107271,259,B
3.128125,431,B
3.148979,177,B
3.169833,3415,P
3.190687,225,B
3.211542,726,B
3.232396,256,B
3.25325,3568,P
3.274104,190,B
3.294958,463,B
3.315812,190,B
3.336667,3573,P
3.357521,283,B
3.378375,432,B
3.399229,152,B
3.420083,2562,P
3.440937,163,B
3.461792,553,B
3.482646,215,B
3.5035,3126,P
3.524354,170,B
3.545208,576,B
3.566062,163,B
3.586917,2479,P
3.607771,287,B
3.628625,591,B
3.649479,218,B
3.670333,3307,P
3.691187,648,B
3.712042,1081,B
3.732896,389,B
3.75375,6586,P
3.774604,234,B
3.795458,689,B
3.816312,214,B
3.837167,3831,P
3.858021,387,B
3.878875,970,B
3.899729,321,B
3.920583,4250,P
3.941437,451,B
3.962292,1084,B
3.983146,396,B
4.004,4683,P
4.024854,523,B
4.045708,1112,B
4.066562,391,B
4.087417,5066,P
4.108271,579,B
4.129125,1052,B
4.149979,395,B
4.170833,5241,P
4.191687,540,B
4.212542,1233,B
4.233396,468,B
4.25425,5272,P
4.275104,504,B
4.295958,1004,B
4.316813,378,B
4.337667,5111,P
4.358521,512,B
4.379375,936,B
4.400229,359,B
4.421083,4268,P
4.441937,415,B
4.462792,975,B
4.483646,339,B
4.5045,4180,P
4.525354,425,B
4.546208,882,B
4.567062,335,B
4.587917,3905,P
4.608771,439,B
4.629625,711,B
4.650479,343,B
4.671333,3652,P
4.692188,368,B
4.713042,880,B
4.733896,331,B
4.75475,3124,P
4.775604,259,B
4.796458,693,B
4.817312,231,B
4.838167,2071,P
4.859021,281,B
4.879875,2509,B
4.900729,468,B
4.921583,12717,P
4.942437,592,B
4.963292,692,B
4.984146,12071,P
5.005,822,B
5.025854,5151,B
5.046708,402,B
5.067563,10248,P
5.088417,427,B
5.109271,9359,P
5.130125,321,B
5.150979,9885,P
5.171833,383,B
5.192687,8359,P
5.213542,37375,I
5.234396,285,B
5.25525,5304,B
5.276104,1137,B
5.296958,10330,P
5.317812,418,B
5.338667,5913,B
5.359521,1156,B
5.380375,10564,P
5.401229,597,B
5.422083,5926,B
5.442938,1102,B
5.463792,10228,P
5.484646,390,B
5.5055,542,B
5.526354,9231,P
5.547208,443,B
5.568062,8112,P
5.588917,532,B
5.609771,7834,P
5.630625,887,B
5.651479,6911,B
5.672333,447,B
5.693187,6125,P
5.714042,554,B
5.734896,6337,P
5.75575,534,B
5.776604,4729,P
5.797458,9774,I
5.818313,225,B
5.839167,406,B
5.860021,3375,P
5.880875,465,I
5.901729,68,B
5.922583,70,B
5.943437,68,B
5.964292,87,P
5.985146,68,B
6.006,70,B
6.026854,68,B
6.047708,77,P
6.068562,68,B
6.089417,70,B
6.110271,68,B
6.131125,76,P
6.151979,68,B
6.172833,70,B
6.193688,68,B
6.214542,76,P
6.235396,75,P
6.25625,9296,I
6.277104,163,P
6.297958,14744,I
6.318812,158,P
6.339667,18282,I
6.360521,163,B
6.381375,9051,B
6.402229,1952,B
6.423083,13367,P
6.443937,909,B
6.464792,815,B
6.485646,17673,P
6.5065,696,B
6.527354,11747,P
6.548208,621,B
6.569062,13573,P
6.589917,40300,I
6.610771,197,B
6.631625,9572,B
6.652479,1393,B
6.673333,15986,P
6.694187,505,B
6.715042,439,B
6.735896,28297,P
6.75675,1293,B
6.777604,10982,B
6.798458,600,B
6.819312,13923,P
6.840167,399,B
6.861021,29201,P
6.881875,1424,B
6.902729,9340,B
6.923583,405,B
6.944437,17082,P
6.965292,443,B
6.986146,26196,P
7.007,1306,B
7.027854,9686,B
7.048708,548,B
7.069562,15666,P
7.090417,55122,I
7.111271,154,B
7.132125,8921,B
7.152979,1221,B
7.173833,16820,P
7.194687,372,B
7.215542,395,B
7.236396,35529,P
7.25725,491,B
7.278104,8685,B
7.298958,1326,B
