time,size,pict_type
0,47998,I
0.020854,279,B
0.041708,570,B
0.062562,364,B
0.083417,4617,P
0.104271,620,B
0.125125,876,B
0.145979,154,B
0.166833,7099,P
0.187688,175,B
0.208542,354,B
0.229396,131,B
0.25025,2165,P
0.271104,122,B
0.291958,297,B
0.312812,112,B
0.333667,1587,P
0.354521,149,B
0.375375,354,B
0.396229,164,B
0.417083,1659,P
0.437937,133,B
0.458792,272,B
0.479646,194,B
0.5005,1690,P
0.521354,192,B
0.542208,500,B
0.563063,219,B
0.583917,2580,P
0.604771,256,B
0.625625,660,B
0.646479,312,B
0.667333,2733,P
0.688187,244,B
0.709042,564,B
0.729896,387,B
0.75075,3045,P
0.771604,237,B
0.792458,606,B
0.813312,307,B
0.834167,2989,P
0.855021,282,B
0.875875,716,B
0.896729,308,B
0.917583,3558,P
0.938437,259,B
0.959292,605,B
0.980146,326,B
1.001,3710,P
1.021854,235,B
1.042708,575,B
1.063562,292,B
1.084417,3326,P
1.105271,257,B
1.126125,676,B
1.146979,266,B
1.167833,4049,P
1.188687,245,B
1.209542,654,B
1.230396,373,B
1.25125,4285,P
1.272104,195,B
1.292958,583,B
1.313813,261,B
1.334667,4252,P
1.355521,257,B
1.376375,704,B
1.397229,240,B
1.418083,4272,P
1.438937,210,B
1.459792,492,B
1.480646,344,B
1.5015,4140,P
1.522354,203,B
1.543208,552,B
1.564062,293,B
1.584917,4336,P
1.605771,245,B
1.626625,599,B
1.647479,226,B
1.668333,3930,P
1.689187,186,B
1.710042,491,B
1.730896,392,B
1.75175,4234,P
1.772604,171,B
1.793458,446,B
1.814312,238,B
1.835167,3786,P
1.856021,256,B
1.876875,648,B
1.897729,259,B
1.918583,4394,P
1.939437,208,B
1.960292,578,B
1.981146,278,B
2.002,4079,P
2.022854,306,B
2.043708,583,B
2.064563,159,B
2.085417,4473,P
2.106271,239,B
2.127125,500,B
2.147979,128,B
2.168833,3162,P
2.189687,269,B
2.210542,611,B
2.231396,203,B
2.25225,3375,P
2.273104,195,B
2.293958,472,B
2.314812,126,B
2.335667,3231,P
2.356521,244,B
2.377375,418,B
2.398229,110,B
2.419083,2602,P
2.439938,216,B
2.460792,604,B
2.481646,240,B
2.5025,3838,P
2.523354,199,B
2.544208,421,B
2.565062,133,B
2.585917,3193,P
2.606771,178,B
2.627625,380,B
2.648479,134,B
2.669333,2893,P
2.690187,122,B
2.711042,478,B
2.731896,156,B
2.75275,2633,P
2.773604,128,B
2.794458,368,B
2.815313,144,B
2.836167,2904,P
2.857021,192,B
2.877875,378,B
2.898729,131,B
2.919583,2252,P
2.940437,158,B
2.961292,421,B
2.982146,174,B
3.003,2776,P
3.023854,147,B
3.044708,359,B
3.065562,108,B
3.086417,2242,P
3.107271,149,B
3.128125,294,B
3.148979,134,B
3.169833,2297,P
3.190687,126,B
3.211542,467,B
3.232396,159,B
3.25325,2198,P
3.274104,119,B
3.294958,315,B
3.315812,136,B
3.336667,2472,P
3.357521,178,B
3.378375,322,B
3.399229,102,B
3.420083,1826,P
3.440937,118,B
3.461792,417,B
3.482646,150,B
3.5035,2387,P
3.524354,131,B
3.545208,342,B
3.566062,116,B
3.586917,1728,P
3.607771,153,B
3.628625,336,B
3.649479,144,B
3.670333,2323,P
3.691187,380,B
3.712042,632,B
3.732896,195,B
3.75375,3979,P
3.774604,114,B
3.795458,372,B
3.816312,134,B
3.837167,2443,P
3.858021,185,B
3.878875,558,B
3.899729,163,B
3.920583,2671,P
3.941437,243,B
3.962292,631,B
3.983146,213,B
4.004,2962,P
4.024854,265,B
4.045708,609,B
4.066562,206,B
4.087417,3053,P
4.108271,335,B
4.129125,579,B
4.149979,228,B
4.170833,3397,P
4.191687,350,B
4.212542,722,B
4.233396,240,B
4.25425,3349,P
4.275104,267,B
4.295958,539,B
4.316813,184,B
4.337667,3248,P
