time,size,pict_type
0,10850,I
0.020854,83,P
0.041708,79,P
0.062562,79,P
0.083417,97,P
0.104271,83,P
0.125125,318,P
0.145979,579,P
0.166833,1144,P
0.187688,1587,P
0.208542,2137,P
0.229396,3342,P
0.25025,3295,P
0.271104,513,P
0.291958,2474,P
0.312812,4053,P
0.333667,210,P
0.354521,550,P
0.375375,6219,P
0.396229,313,P
0.417083,763,P
0.437937,3900,P
0.458792,563,P
0.479646,4386,P
0.5005,253,P
0.521354,1080,P
0.542208,325,P
0.563063,8837,P
0.583917,135,P
0.604771,711,P
0.625625,1443,P
0.646479,1613,P
0.667333,13034,P
0.688187,152,P
0.709042,139,P
0.729896,373,P
0.75075,377,P
0.771604,823,P
0.792458,1184,P
0.813312,5035,P
0.834167,343,P
0.855021,3411,P
0.875875,792,P
0.896729,3763,P
0.917583,839,P
0.938437,3081,P
0.959292,764,P
0.980146,2752,P
1.001,756,P
1.021854,2807,P
1.042708,495,P
1.063562,28149,P
1.084417,78,P
1.105271,80,P
1.126125,79,P
1.146979,89,P
1.167833,99,P
1.188687,135,P
1.209542,169,P
1.230396,317,P
1.25125,385,P
1.272104,775,P
1.292958,1223,P
1.313813,3742,P
1.334667,751,P
1.355521,2043,P
1.376375,448,P
1.397229,13446,P
1.418083,153,P
1.438937,1640,P
1.459792,347,P
1.480646,1652,P
1.5015,512,P
1.522354,1167,P
1.543208,365,P
1.564062,10176,P
1.584917,250,P
1.605771,1888,P
1.626625,437,P
1.647479,1264,P
1.668333,5825,P
1.689187,983,P
1.710042,1874,P
1.730896,7201,P
1.75175,286,P
1.772604,1575,P
1.793458,387,P
1.814312,5311,P
1.835167,196,P
1.856021,4612,P
1.876875,255,P
1.897729,5040,P
1.918583,236,P
1.939437,2464,P
1.960292,622,P
1.981146,3593,P
2.002,3334,P
2.022854,1000,P
2.043708,4175,P
2.064563,580,P
2.085417,4316,P
2.106271,1063,P
2.127125,2120,P
2.147979,767,P
2.168833,1393,P
2.189687,338,P
2.210542,3851,P
2.231396,875,P
2.25225,3285,P
2.273104,842,P
2.293958,1754,P
2.314812,494,P
2.335667,5477,P
2.356521,1209,P
2.377375,1970,P
2.398229,557,P
2.419083,1213,P
2.439938,311,P
2.460792,4019,P
2.481646,814,P
2.5025,8376,P
2.523354,1570,P
2.544208,1813,P
2.565062,490,P
2.585917,2990,P
2.606771,893,P
2.627625,2443,P
2.648479,346,P
2.669333,3466,P
2.690187,582,P
2.711042,2785,P
2.731896,333,P
2.75275,60481,P
2.773604,79,P
2.794458,86,P
2.815313,79,P
2.836167,652,P
2.857021,79,P
2.877875,80,P
2.898729,79,P
2.919583,81,P
2.940437,87,P
2.961292,108,P
2.982146,199,P
3.003,1041,P
3.023854,220,P
3.044708,370,P
3.065562,676,P
3.086417,1830,P
3.107271,436,P
3.128125,703,P
3.148979,174,P
3.169833,5415,P
3.190687,165,P
3.211542,999,P
3.232396,1512,P
3.25325,1544,P
3.274104,398,P
3.294958,490,P
3.315812,291,P
3.336667,3844,P
3.357521,451,P
3.378375,1631,P
3.399229,219,P
3.420083,749,P
3.440937,787,P
3.461792,1848,P
3.482646,274,P
3.5035,33926,P
3.524354,130,P
3.545208,444,P
3.566062,117,P
3.586917,851,P
3.607771,282,P
3.628625,1862,P
3.649479,359,P
3.670333,3432,P
3.691187,517,P
3.712042,9280,P
3.732896,377,P
3.75375,1255,P
3.774604,2452,P
3.795458,870,P
3.816312,345,P
3.837167,3012,P
3.858021,870,P
3.878875,3320,P
3.899729,474,P
3.920583,3748,P
3.941437,813,P
3.962292,3846,P
3.983146,671,P
4.004,4678,P
4.024854,587,P
4.045708,4375,P
4.066562,753,P
4.087417,5015,P
4.108271,988,P
4.129125,4097,P
4.149979,874,P
4.170833,4837,P
4.191687,703,P
4.212542,5178,P
4.233396,1198,P
4.25425,4254,P
4.275104,1130,P
4.295958,3140,P
4.316813,754,P
4.337667,4983,P
4.358521,905,P
4.379375,3519,P
4.400229,826,P
4.421083,3546,P
4.441937,762,P
4.462792,3644,P
4.483646,791,P
4.5045,3819,P
4.525354,667,P
4.546208,3982,P
4.567062,939,P
4.587917,4176,P
4.608771,1125,P
4.629625,3140,P
4.650479,956,P
4.671333,4057,P
4.692188,571,P
4.713042,4882,P
4.733896,1025,P
4.75475,2832,P
4.775604,706,P
4.796458,1393,P
4.817312,1103,P
4.838167,3335,P
4.859021,438,P
4.879875,97052,P
4.900729,106,P
4.921583,19891,P
4.942437,485,P
4.963292,21229,P
4.984146,944,P
5.005,21865,P
5.025854,347,P
5.046708,21974,P
5.067563,350,P
5.088417,20067,P
5.109271,463,P
5.130125,20308,P
5.150979,364,P
5.171833,18887,P
5.192687,436,P
5.213542,31193,I
5.234396,403,P
5.25525,18479,P
5.276104,326,P
5.296958,16742,P
5.317812,661,P
5.338667,19512,P
5.359521,901,P
5.380375,18716,P
5.401229,812,P
5.422083,13520,P
5.442938,278,P
5.463792,12852,P
5.484646,231,P
5.5055,12174,P
5.526354,247,P
5.547208,11297,P
5.568062,224,P
5.588917,10041,P
5.609771,375,P
5.630625,10240,P
5.651479,613,P
5.672333,11469,P
5.693187,436,P
5.714042,9913,P
5.734896,305,P
5.75575,6843,P
5.776604,304,P
5.797458,6425,P
5.818313,155,P
5.839167,3755,P
5.860021,89,P
5.880875,2338,P
5.901729,80,P
5.922583,80,P
5.943437,80,P
5.964292,80,P
5.985146,80,P
6.006,80,P
6.026854,80,P
6.047708,80,P
6.068562,80,P
6.089417,80,P
6.110271,80,P
6.131125,80,P
6.151979,80,P
6.172833,80,P
6.193688,80,P
6.214542,80,P
6.235396,80,P
6.25625,5260,P
6.277104,105,P
6.297958,9135,P
6.318812,172,P
6.339667,12647,P
6.360521,279,P
6.381375,14491,P
6.402229,1308,P
6.423083,19341,P
6.443937,925,P
6.464792,22883,P
6.485646,1919,P
6.5065,23076,P
6.527354,618,P
6.548208,17557,P
6.569062,339,P
6.589917,33166,P
6.610771,93,P
6.631625,18228,P
6.652479,1332,P
6.673333,21976,P
6.694187,112,P
6.715042,21613,P
6.735896,125,P
6.75675,15754,P
6.777604,773,P
6.798458,20729,P
6.819312,109,P
6.840167,20387,P
6.861021,133,P
6.881875,11431,P
6.902729,1040,P
6.923583,16343,P
6.944437,864,P
6.965292,20850,P
6.986146,147,P
7.007,9510,P
7.027854,797,P
7.048708,15501,P
7.069562,779,P
7.090417,29438,P
7.111271,81,P
7.132125,9193,P
7.152979,809,P
7.173833,16112,P
7.194687,811,P
7.215542,33280,P
7.236396,723,P
7.25725,16261,P
7.278104,1267,P
7.298958,5489,P
7.319812,680,P
7.340667,28241,P
7.361521,893,P
7.382375,9683,P
7.403229,2694,P
7.424083,10255,P
7.444937,348,P
7.465792,33592,P
7.486646,226,P
7.5075,7218,P
7.528354,165,P
7.549208,7009,P
7.570062,282,P
7.590917,46482,P
7.611771,250,P
7.632625,7834,P
7.653479,157,P
7.674333,8787,P
7.695187,167,P
7.716042,37739,P
7.736896,223,P
7.75775,5338,P
7.778604,182,P
7.799458,7618,P
7.820312,259,P
7.841167,34401,P
7.862021,380,P
7.882875,7541,P
7.903729,266,P
7.924583,8047,P
7.945437,246,P
7.966292,25709,P
7.987146,406,P
8.008,5453,P
8.028854,216,P
8.049708,6397,P
8.070562,254,P
8.091417,34537,P
8.112271,438,P
8.133125,6042,P
8.153979,243,P
8.174833,6839,P
8.195688,247,P
8.216542,38907,P
8.237396,386,P
8.25825,7356,P
8.279104,224,P
8.299958,7650,P
8.320812,198,P
8.341667,31344,P
8.362521,423,P
8.383375,5952,P
8.404229,173,P
8.425083,7308,P
8.445937,286,P
8.466792,29044,P
8.487646,389,P
8.5085,4883,P
8.529354,238,P
8.550208,6085,P
8.571063,251,P
8.591917,44564,P
8.612771,213,P
8.633625,5471,P
8.654479,201,P
8.675333,6297,P
8.696187,229,P
8.717042,33250,P
8.737896,326,P
8.75875,5021,P
8.779604,214,P
8.800458,5918,P
8.821312,260,P
8.842167,30894,P
8.863021,329,P
8.883875,5454,P
8.904729,189,P
8.925583,5596,P
8.946438,257,P
8.967292,23104,P
8.988146,298,P
9.009,4115,P
9.029854,237,P
9.050708,5063,P
9.071562,248,P
9.092417,31216,P
9.113271,332,P
9.134125,4459,P
9.154979,202,P
9.175833,5149,P
9.196687,197,P
9.217542,35358,P
9.238396,411,P
9.25925,5375,P
9.280104,239,P
9.300958,5886,P
9.321813,278,P
9.342667,28781,P
9.363521,204,P
9.384375,4884,P
9.405229,242,P
9.426083,6632,P
9.446937,316,P
9.467792,26597,P
9.488646,183,P
9.5095,3372,P
9.530354,197,P
9.551208,4595,P
9.572062,674,P
9.592917,42587,P
9.613771,205,P
9.634625,4597,P
9.655479,163,P
9.676333,5469,P
9.697188,220,P
9.718042,29939,P
9.738896,405,P
9.75975,4127,P
9.780604,197,P
9.801458,4783,P
9.822312,201,P
9.843167,27530,P
9.864021,292,P
9.884875,4669,P
9.905729,201,P
9.926583,5747,P
9.947437,227,P
9.968292,20069,P
9.989146,306,P
10.01,4349,P
10.030854,180,P
10.051708,5256,P
10.072563,180,P
10.093417,28285,P
10.114271,269,P
10.135125,4148,P
10.155979,214,P
10.176833,4780,P
10.197687,228,P
10.218542,32032,P
10.239396,313,P
10.26025,4397,P
10.281104,199,P
10.301958,4997,P
10.322812,184,P
10.343667,29212,P
10.364521,365,P
10.385375,4640,P
10.406229,200,P
10.427083,63464,I
10.447938,78,P
10.468792,24115,P
10.489646,247,P
10.5105,3693,P
10.531354,152,P
10.552208,4586,P
10.573062,197,P
10.593917,34566,P
10.614771,303,P
10.635625,4526,P
10.656479,193,P
10.677333,5525,P
10.698187,187,P
10.719042,24961,P
10.739896,388,P
10.76075,4604,P
10.781604,213,P
10.802458,6082,P
10.823313,203,P
10.844167,25417,P
10.865021,330,P
10.885875,3588,P
10.906729,197,P
10.927583,5421,P
10.948437,244,P
10.969292,20997,P
10.990146,309,P
11.011,4522,P
11.031854,203,P
11.052708,4966,P
11.073562,221,P
11.094417,25622,P
11.115271,286,P
11.136125,4630,P
11.156979,161,P
11.177833,6089,P
11.198688,229,P
11.219542,22889,P
11.240396,361,P
11.26125,5257,P
11.282104,222,P
11.302958,6009,P
11.323812,230,P
11.344667,19968,P
11.365521,295,P
11.386375,4309,P
11.407229,177,P
11.428083,5507,P
11.448937,212,P
11.469792,22517,P
11.490646,299,P
11.5115,5389,P
11.532354,210,P
11.553208,6125,P
11.574063,243,P
11.594917,31512,P
11.615771,371,P
11.636625,5767,P
11.657479,188,P
11.678333,6862,P
11.699187,241,P
11.720042,26238,P
11.740896,403,P
11.76175,5498,P
11.782604,198,P
11.803458,6373,P
11.824312,259,P
11.845167,27214,P
11.866021,386,P
11.886875,5206,P
11.907729,235,P
11.928583,15827,P
11.949438,102,P
11.970292,3068,P
11.991146,207,P
12.012,3278,P
12.032854,210,P
12.053708,3281,P
12.074562,259,P
12.095417,3028,P
12.116271,206,P
12.137125,3529,P
12.157979,223,P
12.178833,3576,P
12.199687,256,P
12.220542,3731,P
12.241396,255,P
12.26225,3484,P
12.283104,265,P
12.303958,4259,P
12.324813,265,P
12.345667,4445,P
12.366521,262,P
12.387375,3534,P
12.408229,235,P
12.429083,3621,P
12.449937,248,P
12.470792,3469,P
12.491646,205,P
12.5125,4302,P
12.533354,163,P
12.554208,4567,P
12.575062,154,P
12.595917,5022,P
12.616771,165,P
12.637625,3823,P
12.658479,181,P
12.679333,3663,P
12.700188,165,P
12.721042,3929,P
12.741896,150,P
12.76275,4301,P
12.783604,172,P
12.804458,4606,P
12.825312,187,P
12.846167,4124,P
12.867021,159,P
12.887875,4542,P
12.908729,184,P
12.929583,4425,P
12.950437,168,P
12.971292,4756,P
12.992146,156,P
13.013,4110,P
13.033854,132,P
13.054708,3928,P
13.075563,234,P
13.096417,5146,P
13.117271,212,P
13.138125,5399,P
13.158979,236,P
13.179833,5513,P
13.200687,237,P
13.221542,5170,P
13.242396,231,P
13.26325,4201,P
13.284104,196,P
13.304958,4631,P
13.325812,204,P
13.346667,4685,P
13.367521,196,P
13.388375,5495,P
13.409229,232,P
13.430083,6017,P
13.450938,258,P
13.471792,5709,P
13.492646,224,P
13.5135,4779,P
13.534354,174,P
13.555208,5940,P
13.576062,380,P
13.596917,5267,P
13.617771,337,P
13.638625,5752,P
13.659479,317,P
13.680333,7572,P
13.701187,476,P
13.722042,6466,P
13.742896,371,P
13.76375,5959,P
13.784604,397,P
13.805458,5528,P
13.826313,330,P
13.847167,4963,P
13.868021,243,P
13.888875,5174,P
13.909729,264,P
13.930583,6937,P
13.951437,362,P
13.972292,7244,P
13.993146,449,P
14.014,5377,P
14.034854,244,P
14.055708,6991,P
14.076562,347,P
14.097417,7555,P
14.118271,429,P
14.139125,7801,P
14.159979,375,P
14.180833,5671,P
14.201688,298,P
14.222542,9904,P
14.243396,360,P
14.26425,6510,P
14.285104,415,P
14.305958,5544,P
14.326812,304,P
14.347667,5165,P
14.368521,312,P
14.389375,6228,P
14.410229,340,P
14.431083,5863,P
14.451937,337,P
14.472792,5244,P
14.493646,261,P
14.5145,5369,P
14.535354,281,P
14.556208,8653,P
14.577063,309,P
14.597917,7191,P
14.618771,408,P
14.639625,6544,P
14.660479,347,P
14.681333,5164,P
14.702187,257,P
14.723042,6382,P
14.743896,331,P
14.76475,5492,P
14.785604,309,P
14.806458,6826,P
14.827312,376,P
14.848167,6123,P
14.869021,284,P
14.889875,7627,P
14.910729,352,P
14.931583,7447,P
14.952438,361,P
14.973292,7476,P
14.994146,377,P
15.015,5629,P
15.035854,232,P
15.056708,6592,P
15.077562,330,P
15.098417,5395,P
15.119271,277,P
15.140125,5775,P
15.160979,321,P
15.181833,5914,P
15.202687,289,P
15.223542,7034,P
15.244396,212,P
15.26525,6106,P
15.286104,155,P
15.306958,6995,P
15.327813,197,P
15.348667,5883,P
15.369521,177,P
15.390375,6972,P
15.411229,205,P
15.432083,7337,P
15.452937,235,P
15.473792,7116,P
15.494646,216,P
15.5155,6143,P
15.536354,180,P
15.557208,5969,P
15.578062,180,P
15.598917,6709,P
15.619771,211,P
15.640625,28295,I
15.661479,187,P
15.682333,5644,P
15.703188,271,P
15.724042,5954,P
15.744896,282,P
15.76575,6380,P
15.786604,278,P
15.807458,7457,P
15.828312,411,P
15.849167,4647,P
15.870021,299,P
15.890875,4746,P
15.911729,330,P
15.932583,5494,P
15.953437,331,P
15.974292,5589,P
15.995146,359,P
16.016,4467,P
16.036854,268,P
16.057708,5800,P
16.078563,286,P
16.099417,4603,P
16.120271,262,P
16.141125,4406,P
16.161979,274,P
16.182833,4892,P
16.203688,305,P
16.224542,3553,P
16.245396,260,P
16.26625,4539,P
16.287104,280,P
16.307958,5003,P
16.328812,326,P
16.349667,4774,P
16.370521,354,P
16.391375,3645,P
16.412229,241,P
16.433083,3821,P
16.453937,289,P
16.474792,6135,P
16.495646,412,P
16.5165,5062,P
16.537354,356,P
16.558208,4637,P
16.579062,263,P
16.599917,4730,P
16.620771,179,P
16.641625,4654,P
16.662479,392,P
16.683333,4608,P
16.704187,328,P
16.725042,4620,P
16.745896,309,P
16.76675,3885,P
16.787604,308,P
16.808458,4454,P
16.829313,331,P
16.850167,4431,P
16.871021,320,P
16.891875,5197,P
16.912729,432,P
16.933583,5380,P
16.954438,388,P
16.975292,5965,P
16.996146,395,P
17.017,4589,P
17.037854,310,P
17.058708,4390,P
17.079562,306,P
17.100417,4338,P
17.121271,297,P
17.142125,5211,P
17.162979,348,P
17.183833,5057,P
17.204687,288,P
17.225542,6437,P
17.246396,435,P
17.26725,3957,P
17.288104,302,P
17.308958,4819,P
17.329812,378,P
17.350667,4463,P
17.371521,291,P
17.392375,4531,P
17.413229,324,P
17.434083,5890,P
17.454937,423,P
17.475792,4677,P
17.496646,349,P
17.5175,5587,P
17.538354,412,P
17.559208,5189,P
17.580063,356,P
17.600917,4284,P
17.621771,281,P
17.642625,3475,P
17.663479,205,P
17.684333,4766,P
17.705188,316,P
17.726042,5900,P
17.746896,179,P
17.76775,5644,P
17.788604,208,P
17.809458,7228,P
17.830312,276,P
17.851167,6203,P
17.872021,234,P
17.892875,5944,P
17.913729,267,P
17.934583,6095,P
17.955437,264,P
17.976292,6638,P
17.997146,262,P
18.018,6759,P
18.038854,267,P
18.059708,6933,P
18.080562,276,P
18.101417,6182,P
18.122271,221,P
18.143125,6280,P
18.163979,238,P
18.184833,6838,P
18.205687,228,P
18.226542,7075,P
18.247396,258,P
18.26825,7031,P
18.289104,251,P
18.309958,6997,P
18.330813,220,P
18.351667,9619,P
18.372521,363,P
18.393375,7624,P
18.414229,259,P
18.435083,7996,P
18.455938,282,P
18.476792,6918,P
18.497646,253,P
18.5185,6825,P
18.539354,437,P
18.560208,7351,P
18.581062,373,P
18.601917,7153,P
18.622771,492,P
18.643625,10494,P
18.664479,615,P
18.685333,7149,P
18.706187,470,P
18.727042,5226,P
18.747896,452,P
18.76875,7561,P
18.789604,508,P
18.810458,8318,P
18.831312,575,P
18.852167,6426,P
18.873021,425,P
18.893875,6364,P
18.914729,404,P
18.935583,6947,P
18.956437,479,P
18.977292,6479,P
18.998146,378,P
19.019,7790,P
19.039854,485,P
19.060708,7866,P
19.081563,533,P
19.102417,7371,P
19.123271,482,P
19.144125,9048,P
19.164979,635,P
19.185833,8126,P
19.206688,487,P
19.227542,8143,P
19.248396,512,P
19.26925,8002,P
19.290104,540,P
19.310958,7582,P
19.331812,524,P
19.352667,7691,P
19.373521,487,P
19.394375,8179,P
19.415229,501,P
19.436083,7685,P
19.456937,475,P
19.477792,8058,P
19.498646,485,P
19.5195,8722,P
19.540354,462,P
19.561208,9440,P
19.582062,497,P
19.602917,9595,P
19.623771,521,P
19.644625,9826,P
19.665479,546,P
19.686333,8553,P
19.707187,431,P
19.728042,9009,P
19.748896,461,P
19.76975,9133,P
19.790604,501,P
19.811458,8961,P
19.832313,524,P
19.853167,8411,P
19.874021,437,P
19.894875,9819,P
19.915729,517,P
19.936583,8671,P
19.957438,430,P
19.978292,8307,P
19.999146,352,P
20.02,9730,P
20.040854,509,P
20.061708,8686,P
20.082562,427,P
20.103417,8334,P
20.124271,429,P
20.145125,9014,P
20.165979,372,P
20.186833,9912,P
20.207687,405,P
20.228542,9170,P
20.249396,396,P
20.27025,11096,P
20.291104,442,P
20.311958,11105,P
20.332812,484,P
20.353667,9820,P
20.374521,382,P
20.395375,11660,P
20.416229,430,P
20.437083,11803,P
20.457937,473,P
20.478792,11665,P
20.499646,462,P
20.5205,11747,P
20.541354,457,P
20.562208,10655,P
20.583063,439,P
20.603917,10302,P
20.624771,427,P
20.645625,12106,P
20.666479,382,P
20.687333,12065,P
20.708188,455,P
20.729042,12984,P
20.749896,404,P
20.77075,14365,P
20.791604,403,P
20.812458,14311,P
20.833312,427,P
20.854167,54001,I
20.875021,83,P
20.895875,12149,P
20.916729,423,P
20.937583,12302,P
20.958437,369,P
20.979292,12680,P
21.000146,439,P
21.021,13455,P
21.041854,441,P
21.062708,12861,P
21.083562,392,P
21.104417,12246,P
21.125271,422,P
21.146125,12558,P
21.166979,415,P
21.187833,13276,P
21.208687,484,P
21.229542,11689,P
21.250396,322,P
21.27125,12497,P
21.292104,369,P
21.312958,12630,P
21.333813,408,P
21.354667,99070,P
21.375521,79,P
21.396375,37639,P
21.417229,772,P
21.438083,414,P
21.458937,549,P
21.479792,3339,P
21.500646,2776,P
21.5215,55944,P
21.542354,1073,P
21.563208,3209,P
21.584062,5940,P
21.604917,2080,P
21.625771,351,P
21.646625,74105,P
21.667479,1726,P
21.688333,5096,P
21.709187,375,P
21.730042,1347,P
21.750896,144,P
21.77175,87278,P
21.792604,761,P
21.813458,377,P
21.834312,94,P
21.855167,965,P
21.876021,108,P
21.896875,82885,P
21.917729,1063,P
21.938583,1788,P
21.959437,118,P
21.980292,2329,P
22.001146,218,P
22.022,85839,P
22.042854,678,P
22.063708,934,P
22.084563,136,P
22.105417,2138,P
22.126271,165,P
22.147125,81296,P
22.167979,739,P
22.188833,818,P
22.209687,110,P
22.230542,709,P
22.251396,100,P
22.27225,67035,P
22.293104,975,P
22.313958,3969,P
22.334812,316,P
22.355667,3730,P
22.376521,292,P
22.397375,69518,P
22.418229,979,P
22.439083,3027,P
22.459937,239,P
22.480792,2234,P
22.501646,178,P
22.5225,71185,P
22.543354,907,P
22.564208,2767,P
22.585062,240,P
22.605917,6399,P
22.626771,362,P
22.647625,71423,P
22.668479,844,P
22.689333,2381,P
22.710187,204,P
22.731042,2146,P
22.751896,168,P
22.77275,73832,P
22.793604,479,P
22.814458,996,P
22.835313,1079,P
22.856167,3776,P
22.877021,335,P
22.897875,76729,P
22.918729,560,P
22.939583,1956,P
22.960437,222,P
22.981292,2178,P
23.002146,167,P
23.023,65845,P
23.043854,904,P
23.064708,1221,P
23.085562,162,P
23.106417,1017,P
23.127271,126,P
23.148125,66452,P
23.168979,828,P
23.189833,642,P
23.210687,85,P
23.231542,1163,P
23.252396,95,P
23.27325,62813,P
23.294104,613,P
23.314958,722,P
23.335812,118,P
23.356667,1620,P
23.377521,113,P
23.398375,65585,P
23.419229,372,P
23.440083,356,P
23.460938,94,P
23.481792,821,P
23.502646,643,P
23.5235,67985,P
23.544354,379,P
23.565208,442,P
23.586063,116,P
23.606917,947,P
23.627771,139,P
23.648625,64727,P
23.669479,586,P
23.690333,1215,P
23.711187,159,P
23.732042,3466,P
23.752896,237,P
23.77375,63144,P
23.794604,645,P
23.815458,1397,P
23.836312,160,P
23.857167,2375,P
23.878021,200,P
23.898875,61355,P
23.919729,747,P
23.940583,741,P
23.961437,113,P
23.982292,1668,P
24.003146,193,P
24.024,61006,P
24.044854,770,P
24.065708,288,P
24.086562,89,P
24.107417,497,P
24.128271,91,P
24.149125,61261,P
24.169979,321,P
24.190833,149,P
24.211688,429,P
24.232542,298,P
24.253396,83,P
24.27425,55479,P
24.295104,293,P
24.315958,343,P
24.336813,85,P
24.357667,1668,P
24.378521,145,P
24.399375,54197,P
24.420229,632,P
24.441083,2038,P
24.461937,217,P
24.482792,1486,P
24.503646,173,P
24.5245,54305,P
24.545354,669,P
24.566208,264,P
24.587062,83,P
24.607917,397,P
24.628771,112,P
24.649625,58739,P
24.670479,616,P
24.691333,235,P
24.712187,99,P
24.733042,547,P
24.753896,103,P
24.77475,55348,P
24.795604,667,P
24.816458,433,P
24.837312,106,P
24.858167,1384,P
24.879021,138,P
24.899875,55344,P
24.920729,628,P
24.941583,859,P
24.962438,149,P
24.983292,2317,P
25.004146,244,P
25.025,55587,P
25.045854,287,P
25.066708,931,P
25.087563,144,P
25.108417,3466,P
25.129271,302,P
25.150125,50249,P
25.170979,422,P
25.191833,1734,P
25.212687,184,P
25.233542,4620,P
25.254396,309,P
25.27525,46090,P
25.296104,407,P
25.316958,1687,P
25.337812,189,P
25.358667,5841,P
25.379521,449,P
