time,size,pict_type
0,32062,I
0.020854,69,B
0.041708,89,B
0.062562,69,B
0.083417,693,P
0.104271,89,B
0.125125,178,B
0.145979,67,B
0.166833,1113,P
0.187688,67,B
0.208542,75,B
0.229396,72,B
0.25025,368,P
0.271104,69,B
0.291958,89,B
0.312812,70,B
0.333667,415,P
0.354521,81,B
0.375375,149,B
0.396229,97,B
0.417083,526,P
0.437937,88,B
0.458792,155,B
0.479646,113,B
0.5005,665,P
0.521354,78,B
0.542208,241,B
0.563063,93,B
0.583917,804,P
0.604771,96,B
0.625625,218,B
0.646479,122,B
0.667333,681,P
0.688187,83,B
0.709042,178,B
0.729896,102,B
0.75075,622,P
0.771604,98,B
0.792458,203,B
0.813312,87,B
0.834167,647,P
0.855021,96,B
0.875875,256,B
0.896729,88,B
0.917583,799,P
0.938437,96,B
0.959292,204,B
0.980146,94,B
1.001,819,P
1.021854,95,B
1.042708,206,B
1.063562,96,B
1.084417,749,P
1.105271,104,B
1.126125,242,B
1.146979,93,B
1.167833,870,P
1.188687,120,B
1.209542,258,B
1.230396,99,B
1.25125,968,P
1.272104,70,B
1.292958,221,B
1.313813,81,B
1.334667,912,P
1.355521,89,B
1.376375,207,B
1.397229,89,B
1.418083,841,P
1.438937,77,B
1.459792,148,B
1.480646,81,B
1.5015,724,P
1.522354,74,B
1.543208,163,B
1.564062,90,B
1.584917,1159,P
1.605771,79,B
1.626625,188,B
1.647479,76,B
1.668333,849,P
1.689187,76,B
1.710042,141,B
1.730896,87,B
1.75175,1066,P
1.772604,78,B
1.793458,139,B
1.814312,67,B
1.835167,708,P
1.856021,80,B
1.876875,170,B
1.897729,75,B
1.918583,1009,P
1.939437,76,B
1.960292,167,B
1.981146,81,B
2.002,756,P
2.022854,81,B
2.043708,155,B
2.064563,78,B
2.085417,1020,P
2.106271,79,B
2.127125,151,B
2.147979,87,B
2.168833,655,P
2.189687,81,B
2.210542,139,B
2.231396,92,B
2.25225,600,P
2.273104,77,B
2.293958,109,B
2.314812,78,B
2.335667,600,P
2.356521,83,B
2.377375,113,B
2.398229,79,B
2.419083,459,P
2.439938,67,B
2.460792,148,B
2.481646,100,B
2.5025,959,P
2.523354,82,B
2.544208,111,B
2.565062,76,B
2.585917,563,P
2.606771,70,B
2.627625,133,B
2.648479,85,B
2.669333,926,P
2.690187,69,B
2.711042,132,B
2.731896,68,B
2.75275,504,P
2.773604,70,B
2.794458,142,B
2.815313,88,B
2.836167,948,P
2.857021,72,B
2.877875,121,B
2.898729,75,B
2.919583,426,P
2.940437,72,B
2.961292,132,B
2.982146,88,B
3.003,849,P
3.023854,73,B
3.044708,113,B
3.065562,68,B
3.086417,446,P
3.107271,74,B
3.128125,130,B
3.148979,90,B
3.169833,979,P
3.190687,71,B
3.211542,122,B
3.232396,72,B
3.25325,486,P
3.274104,70,B
3.294958,119,B
3.315812,101,B
3.336667,899,P
3.357521,71,B
3.378375,115,B
3.399229,72,B
3.420083,419,P
3.440937,74,B
3.461792,149,B
3.482646,92,B
3.5035,957,P
3.524354,75,B
3.545208,109,B
3.566062,72,B
3.586917,398,P
3.607771,69,B
3.628625,151,B
3.649479,93,B
3.670333,886,P
3.691187,81,B
3.712042,115,B
3.732896,82,B
3.75375,705,P
3.774604,72,B
3.795458,125,B
3.816312,92,B
3.837167,864,P
3.858021,78,B
3.878875,145,B
3.899729,79,B
3.920583,541,P
3.941437,73,B
3.962292,193,B
3.983146,102,B
4.004,870,P
4.024854,94,B
4.045708,166,B
4.066562,97,B
4.087417,660,P
4.108271,91,B
4.129125,219,B
4.149979,112,B
4.170833,1068,P
4.191687,100,B
4.212542,207,B
4.233396,114,B
4.25425,747,P
4.275104,79,B
4.295958,187,B
4.316813,101,B
4.337667,939,P
4.358521,71,B
4.379375,135,B
4.400229,79,B
4.421083,641,P
4.441937,78,B
4.462792,171,B
4.483646,96,B
4.5045,829,P
4.525354,83,B
4.546208,158,B
4.567062,89,B
4.587917,627,P
4.608771,90,B
4.629625,142,B
4.650479,107,B
4.671333,928,P
4.692188,83,B
4.713042,133,B
4.733896,79,B
4.75475,516,P
4.775604,75,B
4.796458,187,B
4.817312,97,B
4.838167,647,P
4.859021,169,B
4.879875,1798,B
4.900729,243,B
4.921583,4177,P
4.942437,348,B
4.963292,657,B
4.984146,4050,P
5.005,148,B
5.025854,4783,B
5.046708,600,B
5.067563,4343,P
5.088417,601,B
5.109271,3604,P
5.130125,409,B
5.150979,5976,P
5.171833,369,B
5.192687,4536,P
5.213542,27546,I
5.234396,162,B
5.25525,3283,B
5.276104,226,B
5.296958,4175,P
5.317812,223,B
5.338667,3363,B
5.359521,199,B
5.380375,5206,P
5.401229,220,B
5.422083,3865,B
5.442938,214,B
5.463792,5035,P
5.484646,79,B
5.5055,511,B
5.526354,3893,P
5.547208,618,B
5.568062,5027,P
5.588917,283,B
5.609771,5023,P
5.630625,270,B
5.651479,5999,B
5.672333,500,B
5.693187,3193,P
5.714042,372,B
5.734896,4042,P
5.75575,519,B
5.776604,3223,P
5.797458,8971,I
5.818313,142,B
5.839167,280,B
5.860021,3379,P
5.880875,425,I
5.901729,67,B
5.922583,70,B
5.943437,67,B
5.964292,72,P
5.985146,67,B
6.006,70,B
6.026854,67,B
6.047708,72,P
6.068562,67,B
6.089417,70,B
6.110271,67,B
6.131125,71,P
6.151979,67,B
6.172833,70,B
6.193688,67,B
6.214542,71,P
6.235396,71,P
6.25625,7872,I
6.277104,71,P
6.297958,13388,I
6.318812,77,P
6.339667,15950,I
6.360521,119,B
6.381375,7728,B
6.402229,339,B
6.423083,9678,P
6.443937,760,B
6.464792,303,B
6.485646,13982,P
6.5065,533,B
6.527354,8595,P
6.548208,396,B
6.569062,11688,P
6.589917,32550,I
6.610771,70,B
6.631625,7770,B
6.652479,127,B
6.673333,10703,P
6.694187,104,B
6.715042,213,B
6.735896,21851,P
6.75675,236,B
6.777604,9955,B
6.798458,833,B
6.819312,9400,P
6.840167,245,B
6.861021,22957,P
6.881875,146,B
6.902729,8443,B
6.923583,539,B
6.944437,12292,P
6.965292,250,B
6.986146,20988,P
7.007,430,B
7.027854,9174,B
7.048708,815,B
7.069562,11093,P
7.090417,43954,I
7.111271,67,B
7.132125,6964,B
7.152979,493,B
7.173833,10386,P
7.194687,488,B
7.215542,317,B
7.236396,26929,P
7.25725,122,B
7.278104,7960,B
7.298958,829,B
7.319812,13533,P
7.340667,116,B
7.361521,26671,P
7.382375,90,B
7.403229,3656,B
7.424083,714,B
7.444937,8487,P
7.465792,104,B
7.486646,24726,P
7.5075,350,B
7.528354,3247,B
7.549208,767,B
7.570062,7135,P
7.590917,80,B
7.611771,33333,P
7.632625,757,B
7.653479,3691,B
7.674333,497,B
7.695187,9154,P
7.716042,80,B
7.736896,4723,B
7.75775,520,B
7.778604,26133,P
7.799458,647,B
7.820312,4476,B
7.841167,455,B
7.862021,27103,P
7.882875,822,B
7.903729,3577,B
7.924583,790,B
7.945437,8292,P
7.966292,637,B
7.987146,4732,B
8.008,777,B
8.028854,20153,P
8.049708,780,B
8.070562,4318,B
8.091417,422,B
8.112271,27958,P
8.133125,616,B
8.153979,2984,B
8.174833,603,B
8.195688,7001,P
8.216542,429,B
8.237396,5060,B
8.25825,300,B
8.279104,26186,P
8.299958,372,B
8.320812,4785,B
8.341667,81,B
8.362521,26169,P
8.383375,74,B
8.404229,2880,B
8.425083,280,B
8.445937,7308,P
8.466792,82,B
8.487646,23311,P
8.5085,68,B
8.529354,2670,B
8.550208,292,B
8.571063,6338,P
8.591917,56269,I
8.612771,70,B
8.633625,2581,B
8.654479,649,B
8.675333,7313,P
8.696187,389,B
8.717042,499,B
8.737896,27280,P
8.75875,87,B
8.779604,2898,B
8.800458,700,B
8.821312,6323,P
8.842167,170,B
8.863021,25623,P
8.883875,627,B
8.904729,3025,B
8.925583,361,B
8.946438,6639,P
8.967292,364,B
8.988146,21896,P
9.009,73,B
9.029854,2237,B
9.050708,627,B
9.071562,5578,P
9.092417,107,B
9.113271,26733,P
9.134125,194,B
9.154979,2583,B
9.175833,764,B
9.196687,5384,P
9.217542,395,B
9.238396,30448,P
9.25925,77,B
9.280104,2725,B
9.300958,397,B
9.321813,6409,P
9.342667,255,B
9.363521,24552,P
9.384375,612,B
9.405229,2942,B
9.426083,723,B
9.446937,6417,P
9.467792,398,B
9.488646,24689,P
9.5095,76,B
9.530354,2562,B
9.551208,409,B
9.572062,6035,P
9.592917,512,B
9.613771,4804,B
9.634625,111,B
9.655479,30317,P
9.676333,84,B
9.697188,4327,B
9.718042,444,B
9.738896,32471,P
9.75975,72,B
9.780604,2583,B
9.801458,594,B
9.822312,6151,P
9.843167,86,B
9.864021,4826,B
9.884875,687,B
9.905729,23536,P
9.926583,73,B
9.947437,3803,B
9.968292,277,B
9.989146,23665,P
10.01,70,B
10.030854,2462,B
10.051708,759,B
10.072563,6856,P
10.093417,385,B
10.114271,26545,P
10.135125,74,B
10.155979,2453,B
10.176833,506,B
10.197687,6370,P
10.218542,50957,I
10.239396,91,B
10.26025,2002,B
10.281104,397,B
10.301958,6029,P
10.322812,320,B
10.343667,530,B
10.364521,25824,P
10.385375,78,B
10.406229,2559,B
10.427083,752,B
10.447938,8495,P
10.468792,91,B
10.489646,23206,P
10.5105,82,B
10.531354,2676,B
10.552208,652,B
10.573062,5990,P
10.593917,126,B
10.614771,31780,P
10.635625,514,B
10.656479,2685,B
10.677333,269,B
10.698187,7797,P
10.719042,137,B
10.739896,25188,P
10.76075,84,B
10.781604,2573,B
10.802458,471,B
10.823313,9328,P
10.844167,146,B
10.865021,25143,P
10.885875,78,B
10.906729,2032,B
10.927583,223,B
10.948437,7512,P
10.969292,76,B
10.990146,3768,B
11.011,509,B
11.031854,20585,P
11.052708,78,B
11.073562,3358,B
11.094417,97,B
11.115271,27419,P
11.136125,544,B
11.156979,2352,B
11.177833,955,B
11.198688,7143,P
11.219542,121,B
11.240396,25521,P
11.26125,505,B
11.282104,2668,B
11.302958,543,B
11.323812,8157,P
11.344667,107,B
11.365521,20898,P
11.386375,70,B
11.407229,2502,B
11.428083,374,B
11.448937,7313,P
11.469792,81,B
11.490646,22316,P
11.5115,386,B
11.532354,2998,B
11.553208,644,B
11.574063,7162,P
11.594917,231,B
11.615771,4941,B
11.636625,718,B
11.657479,29099,P
11.678333,104,B
11.699187,4679,B
11.720042,127,B
11.740896,28022,P
11.76175,97,B
11.782604,3456,B
11.803458,809,B
11.824312,7123,P
11.845167,334,B
11.866021,24079,P
11.886875,745,B
11.907729,3744,P
11.928583,33743,I
11.949438,528,B
11.970292,1646,B
11.991146,551,B
12.012,7675,P
12.032854,471,B
12.053708,1924,B
12.074562,709,B
12.095417,8629,P
12.116271,585,B
12.137125,1616,B
12.157979,440,B
12.178833,10820,P
12.199687,741,B
12.220542,1933,B
12.241396,559,B
12.26225,7403,P
12.283104,819,B
12.303958,3333,B
12.324813,963,B
12.345667,14178,P
12.366521,518,B
12.387375,2857,B
12.408229,838,B
12.429083,9551,P
12.449937,889,B
12.470792,2322,B
12.491646,643,B
12.5125,9753,P
12.533354,613,B
12.554208,3514,B
12.575062,901,B
12.595917,13605,P
12.616771,297,B
12.637625,2531,B
12.658479,638,B
12.679333,9114,P
12.700188,495,B
12.721042,1134,B
12.741896,470,B
12.76275,10567,P
12.783604,681,B
12.804458,2025,B
12.825312,531,B
12.846167,9512,P
12.867021,791,B
12.887875,2533,B
12.908729,858,B
12.929583,10021,P
12.950437,712,B
12.971292,1565,B
12.992146,467,B
13.013,12931,P
13.033854,426,B
13.054708,1027,B
13.075563,494,B
13.096417,7904,P
13.117271,641,B
13.138125,2830,B
13.158979,676,B
13.179833,13787,P
13.200687,519,B
13.221542,2859,B
13.242396,645,B
13.26325,9292,P
13.284104,604,B
13.304958,1456,B
13.325812,585,B
13.346667,11383,P
13.367521,662,B
13.388375,2292,B
13.409229,588,B
13.430083,12012,P
13.450938,672,B
13.471792,3201,B
13.492646,670,B
13.5135,10061,P
13.534354,739,B
13.555208,2855,B
13.576062,611,B
13.596917,12087,P
13.617771,1210,B
13.638625,2643,B
13.659479,1242,B
13.680333,13592,P
13.701187,935,B
13.722042,1943,B
13.742896,680,B
13.76375,15734,P
13.784604,581,B
13.805458,2530,B
13.826313,547,B
13.847167,9008,P
13.868021,557,B
13.888875,3364,B
13.909729,937,B
13.930583,13775,P
13.951437,96,B
13.972292,4961,B
