time,size,pict_type
0,2505,I
0.020854,71,B
0.041708,71,B
0.062562,70,B
0.083417,71,B
0.104271,68,B
0.125125,70,B
0.145979,68,B
0.166833,69,B
0.187688,68,B
0.208542,67,B
0.229396,68,B
0.25025,77,B
0.271104,92,B
0.291958,80,B
0.312812,75,B
0.333667,431,B
0.354521,97,B
0.375375,87,B
0.396229,79,B
0.417083,752,B
0.437937,78,B
0.458792,78,B
0.479646,69,B
0.5005,175,B
0.521354,74,B
0.542208,78,B
0.563063,70,B
0.583917,114,B
0.604771,70,B
0.625625,71,B
0.646479,70,B
0.667333,122,B
0.688187,68,B
0.709042,72,B
0.729896,68,B
0.75075,103,B
0.771604,70,B
0.792458,74,B
0.813312,68,B
0.834167,115,B
0.855021,68,B
0.875875,69,B
0.896729,68,B
0.917583,105,B
0.938437,68,B
0.959292,69,B
0.980146,68,B
1.001,92,B
1.021854,179,B
1.042708,887,B
1.063562,207,B
1.084417,517,B
1.105271,191,B
1.126125,1433,B
1.146979,330,B
1.167833,1303,B
1.188687,261,B
1.209542,1693,B
1.230396,332,B
1.25125,703,B
1.272104,144,B
1.292958,181,B
1.313813,81,B
1.334667,12235,B
1.355521,317,B
1.376375,354,B
1.397229,139,B
1.418083,8995,B
1.438937,297,B
1.459792,274,B
1.480646,145,B
1.5015,8656,B
1.522354,299,B
1.543208,339,B
1.564062,189,B
1.584917,8124,B
1.605771,298,B
1.626625,304,B
1.647479,154,B
1.668333,8670,B
1.689187,306,B
1.710042,335,B
1.730896,187,B
1.75175,9331,B
1.772604,350,B
1.793458,697,B
1.814312,348,B
1.835167,2426,B
1.856021,326,B
1.876875,476,B
1.897729,328,B
1.918583,7184,B
1.939437,359,B
1.960292,665,B
1.981146,371,B
2.002,3200,B
2.022854,376,B
2.043708,440,B
2.064563,381,B
2.085417,5568,B
2.106271,348,B
2.127125,400,B
2.147979,343,B
2.168833,7546,B
2.189687,310,B
2.210542,1112,B
2.231396,734,B
2.25225,4104,B
2.273104,409,B
2.293958,320,B
2.314812,364,B
2.335667,10775,B
2.356521,542,B
2.377375,973,B
2.398229,569,B
2.419083,2395,B
2.439938,355,B
2.460792,409,B
2.481646,343,B
2.5025,5422,B
2.523354,324,B
2.544208,500,B
2.565062,342,B
2.585917,6301,B
2.606771,278,B
2.627625,406,B
2.648479,295,B
2.669333,5383,B
2.690187,320,B
2.711042,376,B
2.731896,311,B
2.75275,9749,B
2.773604,252,B
2.794458,751,B
2.815313,553,B
2.836167,4643,B
2.857021,433,B
2.877875,643,B
2.898729,457,B
2.919583,5097,B
2.940437,413,B
2.961292,702,B
2.982146,492,B
3.003,5042,B
3.023854,394,B
3.044708,641,B
3.065562,440,B
3.086417,3566,B
3.107271,401,B
3.128125,545,B
3.148979,361,B
3.169833,4479,B
3.190687,420,B
3.211542,661,B
3.232396,425,B
3.25325,2947,B
3.274104,369,B
3.294958,540,B
3.315812,386,B
3.336667,4081,B
3.357521,327,B
3.378375,505,B
3.399229,340,B
3.420083,2579,B
3.440937,322,B
3.461792,514,B
3.482646,370,B
3.5035,3874,B
3.524354,326,B
3.545208,523,B
3.566062,353,B
3.586917,2562,B
3.607771,315,B
3.628625,535,B
3.649479,348,B
3.670333,3944,B
3.691187,454,B
3.712042,875,B
3.732896,564,B
3.75375,5623,B
3.774604,360,B
3.795458,549,B
3.816312,405,B
3.837167,4435,B
3.858021,428,B
3.878875,936,B
3.899729,515,B
3.920583,4059,B
3.941437,506,B
3.962292,963,B
3.983146,590,B
4.004,5195,B
4.024854,566,B
4.045708,1075,B
4.066562,632,B
4.087417,4722,B
4.108271,295,B
4.129125,978,B
4.149979,628,B
4.170833,5411,B
4.191687,529,B
4.212542,1020,B
4.233396,665,B
4.25425,4463,B
4.275104,524,B
4.295958,907,B
4.316813,579,B
4.337667,5142,B
4.358521,568,B
4.379375,893,B
4.400229,629,B
4.421083,4281,B
4.441937,518,B
4.462792,925,B
4.483646,557,B
4.5045,4624,B
4.525354,481,B
4.546208,867,B
4.567062,550,B
4.587917,4146,B
4.608771,473,B
4.629625,819,B
4.650479,490,B
4.671333,4460,B
4.692188,459,B
4.713042,895,B
4.733896,556,B
4.75475,3804,B
4.775604,475,B
4.796458,675,B
4.817312,487,B
4.838167,3983,B
4.859021,82,B
4.879875,71,B
4.900729,85,B
4.921583,5516,B
4.942437,607,B
4.963292,574,B
4.984146,196,B
5.005,15169,B
5.025854,1373,B
5.046708,1196,B
5.067563,153,B
5.088417,11662,B
5.109271,452,B
5.130125,536,B
5.150979,174,B
5.171833,13141,B
5.192687,177,B
5.213542,482,B
5.234396,245,B
5.25525,12781,B
5.276104,158,B
5.296958,287,B
5.317812,238,B
5.338667,13751,B
5.359521,108,B
5.380375,349,B
5.401229,366,B
5.422083,12084,B
5.442938,133,B
5.463792,297,B
5.484646,370,B
5.5055,8430,B
5.526354,136,B
5.547208,729,B
5.568062,459,B
5.588917,6982,B
5.609771,114,B
5.630625,803,B
5.651479,649,B
5.672333,5803,B
5.693187,103,B
5.714042,1019,B
5.734896,798,B
5.75575,4644,B
5.776604,96,B
5.797458,1343,B
5.818313,1461,B
5.839167,3041,B
5.860021,134,B
5.880875,96,B
5.901729,81,B
5.922583,2315,B
5.943437,139,B
5.964292,98,B
5.985146,70,B
6.006,156,B
6.026854,78,B
6.047708,73,B
6.068562,68,B
6.089417,74,B
6.110271,68,B
6.131125,67,B
6.151979,68,B
6.172833,66,B
6.193688,68,B
6.214542,67,B
6.235396,68,B
6.25625,12664,B
6.277104,67,B
6.297958,1667,B
6.318812,2779,B
6.339667,15902,B
6.360521,1281,B
6.381375,1401,B
6.402229,924,B
6.423083,8660,B
6.443937,247,B
6.464792,4064,B
6.485646,1039,B
6.5065,11891,B
6.527354,99,B
6.548208,2877,B
6.569062,553,B
6.589917,14426,B
6.610771,143,B
6.631625,890,B
6.652479,426,B
6.673333,10215,B
6.694187,250,B
6.715042,2552,B
6.735896,438,B
6.75675,13902,B
6.777604,229,B
6.798458,3136,B
6.819312,616,B
6.840167,13567,B
6.861021,246,B
6.881875,974,B
6.902729,441,B
6.923583,10946,B
6.944437,253,B
6.965292,1969,B
6.986146,390,B
7.007,13773,B
7.027854,228,B
7.048708,2100,B
7.069562,373,B
7.090417,15156,B
7.111271,152,B
7.132125,636,B
7.152979,251,B
7.173833,8625,B
7.194687,275,B
7.215542,1487,B
7.236396,370,B
7.25725,13880,B
7.278104,215,B
7.298958,969,B
7.319812,220,B
7.340667,7558,B
7.361521,585,B
7.382375,1139,B
7.403229,324,B
7.424083,7235,B
7.444937,292,B
7.465792,1157,B
7.486646,294,B
7.5075,9668,B
7.528354,287,B
7.549208,1074,B
7.570062,309,B
7.590917,13328,B
7.611771,440,B
7.632625,880,B
7.653479,314,B
7.674333,4896,B
7.695187,281,B
7.716042,1043,B
7.736896,286,B
7.75775,10667,B
7.778604,281,B
7.799458,910,B
7.820312,245,B
7.841167,9356,B
7.862021,493,B
7.882875,1025,B
7.903729,363,B
7.924583,7135,B
7.945437,263,B
7.966292,1056,B
7.987146,329,B
8.008,10623,B
8.028854,299,B
8.049708,1051,B
8.070562,226,B
8.091417,11621,B
8.112271,460,B
8.133125,966,B
8.153979,308,B
8.174833,6387,B
8.195688,260,B
8.216542,1135,B
8.237396,269,B
8.25825,13047,B
8.279104,214,B
8.299958,953,B
8.320812,203,B
8.341667,8521,B
8.362521,470,B
8.383375,888,B
8.404229,310,B
8.425083,6163,B
8.445937,310,B
8.466792,952,B
8.487646,290,B
8.5085,11402,B
8.529354,298,B
8.550208,890,B
8.571063,265,B
8.591917,15249,B
8.612771,325,B
8.633625,782,B
8.654479,256,B
8.675333,4034,B
8.696187,343,B
8.717042,1025,B
8.737896,319,B
8.75875,12845,B
8.779604,284,B
8.800458,913,B
8.821312,240,B
8.842167,9610,B
8.863021,499,B
8.883875,1021,B
8.904729,378,B
8.925583,7388,B
8.946438,331,B
8.967292,956,B
8.988146,396,B
9.009,11363,B
9.029854,270,B
9.050708,773,B
9.071562,283,B
9.092417,11373,B
9.113271,449,B
9.134125,799,B
9.154979,383,B
9.175833,5654,B
9.196687,304,B
9.217542,909,B
9.238396,281,B
9.25925,13063,B
9.280104,257,B
9.300958,759,B
9.321813,271,B
9.342667,8327,B
9.363521,512,B
9.384375,893,B
9.405229,412,B
9.426083,6293,B
9.446937,320,B
9.467792,887,B
9.488646,358,B
9.5095,10953,B
9.530354,235,B
9.551208,670,B
9.572062,216,B
9.592917,13358,B
9.613771,368,B
9.634625,741,B
9.655479,261,B
9.676333,4126,B
9.697188,342,B
9.718042,990,B
9.738896,316,B
9.75975,12560,B
9.780604,253,B
9.801458,759,B
9.822312,265,B
9.843167,8708,B
9.864021,571,B
9.884875,840,B
9.905729,342,B
9.926583,6637,B
9.947437,466,B
9.968292,1126,B
9.989146,404,B
10.01,12611,B
10.030854,290,B
10.051708,1005,B
10.072563,293,B
10.093417,12724,B
10.114271,419,B
10.135125,775,B
10.155979,317,B
10.176833,4938,B
10.197687,329,B
10.218542,1044,B
10.239396,344,B
10.26025,14843,B
10.281104,233,B
10.301958,775,B
10.322812,241,B
10.343667,9880,B
10.364521,484,B
10.385375,739,B
10.406229,365,B
10.427083,5355,B
10.447938,385,B
10.468792,970,B
10.489646,331,B
10.5105,13953,B
10.531354,249,B
10.552208,791,B
10.573062,248,B
10.593917,13198,B
10.614771,368,B
10.635625,679,B
10.656479,288,B
10.677333,4602,B
10.698187,376,B
10.719042,1008,B
10.739896,360,B
10.76075,14892,B
10.781604,271,B
10.802458,844,B
10.823313,272,B
10.844167,10333,B
10.865021,425,B
10.885875,702,B
10.906729,278,B
10.927583,5913,B
10.948437,346,B
10.969292,976,B
10.990146,396,B
11.011,14849,B
11.031854,181,B
11.052708,778,B
11.073562,239,B
11.094417,10734,B
11.115271,399,B
11.136125,836,B
11.156979,312,B
11.177833,6154,B
11.198688,349,B
11.219542,1091,B
11.240396,344,B
11.26125,14325,B
11.282104,187,B
11.302958,902,B
11.323812,276,B
11.344667,9291,B
11.365521,457,B
11.386375,807,B
11.407229,360,B
11.428083,5538,B
11.448937,317,B
11.469792,1087,B
11.490646,423,B
11.5115,12401,B
11.532354,262,B
11.553208,1012,B
11.574063,284,B
11.594917,13163,B
11.615771,305,B
11.636625,689,B
11.657479,321,B
11.678333,4628,B
11.699187,368,B
11.720042,1101,B
11.740896,340,B
11.76175,14598,B
11.782604,211,B
11.803458,919,B
11.824312,212,B
11.845167,10711,B
11.866021,264,B
11.886875,997,B
11.907729,133,B
11.928583,6838,B
11.949438,149,B
11.970292,246,B
11.991146,243,B
12.012,2278,B
12.032854,312,B
12.053708,297,B
12.074562,318,B
12.095417,6665,B
12.116271,473,B
12.137125,577,B
12.157979,391,B
12.178833,8457,B
12.199687,411,B
12.220542,762,B
12.241396,537,B
12.26225,8521,B
12.283104,352,B
12.303958,752,B
