time,size,pict_type
0,84341,I
0.020854,540,B
0.041708,866,B
0.062562,685,B
0.083417,8207,P
0.104271,1015,B
0.125125,1107,B
0.145979,469,B
0.166833,17162,P
0.187688,336,B
0.208542,460,B
0.229396,324,B
0.25025,3931,P
0.271104,232,B
0.291958,434,B
0.312812,192,B
0.333667,2982,P
0.354521,308,B
0.375375,670,B
0.396229,370,B
0.417083,3090,P
0.437937,320,B
0.458792,565,B
0.479646,452,B
0.5005,2947,P
0.521354,561,B
0.542208,1342,B
0.563063,629,B
0.583917,5014,P
0.604771,754,B
0.625625,1751,B
0.646479,880,B
0.667333,6092,P
0.688187,754,B
0.709042,1590,B
0.729896,925,B
0.75075,6978,P
0.771604,788,B
0.792458,1973,B
0.813312,889,B
0.834167,7264,P
0.855021,872,B
0.875875,2112,B
0.896729,929,B
0.917583,8605,P
0.938437,835,B
0.959292,2056,B
0.980146,935,B
1.001,8870,P
1.021854,779,B
1.042708,1933,B
1.063562,887,B
1.084417,8013,P
1.105271,831,B
1.126125,2249,B
1.146979,847,B
1.167833,9568,P
1.188687,747,B
1.209542,2041,B
1.230396,982,B
1.25125,10133,P
1.272104,702,B
1.292958,1846,B
1.313813,770,B
1.334667,10173,P
1.355521,838,B
1.376375,2029,B
1.397229,791,B
1.418083,9981,P
1.438937,690,B
1.459792,1531,B
1.480646,832,B
1.5015,9889,P
1.522354,524,B
1.543208,1470,B
1.564062,682,B
1.584917,9430,P
1.605771,783,B
1.626625,1959,B
1.647479,723,B
1.668333,10008,P
1.689187,611,B
1.710042,1379,B
1.730896,902,B
1.75175,10729,P
1.772604,556,B
1.793458,1420,B
1.814312,663,B
1.835167,9516,P
1.856021,752,B
1.876875,1960,B
1.897729,707,B
1.918583,10623,P
1.939437,607,B
1.960292,1684,B
1.981146,1137,B
2.002,10296,P
2.022854,766,B
2.043708,1455,B
2.064563,720,B
2.085417,11613,P
2.106271,738,B
2.127125,1117,B
2.147979,421,B
2.168833,7324,P
2.189687,709,B
2.210542,1503,B
2.231396,790,B
2.25225,9396,P
2.273104,614,B
2.293958,1056,B
2.314812,537,B
2.335667,8601,P
2.356521,654,B
2.377375,1006,B
2.398229,348,B
2.419083,6419,P
2.439938,674,B
2.460792,1495,B
2.481646,762,B
2.5025,10274,P
2.523354,697,B
2.544208,1081,B
2.565062,603,B
2.585917,9589,P
2.606771,519,B
2.627625,802,B
2.648479,394,B
2.669333,7104,P
2.690187,434,B
2.711042,1302,B
2.731896,564,B
2.75275,7331,P
2.773604,339,B
2.794458,723,B
2.815313,346,B
2.836167,7018,P
2.857021,438,B
2.877875,811,B
2.898729,358,B
2.919583,5795,P
2.940437,340,B
2.961292,988,B
