time,size,pict_type
0,53098,I
0.020854,130,B
0.041708,401,B
0.062562,185,B
0.083417,3685,P
0.104271,143,B
0.125125,685,B
0.145979,133,B
0.166833,6356,P
0.187688,147,B
0.208542,268,B
0.229396,148,B
0.25025,1965,P
0.271104,141,B
0.291958,265,B
0.312812,142,B
0.333667,1639,P
0.354521,208,B
0.375375,431,B
0.396229,200,B
0.417083,1935,P
0.437937,197,B
0.458792,379,B
0.479646,281,B
0.5005,2099,P
0.521354,125,B
0.542208,788,B
0.563063,192,B
0.583917,3019,P
0.604771,203,B
0.625625,876,B
0.646479,264,B
0.667333,3365,P
0.688187,115,B
0.709042,889,B
0.729896,254,B
0.75075,3902,P
0.771604,95,B
0.792458,1033,B
0.813312,213,B
0.834167,3771,P
0.855021,255,B
0.875875,1126,B
0.896729,198,B
0.917583,4058,P
0.938437,207,B
0.959292,1129,B
0.980146,244,B
1.001,4469,P
1.021854,192,B
1.042708,1053,B
1.063562,243,B
1.084417,4122,P
1.105271,254,B
1.126125,1189,B
1.146979,224,B
1.167833,4463,P
1.188687,256,B
1.209542,1116,B
1.230396,299,B
1.25125,4706,P
1.272104,150,B
1.292958,907,B
1.313813,188,B
1.334667,4449,P
1.355521,229,B
1.376375,1010,B
1.397229,207,B
1.418083,4250,P
1.438937,204,B
1.459792,824,B
1.480646,228,B
1.5015,4204,P
1.522354,178,B
1.543208,813,B
1.564062,212,B
1.584917,4403,P
1.605771,230,B
1.626625,1063,B
1.647479,206,B
1.668333,3835,P
1.689187,217,B
1.710042,721,B
1.730896,271,B
1.75175,4549,P
1.772604,161,B
1.793458,701,B
1.814312,179,B
1.835167,3891,P
1.856021,243,B
1.876875,1050,B
1.897729,199,B
1.918583,4227,P
1.939437,179,B
1.960292,912,B
1.981146,338,B
2.002,3876,P
2.022854,284,B
2.043708,752,B
2.064563,283,B
2.085417,4313,P
2.106271,257,B
2.127125,645,B
2.147979,201,B
2.168833,2964,P
2.189687,213,B
2.210542,747,B
2.231396,290,B
2.25225,3404,P
2.273104,189,B
2.293958,588,B
2.314812,245,B
2.335667,2990,P
2.356521,252,B
2.377375,570,B
2.398229,174,B
2.419083,2554,P
2.439938,145,B
2.460792,723,B
2.481646,289,B
2.5025,3594,P
2.523354,237,B
2.544208,582,B
2.565062,216,B
2.585917,2975,P
2.606771,199,B
2.627625,560,B
2.648479,162,B
2.669333,2791,P
2.690187,137,B
2.711042,819,B
2.731896,223,B
2.75275,2585,P
2.773604,161,B
2.794458,544,B
2.815313,191,B
2.836167,2968,P
2.857021,175,B
2.877875,575,B
2.898729,167,B
2.919583,2079,P
2.940437,142,B
2.961292,586,B
2.982146,206,B
3.003,2725,P
3.023854,145,B
3.044708,507,B
3.065562,150,B
3.086417,2124,P
3.107271,151,B
3.128125,430,B
3.148979,156,B
3.169833,2690,P
3.190687,135,B
3.211542,722,B
3.232396,185,B
3.25325,2357,P
3.274104,123,B
3.294958,543,B
3.315812,201,B
3.336667,2868,P
3.357521,174,B
3.378375,470,B
3.399229,137,B
3.420083,1947,P
3.440937,147,B
3.461792,671,B
3.482646,177,B
3.5035,2744,P
3.524354,137,B
3.545208,597,B
3.566062,153,B
3.586917,1923,P
3.607771,169,B
3.628625,588,B
3.649479,215,B
3.670333,2629,P
3.691187,257,B
3.712042,777,B
3.732896,248,B
3.75375,3775,P
3.774604,145,B
3.795458,544,B
3.816312,196,B
3.837167,2509,P
3.858021,194,B
3.878875,899,B
3.899729,213,B
3.920583,2895,P
3.941437,212,B
3.962292,914,B
3.983146,329,B
4.004,3845,P
4.024854,299,B
4.045708,928,B
4.066562,314,B
4.087417,3698,P
4.108271,321,B
4.129125,964,B
4.149979,338,B
4.170833,4177,P
4.191687,340,B
4.212542,1194,B
4.233396,422,B
4.25425,4010,P
4.275104,250,B
4.295958,772,B
4.316813,297,B
4.337667,4066,P
4.358521,283,B
4.379375,772,B
4.400229,309,B
4.421083,3434,P
4.441937,254,B
4.462792,991,B
4.483646,343,B
4.5045,3517,P
4.525354,276,B
4.546208,830,B
4.567062,288,B
4.587917,3305,P
4.608771,319,B
4.629625,740,B
4.650479,298,B
4.671333,3488,P
4.692188,249,B
4.713042,915,B
4.733896,280,B
4.75475,3186,P
4.775604,230,B
4.796458,681,B
4.817312,222,B
4.838167,2136,P
4.859021,235,B
4.879875,3766,B
4.900729,155,B
4.921583,12869,P
4.942437,654,B
4.963292,1252,B
4.984146,13319,P
5.005,352,B
5.025854,8808,B
5.046708,445,B
5.067563,10456,P
5.088417,364,B
5.109271,9536,P
5.130125,292,B
5.150979,10772,P
5.171833,269,B
5.192687,8435,P
5.213542,44364,I
5.234396,135,B
5.25525,7969,B
5.276104,407,B
5.296958,11127,P
5.317812,276,B
5.338667,7682,B
5.359521,349,B
5.380375,11324,P
5.401229,324,B
5.422083,7804,B
5.442938,301,B
5.463792,11835,P
5.484646,304,B
5.5055,374,B
5.526354,8947,P
5.547208,357,B
5.568062,8964,P
5.588917,524,B
5.609771,8489,P
5.630625,486,B
5.651479,8798,B
5.672333,482,B
5.693187,6815,P
5.714042,526,B
5.734896,7084,P
5.75575,809,B
5.776604,5206,P
5.797458,11654,I
5.818313,154,B
5.839167,332,B
5.860021,4513,P
5.880875,502,I
5.901729,67,B
5.922583,70,B
5.943437,67,B
5.964292,84,P
5.985146,67,B
6.006,70,B
6.026854,67,B
6.047708,72,P
6.068562,67,B
6.089417,70,B
6.110271,67,B
6.131125,72,P
6.151979,67,B
6.172833,70,B
6.193688,67,B
6.214542,71,P
6.235396,72,P
6.25625,11108,I
6.277104,89,P
6.297958,17045,I
6.318812,88,P
6.339667,21880,I
6.360521,141,B
6.381375,11511,B
6.402229,261,B
6.423083,15732,P
6.443937,134,B
6.464792,195,B
6.485646,20545,P
6.5065,212,B
6.527354,14685,P
6.548208,365,B
6.569062,17257,P
6.589917,47138,I
6.610771,95,B
6.631625,14563,B
6.652479,189,B
6.673333,18463,P
6.694187,96,B
6.715042,182,B
6.735896,32934,P
6.75675,213,B
6.777604,16384,B
6.798458,386,B
6.819312,15569,P
6.840167,204,B
6.861021,34002,P
6.881875,217,B
6.902729,14483,B
6.923583,261,B
6.944437,19896,P
6.965292,223,B
6.986146,30900,P
7.007,184,B
7.027854,15299,B
7.048708,436,B
7.069562,17821,P
7.090417,62746,I
7.111271,79,B
7.132125,12205,B
7.152979,163,B
7.173833,18636,P
7.194687,104,B
7.215542,301,B
7.236396,40084,P
7.25725,120,B
7.278104,11072,B
7.298958,752,B
7.319812,21516,P
7.340667,464,B
7.361521,38791,P
7.382375,742,B
7.403229,5815,B
7.424083,1026,B
7.444937,13476,P
7.465792,108,B
7.486646,37629,P
7.5075,80,B
7.528354,5504,B
7.549208,622,B
7.570062,11366,P
7.590917,115,B
7.611771,48464,P
7.632625,748,B
7.653479,6360,B
7.674333,644,B
7.695187,14792,P
7.716042,642,B
7.736896,7421,B
7.75775,831,B
7.778604,38971,P
7.799458,867,B
7.820312,7233,B
7.841167,603,B
7.862021,39860,P
7.882875,695,B
7.903729,6217,B
7.924583,1041,B
7.945437,13607,P
7.966292,646,B
7.987146,7400,B
8.008,861,B
8.028854,30547,P
8.049708,664,B
8.070562,6698,B
8.091417,672,B
8.112271,40209,P
8.133125,579,B
8.153979,4922,B
8.174833,921,B
8.195688,11448,P
8.216542,714,B
8.237396,8488,B
8.25825,704,B
8.279104,38512,P
8.299958,245,B
8.320812,7709,B
8.341667,145,B
8.362521,39076,P
8.383375,79,B
8.404229,5181,B
8.425083,683,B
8.445937,12561,P
8.466792,592,B
8.487646,35437,P
8.5085,81,B
8.529354,4679,B
8.550208,699,B
8.571063,10750,P
8.591917,80502,I
8.612771,102,B
8.633625,4785,B
8.654479,251,B
8.675333,12845,P
8.696187,143,B
8.717042,140,B
8.737896,41809,P
8.75875,796,B
8.779604,4869,B
8.800458,418,B
8.821312,10354,P
8.842167,174,B
8.863021,38054,P
8.883875,114,B
8.904729,5539,B
8.925583,1048,B
8.946438,11061,P
8.967292,245,B
8.988146,32213,P
9.009,263,B
9.029854,4194,B
9.050708,1001,B
9.071562,9632,P
9.092417,135,B
9.113271,38973,P
9.134125,86,B
9.154979,4485,B
9.175833,901,B
9.196687,8818,P
9.217542,130,B
9.238396,44657,P
9.25925,95,B
9.280104,4659,B
9.300958,632,B
9.321813,10789,P
9.342667,785,B
9.363521,36377,P
9.384375,113,B
9.405229,4997,B
9.426083,607,B
9.446937,10819,P
9.467792,123,B
9.488646,35837,P
9.5095,248,B
9.530354,4185,B
9.551208,1041,B
9.572062,9821,P
9.592917,704,B
9.613771,7514,B
9.634625,509,B
9.655479,44636,P
9.676333,90,B
9.697188,6643,B
9.718042,139,B
9.738896,46678,P
9.75975,93,B
9.780604,4224,B
9.801458,758,B
9.822312,10078,P
9.843167,88,B
9.864021,7404,B
9.884875,573,B
9.905729,34926,P
9.926583,749,B
9.947437,6526,B
9.968292,322,B
9.989146,34520,P
10.01,245,B
10.030854,4697,B
10.051708,729,B
10.072563,11175,P
10.093417,152,B
10.114271,38531,P
10.135125,82,B
10.155979,4501,B
10.176833,727,B
10.197687,10426,P
10.218542,74265,I
10.239396,81,B
10.26025,3709,B
10.281104,110,B
10.301958,10886,P
10.322812,163,B
10.343667,403,B
10.364521,37977,P
10.385375,287,B
10.406229,4588,B
10.427083,810,B
10.447938,13161,P
10.468792,148,B
10.489646,33949,P
10.5105,94,B
10.531354,4885,B
10.552208,1010,B
10.573062,10098,P
10.593917,142,B
10.614771,46062,P
10.635625,90,B
10.656479,4678,B
10.677333,305,B
10.698187,12151,P
10.719042,112,B
10.739896,37707,P
10.76075,308,B
10.781604,4646,B
10.802458,907,B
10.823313,14546,P
10.844167,102,B
10.865021,36829,P
10.885875,103,B
10.906729,3794,B
10.927583,341,B
10.948437,12134,P
10.969292,79,B
10.990146,6129,B
11.011,380,B
11.031854,31157,P
11.052708,524,B
11.073562,5551,B
11.094417,124,B
11.115271,40311,P
11.136125,76,B
11.156979,3558,B
11.177833,1063,B
11.198688,11913,P
11.219542,122,B
11.240396,39698,P
11.26125,85,B
11.282104,4890,B
11.302958,572,B
11.323812,12893,P
11.344667,161,B
11.365521,31546,P
11.386375,79,B
11.407229,4631,B
11.428083,495,B
11.448937,11745,P
11.469792,137,B
11.490646,33276,P
11.5115,85,B
11.532354,4934,B
11.553208,490,B
11.574063,12002,P
11.594917,78,B
11.615771,7846,B
11.636625,487,B
11.657479,42551,P
11.678333,90,B
11.699187,7120,B
11.720042,565,B
11.740896,41102,P
11.76175,490,B
11.782604,5518,B
11.803458,1130,B
11.824312,11956,P
11.845167,97,B
11.866021,36024,P
11.886875,1019,B
11.907729,5846,P
11.928583,52243,I
11.949438,102,B
11.970292,4476,B
11.991146,1532,B
12.012,14246,P
12.032854,989,B
12.053708,5921,B
12.074562,1844,B
12.095417,16186,P
12.116271,1571,B
12.137125,4134,B
12.157979,1304,B
12.178833,18153,P
