time,size,pict_type
0,66119,I
0.020854,977,B
0.041708,1107,B
0.062562,942,B
0.083417,1630,B
0.104271,953,B
0.125125,942,B
0.145979,187,B
0.166833,11410,P
0.187688,464,B
0.208542,475,B
0.229396,559,B
0.25025,141,B
0.271104,212,B
0.291958,216,B
0.312812,2266,P
0.333667,440,B
0.354521,496,B
0.375375,273,B
0.396229,798,B
0.417083,76,B
0.437937,213,B
0.458792,383,B
0.479646,212,B
0.5005,2218,P
0.521354,350,B
0.542208,851,B
0.563063,476,B
0.583917,3228,P
0.604771,408,B
0.625625,791,B
0.646479,595,B
0.667333,3720,P
0.688187,410,B
0.709042,1012,B
0.729896,653,B
0.75075,4323,P
0.771604,453,B
0.792458,1089,B
0.813312,585,B
0.834167,4240,P
0.855021,551,B
0.875875,1157,B
0.896729,627,B
0.917583,4806,P
0.938437,504,B
0.959292,1137,B
0.980146,647,B
1.001,5005,P
1.021854,427,B
1.042708,1073,B
1.063562,587,B
1.084417,4495,P
1.105271,496,B
1.126125,1254,B
1.146979,597,B
1.167833,5469,P
1.188687,509,B
1.209542,1214,B
1.230396,734,B
1.25125,5755,P
1.272104,405,B
1.292958,1069,B
1.313813,537,B
1.334667,5716,P
1.355521,518,B
1.376375,1163,B
1.397229,548,B
1.418083,5628,P
1.438937,400,B
1.459792,910,B
1.480646,618,B
1.5015,5519,P
1.522354,367,B
1.543208,909,B
1.564062,543,B
1.584917,5527,P
1.605771,523,B
1.626625,1144,B
1.647479,487,B
1.668333,5701,P
1.689187,401,B
1.710042,902,B
1.730896,715,B
1.75175,6241,P
1.772604,379,B
1.793458,885,B
1.814312,471,B
1.835167,5244,P
1.856021,524,B
1.876875,1096,B
1.897729,431,B
1.918583,6112,P
1.939437,336,B
1.960292,924,B
1.981146,514,B
2.002,281,B
2.022854,5906,P
2.043708,437,B
2.064563,998,B
2.085417,588,B
2.106271,6708,P
2.127125,442,B
2.147979,621,B
2.168833,464,B
2.189687,3891,P
2.210542,512,B
2.231396,1065,B
2.25225,381,B
2.273104,5354,P
2.293958,346,B
2.314812,828,B
2.335667,494,B
2.356521,4640,P
2.377375,408,B
2.398229,578,B
2.419083,377,B
2.439938,3644,P
2.460792,553,B
2.481646,1069,B
2.5025,409,B
2.523354,6879,P
2.544208,563,B
2.565062,497,B
2.585917,1021,B
2.606771,239,B
2.627625,222,B
2.648479,5874,P
2.669333,423,B
2.690187,330,B
2.711042,218,B
2.731896,1158,B
2.75275,493,B
2.773604,337,B
2.794458,273,B
2.815313,4874,P
2.836167,443,B
2.857021,640,B
2.877875,447,B
2.898729,4289,P
2.919583,388,B
2.940437,253,B
2.961292,84,B
2.982146,930,B
3.003,312,B
3.023854,277,B
3.044708,244,B
3.065562,4024,P
3.086417,443,B
3.107271,576,B
3.128125,335,B
3.148979,3116,P
3.169833,374,B
3.190687,287,B
3.211542,197,B
3.232396,1064,B
3.25325,443,B
3.274104,280,B
3.294958,262,B
3.315812,3605,P
3.336667,425,B
3.357521,610,B
3.378375,375,B
3.399229,3679,P
3.420083,342,B
3.440937,230,B
3.461792,92,B
3.482646,966,B
3.5035,326,B
3.524354,307,B
3.545208,246,B
3.566062,3290,P
3.586917,364,B
3.607771,564,B
3.628625,347,B
3.649479,2262,P
3.670333,350,B
3.691187,1018,B
3.712042,823,B
3.732896,7151,P
3.75375,601,B
3.774604,288,B
3.795458,111,B
3.816312,1042,B
3.837167,326,B
3.858021,417,B
3.878875,338,B
3.899729,4569,P
3.920583,381,B
3.941437,888,B
3.962292,557,B
3.983146,3664,P
4.004,405,B
4.024854,916,B
4.045708,491,B
4.066562,3932,P
4.087417,466,B
4.108271,1054,B
4.129125,489,B
4.149979,4214,P
4.170833,447,B
4.191687,996,B
4.212542,587,B
4.233396,4831,P
4.25425,373,B
4.275104,864,B
4.295958,448,B
4.316813,3990,P
4.337667,466,B
4.358521,949,B
4.379375,478,B
4.400229,3986,P
4.421083,397,B
4.441937,820,B
4.462792,504,B
4.483646,3317,P
4.5045,322,B
4.525354,787,B
4.546208,470,B
4.567062,3431,P
4.587917,403,B
4.608771,897,B
4.629625,415,B
4.650479,2932,P
4.671333,500,B
4.692188,404,B
4.713042,919,B
4.733896,151,B
4.75475,376,B
4.775604,2741,P
4.796458,277,B
4.817312,591,B
4.838167,348,B
4.859021,1170,P
4.879875,598,B
4.900729,1551,B
4.921583,417,B
4.942437,8036,P
4.963292,6838,P
4.984146,4519,P
5.005,267,B
5.025854,7650,P
5.046708,735,B
5.067563,1662,B
5.088417,425,B
5.109271,6640,P
5.130125,614,B
5.150979,1990,B
5.171833,426,B
5.192687,8508,P
5.213542,34023,I
5.234396,292,B
5.25525,381,B
5.276104,9094,P
5.296958,823,B
5.317812,2440,B
5.338667,457,B
5.359521,6870,P
5.380375,1007,B
5.401229,2455,B
5.422083,557,B
5.442938,7126,P
5.463792,477,B
5.484646,7161,P
5.5055,548,B
5.526354,8225,P
5.547208,1163,B
5.568062,3568,B
5.588917,528,B
5.609771,7949,P
5.630625,1393,B
5.651479,3736,B
5.672333,525,B
5.693187,5926,P
5.714042,1549,B
5.734896,3062,B
5.75575,736,B
5.776604,4906,P
5.797458,1321,B
5.818313,5780,B
5.839167,568,B
5.860021,3132,P
5.880875,482,I
5.901729,68,B
5.922583,78,B
5.943437,78,B
5.964292,79,B
5.985146,68,B
6.006,68,B
6.026854,68,B
6.047708,68,B
6.068562,87,P
6.089417,69,B
6.110271,69,B
6.131125,69,B
6.151979,69,B
6.172833,69,B
6.193688,69,B
6.214542,69,B
6.235396,76,P
6.25625,1759,B
6.277104,3998,B
6.297958,356,B
6.318812,9482,P
6.339667,742,B
6.360521,11757,P
6.381375,1954,B
6.402229,7180,B
6.423083,1049,B
6.443937,10091,P
6.464792,784,B
6.485646,16412,P
6.5065,1925,B
6.527354,8073,B
6.548208,671,B
6.569062,12738,P
6.589917,419,B
6.610771,25540,P
6.631625,1183,B
6.652479,8125,B
6.673333,525,B
6.694187,12447,P
6.715042,561,B
6.735896,25856,P
6.75675,1485,B
6.777604,8496,B
6.798458,582,B
6.819312,11942,P
6.840167,396,B
6.861021,26346,P
6.881875,1273,B
6.902729,7226,B
6.923583,433,B
6.944437,14667,P
6.965292,367,B
6.986146,23354,P
7.007,1494,B
7.027854,7112,B
7.048708,440,B
7.069562,13369,P
7.090417,252,B
7.111271,34535,P
7.132125,1152,B
7.152979,7587,B
7.173833,379,B
7.194687,12795,P
7.215542,473,B
7.236396,32421,P
7.25725,418,B
7.278104,16572,P
7.298958,6669,B
7.319812,611,B
7.340667,34087,P
7.361521,611,B
7.382375,625,B
7.403229,8091,P
7.424083,6394,B
7.444937,476,B
7.465792,32396,P
7.486646,591,B
7.5075,571,B
7.528354,6608,P
7.549208,5483,B
7.570062,605,B
7.590917,41324,P
7.611771,651,B
7.632625,672,B
7.653479,7375,P
7.674333,6458,B
7.695187,523,B
7.716042,35544,P
7.736896,647,B
7.75775,686,B
7.778604,6634,P
7.799458,664,B
7.820312,5625,B
7.841167,567,B
7.862021,28908,P
7.882875,709,B
7.903729,7974,P
7.924583,732,B
7.945437,6312,B
7.966292,591,B
7.987146,25511,P
8.008,719,B
8.028854,6372,P
8.049708,610,B
8.070562,5163,B
8.091417,534,B
8.112271,29759,P
8.133125,737,B
8.153979,4293,B
8.174833,779,B
8.195688,9694,P
8.216542,582,B
8.237396,6279,B
8.25825,805,B
8.279104,28623,P
8.299958,777,B
8.320812,5947,B
8.341667,561,B
8.362521,28102,P
8.383375,707,B
8.404229,4422,B
8.425083,781,B
8.445937,9711,P
8.466792,534,B
8.487646,25595,P
8.5085,586,B
8.529354,3709,B
8.550208,640,B
8.571063,8675,P
8.591917,517,B
8.612771,34292,P
8.633625,616,B
8.654479,4316,B
8.675333,714,B
8.696187,9642,P
8.717042,445,B
8.737896,31020,P
8.75875,592,B
8.779604,3790,B
8.800458,591,B
8.821312,8370,P
8.842167,481,B
8.863021,5492,B
8.883875,652,B
8.904729,25453,P
8.925583,616,B
8.946438,4673,B
8.967292,443,B
8.988146,25159,P
9.009,584,B
9.029854,5366,P
9.050708,455,B
9.071562,3874,B
9.092417,413,B
9.113271,29880,P
9.134125,600,B
9.154979,5598,P
9.175833,574,B
9.196687,4534,B
9.217542,421,B
9.238396,34400,P
9.25925,566,B
9.280104,5818,P
9.300958,568,B
9.321813,4675,B
9.342667,386,B
9.363521,27757,P
9.384375,675,B
9.405229,6521,P
9.426083,633,B
9.446937,4895,B
9.467792,493,B
9.488646,26453,P
9.5095,675,B
9.530354,4924,P
9.551208,516,B
9.572062,3993,B
9.592917,358,B
9.613771,37352,P
9.634625,617,B
9.655479,6357,P
9.676333,607,B
9.697188,4935,B
9.718042,359,B
9.738896,34025,P
9.75975,612,B
9.780604,5550,P
9.801458,589,B
9.822312,4289,B
9.843167,459,B
9.864021,28902,P
9.884875,651,B
9.905729,6594,P
9.926583,518,B
9.947437,4960,B
9.968292,500,B
9.989146,24640,P
10.01,640,B
10.030854,5896,P
10.051708,578,B
10.072563,4822,B
10.093417,499,B
10.114271,30066,P
10.135125,610,B
10.155979,5830,P
10.176833,610,B
10.197687,4519,B
10.218542,489,B
10.239396,33933,P
10.26025,552,B
10.281104,5829,P
10.301958,633,B
10.322812,4633,B
10.343667,450,B
10.364521,31021,P
10.385375,678,B
10.406229,5741,P
10.427083,4834,B
10.447938,539,B
10.468792,30948,P
10.489646,622,B
10.5105,579,B
10.531354,5467,P
10.552208,697,B
10.573062,4546,B
10.593917,507,B
10.614771,38403,P
10.635625,625,B
10.656479,6303,P
10.677333,627,B
10.698187,4416,B
10.719042,483,B
10.739896,30117,P
10.76075,645,B
10.781604,6358,P
10.802458,567,B
10.823313,4385,B
10.844167,358,B
10.865021,30683,P
10.885875,572,B
10.906729,3230,B
10.927583,628,B
10.948437,10039,P
10.969292,55961,I
10.990146,293,B
11.011,399,B
11.031854,5689,P
11.052708,413,B
11.073562,3972,B
11.094417,326,B
11.115271,31473,P
11.136125,360,B
11.156979,3116,B
11.177833,547,B
11.198688,9742,P
11.219542,349,B
11.240396,29874,P
11.26125,586,B
11.282104,6929,P
11.302958,454,B
11.323812,4901,B
11.344667,359,B
11.365521,25792,P
11.386375,498,B
11.407229,5826,P
11.428083,479,B
11.448937,4293,B
11.469792,349,B
11.490646,25877,P
11.5115,513,B
11.532354,6550,P
11.553208,489,B
11.574063,4818,B
11.594917,325,B
11.615771,33022,P
11.636625,551,B
11.657479,7416,P
11.678333,560,B
11.699187,5539,B
11.720042,420,B
11.740896,29659,P
11.76175,622,B
11.782604,6620,P
11.803458,714,B
11.824312,5428,B
11.845167,530,B
11.866021,25952,P
11.886875,713,B
11.907729,5921,P
11.928583,40397,I
11.949438,320,B
11.970292,671,B
11.991146,6762,P
12.012,862,B
