index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
0,h264_qsv,LA_ICQ,veryslow,4,256,4,8,15,239,3343,3597,84996.625,5666.75244140625,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 8 -adaptive_i 1 -adaptive_b 1 -b_strategy 1,12.399049917856852,0.6646828089096389,9.692492279070603,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
1,h264_qsv,LA_ICQ,veryslow,4,256,4,8,15,239,3343,3597,84996.625,5666.75244140625,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 8 -adaptive_i 1 -adaptive_b 0 -b_strategy 1,12.38731857140859,0.6646828089096389,9.70183950135584,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
2,h264_qsv,LA_ICQ,veryslow,4,256,1,8,15,239,3343,3597,121395.94547526042,8093.5673828125,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 8 -adaptive_i 1 -adaptive_b 1 -b_strategy 0,13.590514977773031,0.5211408869831314,8.836097088484545,0.987642,0.9954605,82.32782416666667,93.85358566666667
3,h264_qsv,LA_ICQ,veryslow,4,256,1,8,15,239,3343,3597,121395.94547526042,8093.5673828125,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 8 -adaptive_i 0 -adaptive_b 0 -b_strategy 0,13.585325479507446,0.5211408869831314,8.839710750543764,0.987642,0.9954605,82.32782416666667,93.85358566666667
4,h264_qsv,LA_ICQ,veryslow,4,256,4,8,15,239,3343,3597,84996.625,5666.75244140625,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 8,12.388401985168457,0.6646828089096389,9.700657590239132,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
5,h264_qsv,LA_ICQ,veryslow,4,256,1,8,15,239,3343,3597,121395.94547526042,8093.5673828125,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 8 -adaptive_i 1 -adaptive_b 0 -b_strategy 0,13.588171164194742,0.5211408869831314,8.83770268699994,0.987642,0.9954605,82.32782416666667,93.85358566666667
6,h264_qsv,LA_ICQ,veryslow,4,256,4,8,15,239,3343,3597,84996.625,5666.75244140625,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 8 -adaptive_i 0 -adaptive_b 0 -b_strategy 1,12.39041010538737,0.6646828089096389,9.69959411300511,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
