index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,ref_type,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
0,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,Anime,80026.90559895833,5334.94140625,-global_quality 25 -look_ahead 1 -look_ahead_depth 10,12.114254713058472,0.6887068298195776,9.90567250652147,0.9875729999999999,0.9964323333333333,82.03752833333334,95.71143
1,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 60 -look_ahead_downsampling auto,11.398804426193237,0.5581462468197526,10.529588151568175,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
2,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,Anime,80026.90559895833,5334.94140625,-global_quality 25 -look_ahead 1,12.104884068171183,0.6887068298195776,9.913263709843621,0.9875729999999999,0.9964323333333333,82.03752833333334,95.71143
3,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 60 -look_ahead_downsampling unknown,11.389468351999918,0.5581462468197526,10.538239431593409,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
4,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 0,11.393882751464844,0.5581462468197526,10.534123488901576,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
5,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 30,11.396928628285727,0.5581462468197526,10.531389975345213,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
6,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 60 -look_ahead_downsampling 2x,11.40553585688273,0.5581462468197526,10.523369653623002,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
7,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,Anime,80026.90559895833,5334.94140625,-global_quality 25 -look_ahead 1 -look_ahead_depth 60 -look_ahead_downsampling 4x,12.108636776606241,0.6887068298195776,9.910150415060029,0.9875729999999999,0.9964323333333333,82.03752833333334,95.71143
8,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 60,11.391623735427856,0.5581462468197526,10.53601714233159,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
9,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,Anime,80026.90559895833,5334.94140625,-global_quality 25 -look_ahead 1 -look_ahead_depth 100,12.111292203267416,0.6887068298195776,9.907990803696011,0.9875729999999999,0.9964323333333333,82.03752833333334,95.71143
10,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 90,11.393285353978476,0.5581462468197526,10.534584110979003,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
11,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1 -look_ahead_depth 60 -look_ahead_downsampling off,11.406069278717041,0.5581462468197526,10.522764683626106,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
12,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,Anime,80026.90559895833,5334.94140625,-global_quality 25 -look_ahead 1 -look_ahead_depth 60 -look_ahead_downsampling unknown,12.101603746414185,0.6887068298195776,9.915929087887498,0.9875729999999999,0.9964323333333333,82.03752833333334,95.71143
13,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,Nature,110673.65169270833,7379.103841145833,-global_quality 25 -look_ahead 1,11.395854791005453,0.5581462468197526,10.532376377221782,0.9903423333333333,0.9964113333333332,84.81715566666666,93.58202566666667
