index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,ref_name,ref_type,infile_option,outfile_filename,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,enc_time,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
0,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,ABBB,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/7a72c7923154,128279.755859375,8550.55859375,-global_quality 25 -look_ahead 1,12.059910535812378,00:00:12,0.5221180779656265,9.951980957370777,0.987651,0.995792,77.39675,96.58858
1,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,ASintel,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/ecd17ccb2e46,44849.0224609375,2990.283203125,-global_quality 25 -look_ahead 1,12.145848751068115,00:00:12,0.79437052414451,9.878766190748781,0.989603,0.996398,81.286399,94.023419
2,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,AToS,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/2140dc297317,66951.9384765625,4463.982421875,-global_quality 25 -look_ahead 1,12.11018180847168,00:00:12,0.7496318873485962,9.907861161594104,0.985465,0.997107,87.429436,96.522291
3,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NAir,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/812ef2e46fe7,31144.263671875,2076.5263671875,-global_quality 25 -look_ahead 1,11.169610977172852,00:00:11,0.8177674971219222,10.742182538426217,0.991301,0.995956,83.722144,92.038305
4,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NArmy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/1e8a38456469,163681.6123046875,10913.3798828125,-global_quality 25 -look_ahead 1,11.66282033920288,00:00:11,0.3782700050720653,10.28790605619504,0.988797,0.996631,86.403926,94.150907
5,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NNavy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/5e31f19eaad0,137195.0791015625,9147.4052734375,-global_quality 25 -look_ahead 1,11.327386379241943,00:00:11,0.47840123826527026,10.592558246258902,0.990929,0.996647,84.325397,94.556865
6,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,ABBB,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/37fd1090b612,128279.755859375,8550.55859375,-global_quality 25 -look_ahead 1 -rdo 0,12.038610935211182,00:00:12,0.5221180779656265,9.969588737929806,0.987651,0.995792,77.39675,96.58858
7,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,ASintel,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/44306eeef19d,44849.0224609375,2990.283203125,-global_quality 25 -look_ahead 1 -rdo 0,12.142058849334717,00:00:12,0.79437052414451,9.881849650776008,0.989603,0.996398,81.286399,94.023419
8,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,AToS,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/a7a9e11f82e9,66951.9384765625,4463.982421875,-global_quality 25 -look_ahead 1 -rdo 0,12.12514877319336,00:00:12,0.7496318873485962,9.895631158379569,0.985465,0.997107,87.429436,96.522291
9,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NAir,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/40ddc9c03d53,31144.263671875,2076.5263671875,-global_quality 25 -look_ahead 1 -rdo 0,11.162759780883789,00:00:11,0.8177674971219222,10.748775603455686,0.991301,0.995956,83.722144,92.038305
10,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NArmy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/31e27167530b,163681.6123046875,10913.3798828125,-global_quality 25 -look_ahead 1 -rdo 0,11.66654920578003,00:00:11,0.3782700050720653,10.284617832028225,0.988797,0.996631,86.403926,94.150907
11,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NNavy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/f038e5acaab4,137195.0791015625,9147.4052734375,-global_quality 25 -look_ahead 1 -rdo 0,11.345201253890991,00:00:11,0.47840123826527026,10.5759252140943,0.990929,0.996647,84.325397,94.556865
12,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2683,3597,ABBB,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/20a4ffae75d6,128279.755859375,8550.55859375,-global_quality 25 -look_ahead 1 -rdo 1,12.04416012763977,00:00:12,0.5221180779656265,9.964995377682651,0.987651,0.995792,77.39675,96.58858
13,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,ASintel,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/93a2022be24f,44849.0224609375,2990.283203125,-global_quality 25 -look_ahead 1 -rdo 1,12.15189814567566,00:00:12,0.79437052414451,9.873848394845039,0.989603,0.996398,81.286399,94.023419
14,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,AToS,Anime,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/da521a5934e8,66951.9384765625,4463.982421875,-global_quality 25 -look_ahead 1 -rdo 1,12.125580549240112,00:00:12,0.7496318873485962,9.895278787910843,0.985465,0.997107,87.429436,96.522291
15,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NAir,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/05b5e0a88993,31144.263671875,2076.5263671875,-global_quality 25 -look_ahead 1 -rdo 1,11.185064315795898,00:00:11,0.8177674971219222,10.727341087395628,0.991301,0.995956,83.722144,92.038305
16,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NArmy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/4705ff738196,163681.6123046875,10913.3798828125,-global_quality 25 -look_ahead 1 -rdo 1,11.673150300979614,00:00:11,0.3782700050720653,10.278801943459149,0.988797,0.996631,86.403926,94.150907
17,h264_qsv,LA_ICQ,veryslow,4,256,2,3,15,899,2682,3596,NNavy,Nature,-hwaccel qsv -c:v mpeg2_qsv,videos/dist/h264_qsv-custom-la_icq-rdo/19876513c564,137195.0791015625,9147.4052734375,-global_quality 25 -look_ahead 1 -rdo 1,11.352902173995972,00:00:11,0.47840123826527026,10.568751334335472,0.990929,0.996647,84.325397,94.556865
