index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,ref_type,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
18,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,51408.3291015625,3427.6214192708335,-q:v 28,10.978741566340128,0.7944167404773133,10.931069059614915,0.9653293333333334,0.9911906666666667,68.870905,86.21211833333332
19,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,39238.563151041664,2616.208984375,-q:v 30,10.919960180918375,0.8430499685757763,10.989592847545545,0.9514533333333333,0.9879446666666668,59.799179,82.37298166666666
20,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,22190.819661458332,1479.3697916666667,-q:v 31,11.531745274861654,0.9129684566246347,10.40622196084903,0.9410296666666668,0.9860243333333333,52.231711999999995,84.24335533333334
21,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,320190.9205729167,21345.869791666668,-q:v 13,12.442986170450846,-0.2532611269887902,9.644052884950211,0.9982193333333332,0.999451,93.64342033333332,98.90782999999999
22,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,136450.9619140625,9097.791666666666,-q:v 21,11.264811436335245,0.4504064271415669,10.655987385531871,0.9911313333333333,0.9973563333333333,86.66030566666666,94.87531266666667
23,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,88867.29850260417,5925.177083333333,-q:v 24,11.116116364796957,0.6436471503575993,10.797190514552272,0.9833396666666667,0.9954736666666667,81.28556466666667,92.05563866666667
24,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,54695.306315104164,3646.2630208333335,-q:v 25,11.78790028889974,0.7863116528984871,10.17980310145044,0.9812393333333332,0.9950100000000001,77.60702066666667,93.980713
25,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,174636.85091145834,11643.814778645834,-q:v 19,11.37975255648295,0.2926551762731426,10.548988053246005,0.9938846666666666,0.9980519999999999,88.94656099999999,95.97028466666666
26,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,68719.31966145833,4581.821940104167,-q:v 26,11.049277623494467,0.7251834057394803,10.862091505863667,0.97813,0.9939386666666666,77.63486733333333,89.97536533333334
27,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,259309.11783854166,17289.291015625,-q:v 16,11.602737347284952,-0.06016338347859462,10.346648262899619,0.9968693333333333,0.9989776666666668,92.30489233333333,97.33103366666667
28,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,158549.97591145834,10569.759440104166,-q:v 18,12.10809357961019,0.38116184823449756,9.91051819214326,0.994415,0.9984663333333333,88.41312799999999,97.93068999999998
29,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,19179.5546875,1278.6259765625,-q:v 32,11.498062054316202,0.9247217743881398,10.436777211081033,0.9339386666666667,0.9837136666666666,48.930677,82.17153733333333
30,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,16670.463541666668,1111.3577473958333,-q:v 33,11.45637035369873,0.9345320156449638,10.474997580659252,0.9254953333333332,0.9812080000000001,44.06583466666667,79.92107
31,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,336107.8785807292,22409.805989583332,-q:v 14,11.754417339960733,-0.3829729874883759,10.213646279299134,0.998043,0.9994016666666665,94.22725199999998,97.96234133333333
32,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,231046.314453125,15404.884440104166,-q:v 17,11.519746780395508,0.05796845052261893,10.42059974779889,0.9962840000000001,0.9987576666666667,91.544166,97.02378466666666
33,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,120176.70638020833,8012.71484375,-q:v 22,11.216549475987753,0.5169684079301038,10.701626997021046,0.9894876666666667,0.9969153333333334,85.325666,94.21678066666668
34,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,71430.67805989583,4761.9169921875,-q:v 23,11.858214775721232,0.7211932072508507,10.119418744995274,0.985154,0.9962513333333334,80.79464333333333,95.35266000000001
35,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,44393.10546875,2959.8854166666665,-q:v 29,10.94948156674703,0.8224731740293617,10.960189569814062,0.958454,0.9895546666666667,63.928734666666664,84.18670166666666
36,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,289433.1875,19297.796549479168,-q:v 15,11.676635344823202,-0.18643706166164378,10.281267399249007,0.9973663333333334,0.9991813333333334,93.04655666666667,97.63622966666668
37,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,114206.06966145833,7613.534505208333,-q:v 20,11.987623691558838,0.5544851403087967,10.010147247937766,0.9912146666666666,0.9977616666666668,85.42848833333333,97.11532066666666
38,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,25686.303059895832,1712.3951822916667,-q:v 30,11.58634320894877,0.8993189019706423,10.357115271645943,0.9534593333333333,0.9886780000000001,58.491998,86.82044466666667
39,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2682,3596,Nature,33804.833333333336,2253.91796875,-q:v 31,10.884931008021036,0.8646463598303421,11.02474504441218,0.9323896666666666,0.9850893333333333,51.85343266666666,79.491014
40,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,39481.730143229164,2632.0611979166665,-q:v 27,11.697877486546835,0.8455012815109294,10.258173096215833,0.972042,0.9929286666666667,70.930745,91.59646766666667
41,h264_qsv,CQP,veryslow,4,256,2,3,15,899,2683,3597,Anime,33700.2880859375,2246.6435546875,-q:v 28,11.67337155342102,0.8680442690013764,10.279728811899316,0.9649766666666667,0.9916139999999999,64.14398633333333,89.96739966666667
