index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,ref_type,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
0,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,158686.66048177084,10580.3447265625,-crf 21,101.11614759763081,0.36830488374140785,1.1980085786652264,0.9938563333333333,0.998079,88.34527533333333,95.82449233333334
1,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,101884.7216796875,6793.106770833333,-crf 28,99.67620015144348,0.5961566950885494,1.2214587510414379,0.9910213333333333,0.9970296666666667,84.775246,94.19365599999999
2,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,49202.533528645836,3280.0315755208335,-crf 31,70.2427560488383,0.8087593502348005,1.7171610962412232,0.9902883333333333,0.9970180000000001,83.7268,96.17213766666667
3,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,44567.951171875,2971.080078125,-crf 32,69.63875071207683,0.8266494092551854,1.7306045269988708,0.9897329999999999,0.9968340000000001,83.09181400000001,95.90744933333333
4,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,62916.319661458336,4194.910481770833,-crf 34,95.90627320607503,0.7511187954322421,1.277157025931042,0.9840353333333334,0.995496,80.41198466666667,91.78653066666668
5,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,13177.8173828125,878.5211588541666,-crf 46,77.47538797060649,0.9481811413873841,1.5488601660897754,0.9728836666666666,0.9934090000000001,73.23647766666666,91.16546633333333
6,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,19678.2158203125,1312.0338541666667,-crf 49,103.72693904240926,0.921593306622771,1.1973776885893868,0.9643443333333334,0.98883,63.33453666666666,82.76843433333333
7,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,93412.54524739583,6227.2216796875,-crf 23,71.50640122095744,0.6374578598959918,1.6890984314617394,0.993953,0.9980216666666667,86.95815900000001,97.41311966666667
8,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,17771.9736328125,1184.7893880208333,-crf 42,73.78312253952026,0.9302293125372364,1.6266000453821565,0.9794846666666667,0.9946673333333332,76.37409433333333,92.89678099999999
9,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,14100.071614583334,940.0032552083334,-crf 45,78.24342815081279,0.9445638339597835,1.533661595111899,0.9747496666666667,0.9937586666666666,74.56211033333334,91.65395166666667
10,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,22755.929361979168,1517.2386067708333,-crf 47,101.39742890993755,0.9094249461948888,1.2171152902562818,0.9690286666666665,0.9900273333333334,66.74403366666667,84.23939866666666
11,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,103351.57845052083,6889.801432291667,-crf 21,71.17385530471802,0.5988123268194601,1.6951461424644811,0.9943779999999999,0.9981596666666667,87.60057599999999,97.57114999999999
12,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,63850.647786458336,4256.517578125,-crf 28,71.89853509267171,0.7520907063636612,1.6778785319661995,0.9920106666666667,0.9974413333333333,85.23540033333333,96.72417066666667
13,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,80498.37565104167,5367.184244791667,-crf 31,96.55599077542622,0.6813542577726467,1.2633322858179798,0.9878669999999999,0.9963446666666668,82.92508733333334,93.10598800000001
14,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,73629.400390625,4909.19921875,-crf 32,95.46188028653462,0.7086621073796092,1.2788631232468946,0.986606,0.9960489999999999,81.69530233333334,92.63207999999999
15,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,37109.749348958336,2473.8977864583335,-crf 34,70.80904086430867,0.8554609962041679,1.6996525898204045,0.988842,0.996487,81.82240266666668,95.43724999999999
16,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,24284.208333333332,1619.1357421875,-crf 46,102.04345051447551,0.9034569883125861,1.2150310852624064,0.9704966666666667,0.990514,68.12002799999999,84.87204933333334
17,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,10971.484700520834,731.4332682291666,-crf 49,79.02610198656718,0.9568504498380485,1.5188734879250496,0.9673573333333333,0.9923576666666666,68.77119766666667,89.64623999999999
18,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,144145.64453125,9610.830403645834,-crf 23,100.33474334081014,0.4268145142276613,1.2073083733887584,0.9934323333333334,0.9978783333333334,87.58905133333333,95.517451
19,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,33080.274739583336,2205.6083984375,-crf 42,97.56711014111836,0.8687651445853714,1.2652462821312993,0.9747199999999999,0.9925203333333333,72.74486233333333,87.50374599999999
20,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,26121.073893229168,1741.6077473958333,-crf 45,103.88039549191792,0.896207652343508,1.1930995707905188,0.9717730000000001,0.9910633333333333,69.43343333333334,85.57109200000001
21,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,12469.189453125,831.2796223958334,-crf 47,76.60528675715129,0.9509563664685258,1.5664743193459778,0.9709386666666666,0.993137,72.40394533333334,90.73378666666667
22,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,126448.24739583333,8430.8662109375,-crf 25,101.25102559725444,0.4978821847222508,1.199385988008309,0.992925,0.9975833333333334,86.53004266666666,95.06300533333332
23,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,57952.2392578125,3863.9329427083335,-crf 35,95.1310354868571,0.7707274135397428,1.2880647593058836,0.9829163333333333,0.9951826666666667,79.765809,91.31426
24,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,10322.741536458334,688.1842447916666,-crf 50,79.11246919631958,0.9594052322698065,1.5171336248805412,0.9649890000000001,0.9919229999999999,67.48007399999999,89.060424
25,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,30462.443684895832,2030.7734375,-crf 36,70.00160646438599,0.8811058024718165,1.7177625674484578,0.9869516666666667,0.9960693333333334,80.506372,94.86319033333332
26,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,25268.9287109375,1684.5615234375,-crf 38,69.38243858019511,0.9011421390700693,1.7313381366184037,0.9845193333333334,0.9956613333333332,79.53387199999999,94.27134166666667
27,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,81271.677734375,5417.86328125,-crf 25,72.73382759094238,0.684610016342491,1.6606896450940436,0.9933453333333334,0.9978193333333333,86.06459566666666,97.18416233333333
28,libsvtav1,CRF,6,4,161,0,1,23,3574,0,3597,Anime,33675.046875,2244.9329427083335,-crf 35,70.58417685826619,0.8687084312565266,1.7043856119213885,0.988019,0.9962903333333334,80.912224,95.17227633333334
29,libsvtav1,CRF,6,4,161,0,1,23,3573,0,3596,Nature,18355.360677083332,1223.8330078125,-crf 50,103.33751805623372,0.9268236202814122,1.2001873954797257,0.9623983333333332,0.988175,61.79456533333333,82.000872
