"index","codec","type","preset","threads","infile_options","outfile_filename","outfile_size_kbyte","outfile_bit_rate_kbs","outfile_options","elapsed_encode_second","elapsed_encode_time","compression_ratio_persent","compression_speed","ssim_min","ssim_harmonic_mean","vmaf_min","vmaf_harmonic_mean"
20,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/dcbffca18a67",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 24 -min_qp_b 31",12.761018753051758,"00:00:12",0.5770932244789232,9.405205205211189,0.977746,0.994418,73.415584,95.700976
21,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/d511e90300a3",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 24 -min_qp_b 32",12.75619626045227,"00:00:12",0.5770932244789232,9.408760852331437,0.977746,0.994418,73.415584,95.700976
22,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/a7a697eacb45",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 24 -min_qp_b 33",12.764251470565796,"00:00:12",0.5770932244789232,9.40282321111932,0.977746,0.994418,73.415584,95.700976
23,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/195b942c741d",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 23",12.762287855148315,"00:00:12",0.5770932244789232,9.404269936724852,0.977746,0.994418,73.415584,95.700976
24,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/d96c3bcce2ac",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 24",12.758626222610474,"00:00:12",0.5770932244789232,9.40696889350861,0.977746,0.994418,73.415584,95.700976
25,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/9004c487849a",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 25",12.76475191116333,"00:00:12",0.5770932244789232,9.402454574541107,0.977746,0.994418,73.415584,95.700976
26,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/2944a279a367",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 26",12.765347719192505,"00:00:12",0.5770932244789232,9.40201572570967,0.977746,0.994418,73.415584,95.700976
27,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/980757e839a1",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 27",12.760751724243164,"00:00:12",0.5770932244789232,9.405402016558577,0.977746,0.994418,73.415584,95.700976
28,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/75c5a3265175",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 28",12.763676643371582,"00:00:12",0.5770932244789232,9.40324667832514,0.977746,0.994418,73.415584,95.700976
29,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/a399945b1382",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 29",12.756710529327393,"00:00:12",0.5770932244789232,9.408381551347167,0.977746,0.994418,73.415584,95.700976
30,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/d25f94be0d12",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 30",12.757810831069946,"00:00:12",0.5770932244789232,9.407570122274215,0.977746,0.994418,73.415584,95.700976
31,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/ca989dbf9683",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 31",12.762154817581177,"00:00:12",0.5770932244789232,9.404367970419866,0.977746,0.994418,73.415584,95.700976
32,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/eb8217bf3e0f",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 32",12.754318475723267,"00:00:12",0.5770932244789232,9.410146079419892,0.977746,0.994418,73.415584,95.700976
33,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/00763bf9c9ac",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 25 -min_qp_b 33",12.76432180404663,"00:00:12",0.5770932244789232,9.402771400040264,0.977746,0.994418,73.415584,95.700976
34,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/35472eadb8d7",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 23",12.759227275848389,"00:00:12",0.5770932244789232,9.406525756240956,0.977746,0.994418,73.415584,95.700976
35,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/81e316f155e7",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 24",12.758302450180054,"00:00:12",0.5770932244789232,9.407207617836823,0.977746,0.994418,73.415584,95.700976
36,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/b70fb359dcc7",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 25",12.75951886177063,"00:00:12",0.5770932244789232,9.406310794335461,0.977746,0.994418,73.415584,95.700976
37,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/5a534fc26ddb",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 26",12.76011848449707,"00:00:12",0.5770932244789232,9.40586877353988,0.977746,0.994418,73.415584,95.700976
38,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/0942df0d96c6",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 27",12.759028911590576,"00:00:12",0.5770932244789232,9.406671999228033,0.977746,0.994418,73.415584,95.700976
39,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/3318e42998b0",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 28",12.756103038787842,"00:00:12",0.5770932244789232,9.408829611602524,0.977746,0.994418,73.415584,95.700976
40,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/3645929f7bc2",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 29",12.76593565940857,"00:00:12",0.5770932244789232,9.401582712156673,0.977746,0.994418,73.415584,95.700976
41,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/a6137d3a7c3a",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 30",12.75790524482727,"00:00:12",0.5770932244789232,9.407500502377728,0.977746,0.994418,73.415584,95.700976
42,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/84f8de5f78ea",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 31",12.760047197341919,"00:00:12",0.5770932244789232,9.405921321748849,0.977746,0.994418,73.415584,95.700976
43,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/9dc30c6ff6bb",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 32",12.754183530807495,"00:00:12",0.5770932244789232,9.410245642936994,0.977746,0.994418,73.415584,95.700976
44,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/fdc2bc0fd959",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 26 -min_qp_b 33",12.758902549743652,"00:00:12",0.5770932244789232,9.406765161194166,0.977746,0.994418,73.415584,95.700976
45,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/c69ff08dd27d",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 23",12.762925148010254,"00:00:12",0.5770932244789232,9.403800352046346,0.977746,0.994418,73.415584,95.700976
46,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/43c92300d5fc",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 24",12.77479863166809,"00:00:12",0.5770932244789232,9.395060028772303,0.977746,0.994418,73.415584,95.700976
47,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/00b77e8f032b",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 25",12.755218744277954,"00:00:12",0.5770932244789232,9.40948190746172,0.977746,0.994418,73.415584,95.700976
48,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/404971f77641",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 26",12.76524543762207,"00:00:12",0.5770932244789232,9.40209105939114,0.977746,0.994418,73.415584,95.700976
49,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/bd8360685de1",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 27",12.758783102035522,"00:00:12",0.5770932244789232,9.406853227315397,0.977746,0.994418,73.415584,95.700976
50,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/5e153933930c",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 28",12.758175134658813,"00:00:12",0.5770932244789232,9.407301493608916,0.977746,0.994418,73.415584,95.700976
51,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/3e11b37b7bec",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 29",12.762459754943848,"00:00:12",0.5770932244789232,9.40414326897347,0.977746,0.994418,73.415584,95.700976
52,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/097b54cc4afe",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 30",12.75770092010498,"00:00:12",0.5770932244789232,9.407651170977003,0.977746,0.994418,73.415584,95.700976
53,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/f3bf55084bf4",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 31",12.78047227859497,"00:00:12",0.5770932244789232,9.390889271049259,0.977746,0.994418,73.415584,95.700976
54,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/a0983a3f0c59",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 32",12.755541324615479,"00:00:12",0.5770932244789232,9.409243947051229,0.977746,0.994418,73.415584,95.700976
55,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/bed5b6d3e624",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 27 -min_qp_b 33",12.75629186630249,"00:00:12",0.5770932244789232,9.40869033555507,0.977746,0.994418,73.415584,95.700976
56,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/bd59f490044f",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 23",12.75658917427063,"00:00:12",0.5770932244789232,9.408471054478577,0.977746,0.994418,73.415584,95.700976
57,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/aea8e53c10da",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 24",12.755901098251343,"00:00:12",0.5770932244789232,9.408978564160636,0.977746,0.994418,73.415584,95.700976
58,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/66a0d9981c12",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 25",12.754400968551636,"00:00:12",0.5770932244789232,9.41008521654069,0.977746,0.994418,73.415584,95.700976
59,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/c5525827c553",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 26",12.75756049156189,"00:00:12",0.5770932244789232,9.407754725473076,0.977746,0.994418,73.415584,95.700976
60,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/1420fa4f5e6d",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 27",12.771425485610962,"00:00:12",0.5770932244789232,9.397541420511091,0.977746,0.994418,73.415584,95.700976
61,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/08ab875ad084",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 28",12.760929346084595,"00:00:12",0.5770932244789232,9.405271100950452,0.977746,0.994418,73.415584,95.700976
62,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/ce98ac5d4fb8",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 29",12.75819993019104,"00:00:12",0.5770932244789232,9.407283210540095,0.977746,0.994418,73.415584,95.700976
63,"h264_qsv","h264_qsv_LA-ICQ","veryslow",4,"-hwaccel qsv -c:v mpeg2_qsv","videos/dist/h264_qsv_min_qp/fa8694d683f0",108452.884765625,7228.9873046875,"-global_quality 25 -look_ahead 1 -bf 16 -refs 9 -min_qp_i 23 -min_qp_p 28 -min_qp_b 30",12.766711711883545,"00:00:12",0.5770932244789232,9.40101121640294,0.977746,0.994418,73.415584,95.700976
