time,size,pict_type
0,738,I
0.016667,68,B
0.033333,68,B
0.05,68,B
0.066667,2456,B
0.083333,104,B
0.1,186,B
0.116667,89,B
0.133333,4678,B
0.15,80,B
0.166667,191,B
0.183333,107,B
0.2,8473,B
0.216667,213,B
0.233333,111,B
0.25,167,B
0.266667,1509,B
0.283333,179,B
0.3,200,B
0.316667,163,B
0.333333,5123,B
0.35,120,B
0.366667,158,B
0.383333,111,B
0.4,1652,B
0.416667,184,B
0.433333,203,B
0.45,165,B
0.466667,1353,B
0.483333,203,B
0.5,186,B
0.516667,112,B
0.533333,3379,B
0.55,140,B
0.566667,176,B
0.583333,156,B
0.6,1556,B
0.616667,170,B
0.633333,156,B
0.65,190,B
0.666667,547,B
0.683333,132,B
0.7,178,B
0.716667,128,B
0.733333,366,B
0.75,177,B
0.766667,127,B
0.783333,148,B
0.8,513,B
0.816667,174,B
0.833333,189,B
0.85,115,B
0.866667,331,B
0.883333,118,B
0.9,139,B
0.916667,130,B
0.933333,1381,B
0.95,177,B
0.966667,233,B
0.983333,182,B
1.0,780,B
1.016667,186,B
1.033333,247,B
1.05,193,B
1.066667,10447,B
1.083333,216,B
1.1,155,B
1.116667,130,B
1.133333,4093,B
1.15,236,B
1.166667,400,B
1.183333,282,B
1.2,10064,B
1.216667,313,B
1.233333,364,B
1.25,238,B
1.266667,6595,B
1.283333,306,B
1.3,441,B
1.316667,198,B
1.333333,7074,B
1.35,310,B
1.366667,418,B
1.383333,265,B
1.4,5787,B
1.416667,326,B
1.433333,413,B
1.45,263,B
1.466667,10756,B
1.483333,236,B
1.5,316,B
1.516667,168,B
1.533333,2000,B
1.55,195,B
1.566667,248,B
1.583333,144,B
1.6,2990,B
1.616667,119,B
1.633333,177,B
1.65,99,B
1.666667,1865,B
1.683333,104,B
1.7,135,B
1.716667,97,B
1.733333,2124,B
1.75,138,B
1.766667,212,B
1.783333,106,B
1.8,5241,B
1.816667,123,B
1.833333,134,B
1.85,80,B
1.866667,1818,B
1.883333,128,B
1.9,175,B
1.916667,150,B
1.933333,1896,B
1.95,257,B
1.966667,505,B
1.983333,273,B
2.0,2091,B
2.016667,365,B
2.033333,606,B
2.05,338,B
2.066667,1825,B
2.083333,395,B
2.1,547,B
2.116667,447,B
2.133333,1734,B
2.15,440,B
2.166667,640,B
2.183333,450,B
2.2,1698,B
2.216667,354,B
2.233333,473,B
2.25,499,B
2.266667,1879,B
2.283333,265,B
2.3,285,B
2.316667,164,B
2.333333,9832,B
2.35,214,B
2.366667,514,B
2.383333,185,B
2.4,2618,B
2.416667,197,B
2.433333,553,B
2.45,179,B
2.466667,3302,B
2.483333,242,B
2.5,347,B
2.516667,139,B
2.533333,2258,B
2.55,148,B
2.566667,276,B
2.583333,188,B
2.6,1517,B
2.616667,116,B
2.633333,321,B
2.65,116,B
2.666667,1298,B
2.683333,144,B
2.7,282,B
2.716667,146,B
2.733333,1257,B
2.75,117,B
2.766667,234,B
2.783333,143,B
2.8,1231,B
2.816667,116,B
2.833333,173,B
2.85,123,B
2.866667,683,B
2.883333,138,B
2.9,162,B
2.916667,115,B
2.933333,532,B
2.95,132,B
2.966667,147,B
2.983333,109,B
3.0,635,B
3.016667,129,B
3.033333,173,B
3.05,109,B
3.066667,541,B
3.083333,127,B
3.1,161,B
3.116667,125,B
3.133333,425,B
3.15,136,B
3.166667,141,B
3.183333,115,B
3.2,377,B
3.216667,155,B
3.233333,400,B
3.25,304,B
3.266667,1444,B
3.283333,326,B
3.3,644,B
3.316667,554,B
3.333333,2576,B
3.35,566,B
3.366667,625,B
3.383333,340,B
3.4,2299,B
3.416667,376,B
3.433333,653,B
3.45,608,B
3.466667,2058,B
3.483333,419,B
3.5,821,B
3.516667,299,B
3.533333,2223,B
3.55,107,B
3.566667,91,B
3.583333,255,B
3.6,3770,B
3.616667,248,B
3.633333,98,B
3.65,377,B
3.666667,4574,B
3.683333,2989,B
3.7,779,B
3.716667,316,B
3.733333,10309,B
3.75,395,B
3.766667,233,B
3.783333,243,B
3.8,9418,B
3.816667,424,B
3.833333,200,B
3.85,330,B
3.866667,8356,B
3.883333,416,B
3.9,1359,B
3.916667,1482,B
3.933333,11825,B
3.95,255,B
3.966667,2022,B
3.983333,2404,B
4.0,6971,B
4.016667,385,B
4.033333,96,B
4.05,393,B
4.066667,6083,B
4.083333,507,B
4.1,259,B
4.116667,210,B
4.133333,5389,B
4.15,389,B
4.166667,2061,B
4.183333,374,B
4.2,2367,B
4.216667,68,B
4.233333,67,B
4.25,68,B
4.266667,69,B
4.283333,1835,B
4.3,67,B
4.316667,68,B
4.333333,1835,B
4.35,98,B
4.366667,852,B
4.383333,591,B
4.4,7717,B
4.416667,2206,B
4.433333,2021,B
4.45,2884,B
4.466667,9524,B
4.483333,685,B
4.5,650,B
4.516667,600,B
4.533333,12174,B
4.55,546,B
4.566667,441,B
4.583333,463,B
4.6,9898,B
4.616667,327,B
4.633333,400,B
4.65,420,B
4.666667,9173,B
4.683333,389,B
4.7,521,B
4.716667,276,B
4.733333,10449,B
4.75,276,B
4.766667,837,B
4.783333,387,B
4.8,11556,B
4.816667,327,B
4.833333,392,B
4.85,126,B
4.866667,10798,B
4.883333,137,B
4.9,114,B
4.916667,89,B
4.933333,1583,B
4.95,199,B
4.966667,1095,B
4.983333,174,B
5.0,4982,B
5.016667,154,B
5.033333,100,B
5.05,100,B
5.066667,1967,B
5.083333,327,B
5.1,658,B
5.116667,206,B
5.133333,8989,B
5.15,273,B
5.166667,338,B
5.183333,378,B
5.2,7005,B
5.216667,361,B
5.233333,481,B
5.25,269,B
5.266667,3154,B
5.283333,189,B
5.3,213,B
5.316667,191,B
5.333333,3036,B
5.35,226,B
5.366667,703,B
5.383333,221,B
5.4,2580,B
5.416667,224,B
5.433333,495,B
5.45,361,B
5.466667,3190,B
5.483333,568,B
5.5,810,B
5.516667,577,B
5.533333,5785,B
5.55,416,B
5.566667,1893,B
5.583333,668,B
5.6,4675,B
5.616667,659,B
5.633333,747,B
5.65,655,B
5.666667,5302,B
5.683333,688,B
5.7,846,B
5.716667,699,B
5.733333,5307,B
5.75,505,B
5.766667,758,B
5.783333,423,B
5.8,3508,B
5.816667,371,B
5.833333,893,B
5.85,697,B
5.866667,4004,B
5.883333,694,B
5.9,1454,B
5.916667,597,B
5.933333,9117,B
5.95,592,B
5.966667,635,B
5.983333,540,B
6.0,4056,B
6.016667,640,B
6.033333,1328,B
6.05,515,B
6.066667,10590,B
6.083333,494,B
6.1,981,B
6.116667,444,B
6.133333,5220,B
6.15,368,B
6.166667,778,B
6.183333,680,B
6.2,4390,B
6.216667,687,B
6.233333,976,B
6.25,726,B
6.266667,6958,B
6.283333,505,B
6.3,1160,B
6.316667,711,B
6.333333,6828,B
6.35,328,B
6.366667,440,B
6.383333,943,B
6.4,3960,B
6.416667,529,B
6.433333,962,B
6.45,631,B
6.466667,8350,B
6.483333,552,B
6.5,871,B
6.516667,462,B
6.533333,10574,B
6.55,544,B
6.566667,847,B
6.583333,535,B
6.6,11775,B
6.616667,505,B
6.633333,689,B
6.65,510,B
6.666667,11665,B
6.683333,413,B
6.7,582,B
6.716667,492,B
6.733333,10104,B
6.75,428,B
6.766667,513,B
6.783333,531,B
6.8,8609,B
6.816667,376,B
6.833333,486,B
6.85,379,B
6.866667,7242,B
6.883333,371,B
6.9,487,B
6.916667,330,B
6.933333,7331,B
6.95,378,B
6.966667,495,B
6.983333,380,B
7.0,7984,B
7.016667,348,B
7.033333,535,B
7.05,336,B
7.066667,9533,B
7.083333,594,B
7.1,733,B
7.116667,638,B
7.133333,10796,B
7.15,403,B
7.166667,511,B
7.183333,375,B
7.2,10653,B
7.216667,442,B
7.233333,615,B
7.25,381,B
7.266667,11584,B
7.283333,362,B
7.3,642,B
7.316667,323,B
7.333333,8659,B
7.35,474,B
7.366667,621,B
7.383333,316,B
7.4,8769,B
7.416667,461,B
7.433333,752,B
7.45,296,B
7.466667,11998,B
7.483333,373,B
7.5,664,B
7.516667,309,B
7.533333,8680,B
7.55,322,B
7.566667,541,B
7.583333,290,B
7.6,8194,B
7.616667,618,B
7.633333,730,B
7.65,411,B
7.666667,11195,B
7.683333,302,B
7.7,520,B
7.716667,276,B
7.733333,7922,B
7.75,336,B
7.766667,526,B
7.783333,295,B
7.8,8056,B
7.816667,422,B
7.833333,582,B
7.85,319,B
7.866667,9046,B
7.883333,428,B
7.9,646,B
7.916667,320,B
7.933333,7064,B
7.95,475,B
7.966667,644,B
7.983333,367,B
8.0,10955,B
8.016667,291,B
8.033333,555,B
8.05,322,B
8.066667,6647,B
8.083333,348,B
8.1,543,B
8.116667,333,B
8.133333,7515,B
8.15,359,B
8.166667,529,B
8.183333,320,B
8.2,8504,B
8.216667,412,B
8.233333,571,B
8.25,338,B
8.266667,9700,B
8.283333,404,B
8.3,643,B
8.316667,351,B
8.333333,6427,B
8.35,414,B
8.366667,671,B
8.383333,362,B
8.4,10463,B
8.416667,316,B
8.433333,645,B
8.45,291,B
8.466667,7561,B
8.483333,352,B
8.5,574,B
8.516667,245,B
8.533333,10336,B
8.55,328,B
8.566667,525,B
8.583333,304,B
8.6,6569,B
8.616667,319,B
8.633333,483,B
8.65,270,B
8.666667,9963,B
8.683333,273,B
8.7,462,B
8.716667,294,B
8.733333,7002,B
8.75,329,B
8.766667,364,B
8.783333,239,B
8.8,9544,B
8.816667,299,B
8.833333,432,B
8.85,265,B
8.866667,6257,B
8.883333,239,B
8.9,426,B
8.916667,323,B
8.933333,9655,B
8.95,301,B
8.966667,400,B
8.983333,268,B
9.0,7464,B
9.016667,263,B
9.033333,351,B
9.05,196,B
9.066667,8982,B
9.083333,249,B
9.1,380,B
9.116667,262,B
9.133333,8504,B
9.15,252,B
9.166667,413,B
9.183333,257,B
9.2,6066,B
9.216667,276,B
9.233333,382,B
9.25,238,B
9.266667,6855,B
9.283333,239,B
9.3,329,B
9.316667,213,B
9.333333,6082,B
9.35,288,B
9.366667,389,B
9.383333,272,B
9.4,9716,B
9.416667,237,B
9.433333,347,B
9.45,241,B
9.466667,5854,B
9.483333,259,B
9.5,352,B
9.516667,226,B
9.533333,6338,B
9.55,231,B
9.566667,338,B
9.583333,223,B
9.6,7005,B
9.616667,213,B
9.633333,350,B
9.65,206,B
9.666667,6555,B
9.683333,274,B
9.7,380,B
9.716667,237,B
9.733333,10101,B
9.75,242,B
9.766667,338,B
9.783333,225,B
9.8,6312,B
9.816667,226,B
9.833333,334,B
9.85,244,B
9.866667,5772,B
9.883333,276,B
9.9,352,B
9.916667,232,B
9.933333,6822,B
9.95,254,B
9.966667,360,B
9.983333,271,B
10.0,9931,B
10.016667,187,B
10.033333,292,B
10.05,187,B
10.066667,3530,B
10.083333,275,B
10.1,407,B
10.116667,252,B
10.133333,8358,B
10.15,246,B
10.166667,356,B
10.183333,242,B
10.2,6958,B
10.216667,262,B
10.233333,364,B
10.25,265,B
10.266667,6621,B
10.283333,253,B
10.3,402,B
10.316667,215,B
10.333333,5780,B
10.35,267,B
10.366667,430,B
10.383333,223,B
10.4,7873,B
10.416667,249,B
10.433333,425,B
10.45,211,B
10.466667,7863,B
10.483333,258,B
10.5,486,B
10.516667,239,B
10.533333,7475,B
10.55,247,B
10.566667,524,B
10.583333,224,B
10.6,6910,B
10.616667,179,B
10.633333,355,B
10.65,196,B
10.666667,6924,B
10.683333,213,B
10.7,333,B
10.716667,192,B
10.733333,6627,B
10.75,242,B
10.766667,409,B
10.783333,194,B
10.8,7846,B
10.816667,229,B
10.833333,386,B
10.85,225,B
10.866667,5654,B
10.883333,238,B
10.9,336,B
10.916667,196,B
10.933333,10032,B
10.95,208,B
10.966667,361,B
10.983333,206,B
11.0,6970,B
11.016667,194,B
11.033333,353,B
11.05,208,B
11.066667,7998,B
11.083333,236,B
11.1,322,B
11.116667,170,B
11.133333,5958,B
11.15,222,B
11.166667,332,B
11.183333,181,B
11.2,8690,B
11.216667,193,B
11.233333,293,B
11.25,179,B
11.266667,8980,B
11.283333,206,B
11.3,302,B
11.316667,185,B
11.333333,6639,B
11.35,218,B
11.366667,265,B
11.383333,152,B
11.4,7862,B
11.416667,194,B
11.433333,260,B
11.45,166,B
11.466667,7217,B
11.483333,188,B
11.5,305,B
11.516667,170,B
11.533333,7150,B
11.55,167,B
11.566667,273,B
11.583333,166,B
11.6,4591,B
11.616667,182,B
11.633333,251,B
11.65,132,B
11.666667,5258,B
11.683333,158,B
11.7,221,B
11.716667,151,B
11.733333,5183,B
11.75,130,B
11.766667,226,B
11.783333,140,B
11.8,5740,B
11.816667,166,B
11.833333,234,B
11.85,179,B
11.866667,5357,B
11.883333,211,B
11.9,301,B
11.916667,189,B
11.933333,5707,B
11.95,199,B
11.966667,269,B
11.983333,175,B
12.0,6929,B
12.016667,156,B
12.033333,239,B
12.05,143,B
12.066667,2784,B
12.083333,218,B
12.1,322,B
12.116667,198,B
12.133333,6996,B
12.15,217,B
12.166667,327,B
12.183333,157,B
12.2,9136,B
12.216667,183,B
12.233333,314,B
12.25,165,B
12.266667,6229,B
12.283333,183,B
12.3,319,B
12.316667,196,B
12.333333,6374,B
12.35,240,B
12.366667,356,B
12.383333,185,B
12.4,8446,B
12.416667,191,B
12.433333,409,B
12.45,218,B
12.466667,6608,B
12.483333,227,B
12.5,299,B
12.516667,194,B
12.533333,10679,B
12.55,207,B
12.566667,232,B
12.583333,209,B
12.6,5736,B
12.616667,190,B
12.633333,277,B
12.65,196,B
12.666667,11731,B
12.683333,167,B
12.7,224,B
12.716667,187,B
12.733333,6945,B
12.75,228,B
12.766667,241,B
12.783333,150,B
12.8,10399,B
12.816667,152,B
12.833333,173,B
12.85,159,B
12.866667,8081,B
12.883333,164,B
12.9,243,B
12.916667,184,B
12.933333,6905,B
12.95,232,B
12.966667,311,B
12.983333,261,B
13.0,8563,B
13.016667,203,B
13.033333,271,B
13.05,205,B
13.066667,9232,B
13.083333,213,B
13.1,294,B
13.116667,219,B
13.133333,3858,B
13.15,261,B
13.166667,313,B
13.183333,252,B
13.2,6297,B
13.216667,215,B
13.233333,305,B
13.25,277,B
13.266667,6889,B
13.283333,254,B
13.3,293,B
13.316667,216,B
13.333333,5590,B
13.35,219,B
13.366667,364,B
13.383333,241,B
13.4,7815,B
13.416667,215,B
13.433333,398,B
13.45,215,B
13.466667,10032,B
13.483333,243,B
13.5,390,B
13.516667,211,B
13.533333,4140,B
13.55,252,B
13.566667,382,B
13.583333,299,B
13.6,4453,B
13.616667,259,B
13.633333,401,B
13.65,214,B
13.666667,4502,B
13.683333,253,B
13.7,382,B
13.716667,278,B
13.733333,5209,B
13.75,324,B
13.766667,396,B
13.783333,269,B
13.8,4908,B
13.816667,288,B
13.833333,382,B
13.85,278,B
13.866667,5221,B
13.883333,306,B
13.9,366,B
13.916667,281,B
13.933333,5718,B
13.95,258,B
13.966667,343,B
13.983333,238,B
14.0,5928,B
14.016667,266,B
14.033333,343,B
14.05,201,B
14.066667,5386,B
14.083333,215,B
14.1,241,B
14.116667,210,B
14.133333,5175,B
14.15,219,B
14.166667,231,B
14.183333,202,B
14.2,5415,B
14.216667,218,B
14.233333,206,B
14.25,194,B
14.266667,6062,B
14.283333,225,B
14.3,255,B
14.316667,177,B
14.333333,5028,B
14.35,162,B
14.366667,236,B
14.383333,167,B
14.4,5469,B
14.416667,147,B
14.433333,229,B
14.45,173,B
14.466667,5318,B
14.483333,220,B
14.5,269,B
14.516667,198,B
14.533333,5370,B
14.55,178,B
14.566667,255,B
14.583333,171,B
14.6,5379,B
14.616667,204,B
14.633333,248,B
14.65,172,B
14.666667,5011,B
14.683333,194,B
14.7,289,B
14.716667,206,B
14.733333,5343,B
14.75,246,B
14.766667,315,B
14.783333,228,B
14.8,7088,B
14.816667,299,B
14.833333,362,B
14.85,259,B
14.866667,8632,B
14.883333,269,B
14.9,337,B
14.916667,205,B
14.933333,11268,B
14.95,180,B
14.966667,269,B
14.983333,136,B
15.0,4078,B
15.016667,220,B
15.033333,331,B
15.05,215,B
15.066667,9471,B
15.083333,271,B
15.1,284,B
15.116667,221,B
15.133333,5723,B
15.15,252,B
15.166667,288,B
15.183333,189,B
15.2,6147,B
15.216667,186,B
15.233333,255,B
15.25,160,B
15.266667,6314,B
15.283333,229,B
15.3,259,B
15.316667,165,B
15.333333,6447,B
15.35,240,B
15.366667,256,B
15.383333,202,B
15.4,7332,B
15.416667,221,B
15.433333,203,B
15.45,144,B
15.466667,5586,B
15.483333,153,B
15.5,206,B
15.516667,182,B
15.533333,5647,B
15.55,213,B
15.566667,330,B
15.583333,178,B
15.6,11621,B
15.616667,137,B
15.633333,137,B
15.65,103,B
15.666667,5473,B
15.683333,119,B
15.7,150,B
15.716667,117,B
15.733333,8987,B
15.75,152,B
15.766667,214,B
15.783333,119,B
15.8,4745,B
15.816667,159,B
15.833333,242,B
15.85,87,B
15.866667,4436,B
15.883333,155,B
15.9,188,B
15.916667,90,B
15.933333,4973,B
15.95,83,B
15.966667,233,B
15.983333,96,B
16.0,1882,B
16.016667,213,B
16.033333,473,B
16.05,102,B
16.066667,11564,B
16.083333,69,B
16.1,71,B
16.116667,68,B
16.133333,1186,B
16.15,87,B
16.166667,143,B
16.183333,91,B
16.2,2820,B
16.216667,70,B
16.233333,67,B
16.25,75,B
16.266667,31121,B
16.283333,169,B
16.3,448,B
16.316667,120,B
16.333333,3214,B
16.35,427,B
16.366667,838,B
16.383333,155,B
16.4,9676,B
16.416667,235,B
16.433333,400,B
16.45,132,B
16.466667,8085,B
16.483333,159,B
16.5,356,B
16.516667,112,B
16.533333,5499,B
16.55,293,B
16.566667,455,B
16.583333,129,B
16.6,11514,B
16.616667,141,B
16.633333,324,B
16.65,113,B
16.666667,6491,B
16.683333,145,B
16.7,280,B
16.716667,133,B
16.733333,5541,B
16.75,200,B
16.766667,262,B
16.783333,113,B
16.8,7047,B
16.816667,174,B
16.833333,277,B
16.85,118,B
16.866667,5783,B
16.883333,162,B
16.9,251,B
16.916667,118,B
16.933333,6024,B
16.95,129,B
16.966667,234,B
16.983333,121,B
17.0,5831,B
17.016667,153,B
17.033333,308,B
17.05,111,B
17.066667,6262,B
17.083333,144,B
17.1,259,B
17.116667,130,B
17.133333,4940,B
17.15,178,B
17.166667,310,B
17.183333,145,B
17.2,7614,B
17.216667,141,B
17.233333,291,B
17.25,124,B
17.266667,4683,B
17.283333,203,B
17.3,352,B
17.316667,153,B
17.333333,7044,B
17.35,219,B
17.366667,274,B
17.383333,138,B
17.4,4039,B
17.416667,189,B
17.433333,299,B
17.45,170,B
17.466667,6439,B
17.483333,171,B
17.5,344,B
17.516667,161,B
17.533333,4060,B
17.55,197,B
17.566667,354,B
17.583333,146,B
17.6,6349,B
17.616667,178,B
17.633333,348,B
17.65,169,B
17.666667,5411,B
17.683333,191,B
17.7,404,B
17.716667,185,B
17.733333,5457,B
17.75,195,B
17.766667,353,B
17.783333,136,B
17.8,5993,B
17.816667,179,B
17.833333,369,B
17.85,152,B
17.866667,4906,B
17.883333,197,B
17.9,379,B
17.916667,138,B
17.933333,5500,B
17.95,187,B
17.966667,406,B
17.983333,156,B
18.0,5538,B
18.016667,348,B
18.033333,735,B
18.05,225,B
18.066667,12977,B
18.083333,148,B
18.1,318,B
18.116667,151,B
18.133333,3366,B
18.15,213,B
18.166667,331,B
18.183333,180,B
18.2,5024,B
18.216667,185,B
18.233333,318,B
18.25,155,B
18.266667,5446,B
18.283333,175,B
18.3,362,B
18.316667,129,B
18.333333,4495,B
18.35,194,B
18.366667,388,B
18.383333,155,B
18.4,7190,B
18.416667,171,B
18.433333,328,B
18.45,131,B
18.466667,4313,B
18.483333,209,B
18.5,419,B
18.516667,162,B
18.533333,7195,B
18.55,206,B
18.566667,586,B
18.583333,186,B
18.6,9120,B
18.616667,176,B
18.633333,355,B
18.65,161,B
18.666667,5371,B
18.683333,196,B
18.7,387,B
18.716667,176,B
18.733333,5615,B
18.75,208,B
18.766667,403,B
18.783333,182,B
18.8,6131,B
18.816667,251,B
18.833333,432,B
18.85,187,B
18.866667,5449,B
18.883333,195,B
18.9,450,B
18.916667,178,B
18.933333,5530,B
18.95,230,B
18.966667,432,B
18.983333,196,B
19.0,6211,B
19.016667,208,B
19.033333,417,B
19.05,179,B
19.066667,5762,B
19.083333,209,B
19.1,409,B
19.116667,184,B
19.133333,5906,B
19.15,233,B
19.166667,389,B
19.183333,188,B
19.2,6107,B
19.216667,283,B
19.233333,399,B
19.25,228,B
19.266667,6350,B
19.283333,312,B
19.3,464,B
19.316667,208,B
19.333333,7354,B
19.35,199,B
19.366667,502,B
19.383333,212,B
19.4,5392,B
19.416667,183,B
19.433333,508,B
19.45,221,B
19.466667,5860,B
19.483333,220,B
19.5,443,B
19.516667,213,B
19.533333,5985,B
19.55,212,B
19.566667,555,B
19.583333,208,B
19.6,5917,B
19.616667,214,B
19.633333,491,B
19.65,251,B
19.666667,5911,B
19.683333,228,B
19.7,555,B
19.716667,213,B
19.733333,5403,B
19.75,337,B
19.766667,611,B
19.783333,232,B
19.8,5885,B
19.816667,284,B
19.833333,540,B
19.85,251,B
19.866667,5396,B
19.883333,319,B
19.9,538,B
19.916667,234,B
19.933333,5089,B
19.95,183,B
19.966667,559,B
19.983333,343,B
20.0,9020,B
20.016667,257,B
20.033333,451,B
20.05,204,B
20.066667,4188,B
20.083333,132,B
20.1,646,B
20.116667,591,B
20.133333,10793,B
20.15,117,B
20.166667,260,B
20.183333,94,B
20.2,7219,B
20.216667,271,B
20.233333,208,B
20.25,304,B
20.266667,10053,B
20.283333,267,B
20.3,274,B
20.316667,179,B
20.333333,4861,B
20.35,214,B
20.366667,307,B
20.383333,101,B
