time,size,pict_type
0,445,I
0.016667,129,P
0.033333,131,P
0.05,133,P
0.066667,5423,P
0.083333,7180,P
0.1,8288,P
0.116667,7973,P
0.133333,9595,P
0.15,10244,P
0.166667,9525,P
0.183333,9000,P
0.2,8826,P
0.216667,383,P
0.233333,180,P
0.25,675,P
0.266667,525,P
0.283333,681,P
0.3,417,P
0.316667,604,P
0.333333,383,P
0.35,324,P
0.366667,279,P
0.383333,746,P
0.4,386,P
0.416667,480,P
0.433333,558,P
0.45,452,P
0.466667,371,P
0.483333,737,P
0.5,541,P
0.516667,319,P
0.533333,278,P
0.55,261,P
0.566667,343,P
0.583333,347,P
0.6,1296,P
0.616667,2499,P
0.633333,2187,P
0.65,1205,P
0.666667,2218,P
0.683333,1658,P
0.7,2002,P
0.716667,2519,P
0.733333,2979,P
0.75,1255,P
0.766667,3179,P
0.783333,754,P
0.8,855,P
0.816667,3158,P
0.833333,1101,P
0.85,3195,P
0.866667,831,P
0.883333,4272,P
0.9,595,P
0.916667,820,P
0.933333,2580,P
0.95,1288,P
0.966667,3863,P
0.983333,1653,P
1.0,1749,P
1.016667,1133,P
1.033333,5028,P
1.05,1818,P
1.066667,1441,P
1.083333,2163,P
1.1,1267,P
1.116667,1320,P
1.133333,5143,P
1.15,1253,P
1.166667,1819,P
1.183333,2143,P
1.2,1833,P
1.216667,2174,P
1.233333,2110,P
1.25,1898,P
1.266667,2290,P
1.283333,2119,P
1.3,2249,P
1.316667,1691,P
1.333333,3213,P
1.35,1947,P
1.366667,2219,P
1.383333,2161,P
1.4,1963,P
1.416667,2066,P
1.433333,2006,P
1.45,2155,P
1.466667,1747,P
1.483333,3319,P
1.5,1794,P
1.516667,2119,P
1.533333,1395,P
1.55,1463,P
1.566667,1593,P
1.583333,8764,P
1.6,1181,P
1.616667,758,P
1.633333,1134,P
1.65,762,P
1.666667,1699,P
1.683333,895,P
1.7,851,P
1.716667,648,P
1.733333,2393,P
1.75,1274,P
1.766667,798,P
1.783333,602,P
1.8,2553,P
1.816667,705,P
1.833333,345,P
1.85,2129,P
1.866667,342,P
1.883333,363,P
1.9,340,P
1.916667,15287,P
1.933333,1217,P
1.95,1893,P
1.966667,2423,P
1.983333,2433,P
2.0,2838,P
2.016667,2214,P
2.033333,2254,P
2.05,2074,P
2.066667,1863,P
2.083333,2064,P
2.1,1849,P
2.116667,2351,P
2.133333,2056,P
2.15,2373,P
2.166667,2483,P
2.183333,2038,P
2.2,2477,P
2.216667,2690,P
2.233333,2602,P
2.25,3311,P
2.266667,2059,P
2.283333,2476,P
2.3,1732,P
2.316667,2362,P
2.333333,2282,P
2.35,1839,P
2.366667,2066,P
2.383333,1900,P
2.4,1654,P
2.416667,1613,P
2.433333,1694,P
2.45,5471,P
2.466667,1701,P
2.483333,1728,P
2.5,1807,P
2.516667,3851,P
2.533333,1374,P
2.55,3446,P
2.566667,1361,P
2.583333,3406,P
2.6,2987,P
2.616667,3142,P
2.633333,1100,P
2.65,3022,P
2.666667,2926,P
2.683333,2851,P
2.7,2736,P
2.716667,2403,P
2.733333,2458,P
2.75,3315,P
2.766667,396,P
2.783333,2375,P
2.8,2322,P
2.816667,2034,P
2.833333,2063,P
2.85,2063,P
