time,size,pict_type
0,520,I
0.016667,78,B
0.033333,77,B
0.05,77,B
0.066667,1631,P
0.083333,213,B
0.1,156,B
0.116667,708,B
0.133333,6205,P
0.15,437,B
0.166667,1020,B
0.183333,544,B
0.2,10656,P
0.216667,724,B
0.233333,649,B
0.25,1072,B
0.266667,5710,P
0.283333,886,B
0.3,1006,B
0.316667,689,B
0.333333,2003,P
0.35,406,B
0.366667,692,B
0.383333,457,B
0.4,2639,P
0.416667,824,B
0.433333,1085,B
0.45,793,B
0.466667,4361,P
0.483333,930,B
0.5,976,B
0.516667,559,B
0.533333,3441,P
0.55,687,B
0.566667,1102,B
0.583333,805,B
0.6,3399,P
0.616667,1047,B
0.633333,1142,B
0.65,950,B
0.666667,3366,P
0.683333,847,B
0.7,1219,B
0.716667,853,B
0.733333,3526,P
0.75,1436,B
0.766667,1414,B
0.783333,1005,B
0.8,4141,P
0.816667,1373,B
0.833333,1685,B
0.85,1273,B
0.866667,4508,P
0.883333,913,B
0.9,1459,B
0.916667,997,B
0.933333,3663,P
0.95,1536,B
0.966667,2335,B
0.983333,1632,B
1.0,5105,P
1.016667,1676,B
1.033333,2234,B
1.05,2161,B
1.066667,4937,P
1.083333,2120,B
1.1,1926,B
1.116667,1554,B
1.133333,5200,P
1.15,1931,B
1.166667,2730,B
1.183333,2509,B
1.2,7331,P
1.216667,2244,B
1.233333,3447,B
1.25,2208,B
1.266667,6623,P
1.283333,2503,B
1.3,4001,B
1.316667,2406,B
1.333333,6661,P
1.35,2209,B
1.366667,3155,B
1.383333,2613,B
1.4,6991,P
1.416667,2092,B
1.433333,1988,B
1.45,2481,B
1.466667,7103,P
1.483333,1591,B
1.5,1622,B
1.516667,1366,B
1.533333,7452,P
1.55,678,B
1.566667,976,B
1.583333,645,B
1.6,8034,P
1.616667,411,B
1.633333,769,B
1.65,337,B
1.666667,6098,P
1.683333,284,B
1.7,668,B
1.716667,269,B
1.733333,4963,P
1.75,248,B
1.766667,551,B
1.783333,233,B
1.8,4785,P
1.816667,297,B
1.833333,358,B
1.85,352,B
1.866667,3948,P
1.883333,373,B
1.9,449,B
1.916667,428,B
1.933333,4406,P
1.95,1258,B
1.966667,2161,B
1.983333,1385,B
2.0,6431,P
2.016667,1195,B
2.033333,1857,B
2.05,1455,B
2.066667,5872,P
2.083333,1518,B
2.1,1648,B
2.116667,1705,B
2.133333,5418,P
2.15,1310,B
2.166667,2161,B
2.183333,1444,B
2.2,5444,P
2.216667,1957,B
2.233333,1816,B
2.25,2191,B
2.266667,6111,P
2.283333,1784,B
2.3,1506,B
2.316667,858,B
2.333333,5503,P
2.35,592,B
2.366667,1408,B
2.383333,487,B
2.4,4762,P
2.416667,792,B
2.433333,1168,B
2.45,1028,B
2.466667,4629,P
2.483333,1381,B
2.5,1273,B
2.516667,783,B
2.533333,4671,P
2.55,695,B
2.566667,909,B
2.583333,1417,B
2.6,4092,P
2.616667,1013,B
2.633333,1625,B
2.65,903,B
2.666667,3904,P
2.683333,1056,B
2.7,1414,B
2.716667,1105,B
2.733333,3751,P
2.75,896,B
2.766667,1311,B
2.783333,1004,B
2.8,3739,P
2.816667,902,B
2.833333,1064,B
2.85,887,B
2.866667,2623,P
2.883333,841,B
2.9,937,B
2.916667,810,B
2.933333,2376,P
2.95,788,B
2.966667,931,B
