time,size,pict_type
0,1120,I
0.016667,68,B
0.033333,68,B
0.05,70,P
0.066667,7901,I
0.083333,577,B
0.1,5896,P
0.116667,2279,P
0.133333,346,B
0.15,4220,P
0.166667,3162,P
0.183333,448,B
0.2,6426,P
0.216667,588,B
0.233333,448,B
0.25,445,B
0.266667,5100,P
0.283333,391,B
0.3,511,B
0.316667,346,B
0.333333,1371,P
0.35,229,B
0.366667,412,B
0.383333,240,B
0.4,1143,P
0.416667,359,B
0.433333,548,B
0.45,342,B
0.466667,2348,P
0.483333,368,B
0.5,416,B
0.516667,241,B
0.533333,1284,P
0.55,235,B
0.566667,409,B
0.583333,291,B
0.6,1037,P
0.616667,384,B
0.633333,771,P
0.65,288,B
0.666667,340,B
0.683333,202,B
0.7,835,P
0.716667,220,B
0.733333,330,B
0.75,313,B
0.766667,779,P
0.783333,296,B
0.8,262,B
0.816667,243,B
0.833333,647,P
0.85,210,B
0.866667,272,B
0.883333,184,B
0.9,654,P
0.916667,171,B
0.933333,294,B
0.95,245,B
0.966667,586,P
0.983333,298,B
1.0,382,B
1.016667,219,B
1.033333,658,P
1.05,268,B
1.066667,347,B
1.083333,189,B
1.1,870,P
1.116667,169,B
1.133333,272,B
1.15,216,B
1.166667,474,P
1.183333,307,B
1.2,423,B
1.216667,281,B
1.233333,947,P
1.25,224,B
1.266667,419,B
1.283333,243,B
1.3,1026,P
1.316667,192,B
1.333333,349,B
1.35,228,B
1.366667,925,P
1.383333,232,B
1.4,400,B
1.416667,232,B
1.433333,1000,P
1.45,232,B
1.466667,353,B
1.483333,200,B
1.5,967,P
1.516667,185,B
1.533333,264,B
1.55,154,B
1.566667,776,P
1.583333,141,B
1.6,215,B
1.616667,106,B
1.633333,397,P
1.65,100,B
1.666667,146,B
1.683333,94,B
1.7,343,P
1.716667,100,B
1.733333,143,B
1.75,98,B
1.766667,274,P
1.783333,100,B
1.8,143,B
1.816667,97,B
1.833333,208,P
1.85,95,B
1.866667,133,B
1.883333,90,B
1.9,148,P
1.916667,116,B
1.933333,192,B
1.95,150,B
1.966667,465,P
1.983333,166,B
2.0,275,B
2.016667,163,B
2.033333,714,P
2.05,157,B
2.066667,246,B
2.083333,167,B
2.1,564,P
2.116667,194,B
2.133333,273,B
2.15,154,B
2.166667,731,P
2.183333,165,B
2.2,240,B
2.216667,150,B
2.233333,700,P
2.25,165,B
2.266667,233,B
2.283333,156,B
2.3,705,P
2.316667,131,B
2.333333,228,B
2.35,118,B
2.366667,658,P
2.383333,110,B
2.4,188,B
2.416667,103,B
2.433333,570,P
2.45,104,B
2.466667,153,B
2.483333,100,B
2.5,568,P
2.516667,104,B
2.533333,155,B
2.55,93,B
2.566667,478,P
2.583333,101,B
2.6,136,B
2.616667,90,B
2.633333,442,P
2.65,97,B
2.666667,135,B
2.683333,91,B
2.7,399,P
2.716667,91,B
2.733333,129,B
2.75,93,B
2.766667,297,P
2.783333,94,B
2.8,134,B
2.816667,86,B
2.833333,205,P
2.85,86,B
2.866667,128,B
2.883333,89,B
