time,size,pict_type
0,1119,I
0.016667,68,B
0.033333,67,B
0.05,70,P
0.066667,7186,I
0.083333,729,B
0.1,5044,P
0.116667,3008,P
0.133333,456,B
0.15,4215,P
0.166667,3666,P
0.183333,710,B
0.2,6217,P
0.216667,398,B
0.233333,205,B
0.25,324,B
0.266667,3193,P
0.283333,311,B
0.3,368,B
0.316667,296,B
0.333333,1398,P
0.35,160,B
0.366667,309,B
0.383333,195,B
0.4,921,P
0.416667,321,B
0.433333,441,B
0.45,303,B
0.466667,1647,P
0.483333,323,B
0.5,399,B
0.516667,158,B
0.533333,1471,P
0.55,185,B
0.566667,400,B
0.583333,237,B
0.6,1105,P
0.616667,329,B
0.633333,892,P
0.65,276,B
0.666667,364,B
0.683333,158,B
0.7,1192,P
0.716667,198,B
0.733333,330,B
0.75,273,B
0.766667,1188,P
0.783333,268,B
0.8,215,B
0.816667,260,B
0.833333,947,P
0.85,197,B
0.866667,230,B
0.883333,162,B
0.9,675,P
0.916667,152,B
0.933333,273,B
0.95,245,B
0.966667,686,P
0.983333,318,B
1.0,360,B
1.016667,210,B
1.033333,820,P
1.05,258,B
1.066667,372,B
1.083333,167,B
1.1,1040,P
1.116667,130,B
1.133333,243,B
1.15,182,B
1.166667,511,P
1.183333,266,B
1.2,426,B
1.216667,250,B
1.233333,1167,P
1.25,194,B
1.266667,358,B
1.283333,223,B
1.3,1000,P
1.316667,190,B
1.333333,361,B
1.35,214,B
1.366667,879,P
1.383333,218,B
1.4,336,B
1.416667,204,B
1.433333,981,P
1.45,193,B
1.466667,300,B
1.483333,184,B
1.5,924,P
1.516667,148,B
1.533333,241,B
1.55,135,B
1.566667,710,P
1.583333,92,B
1.6,123,B
1.616667,70,B
1.633333,348,P
1.65,67,B
1.666667,83,B
1.683333,67,B
1.7,362,P
1.716667,67,B
1.733333,77,B
1.75,67,B
1.766667,248,P
1.783333,67,B
1.8,73,B
1.816667,67,B
1.833333,176,P
1.85,67,B
1.866667,73,B
1.883333,67,B
1.9,168,P
1.916667,73,B
1.933333,142,B
1.95,117,B
1.966667,465,P
1.983333,125,B
2.0,256,B
2.016667,116,B
2.033333,727,P
2.05,97,B
2.066667,197,B
2.083333,118,B
2.1,553,P
2.116667,118,B
2.133333,245,B
2.15,107,B
2.166667,653,P
2.183333,117,B
2.2,226,B
2.216667,98,B
2.233333,591,P
2.25,112,B
2.266667,200,B
2.283333,105,B
2.3,633,P
2.316667,80,B
2.333333,179,B
2.35,76,B
2.366667,575,P
2.383333,76,B
2.4,105,B
2.416667,67,B
2.433333,468,P
2.45,67,B
2.466667,93,B
2.483333,67,B
2.5,431,P
2.516667,67,B
2.533333,80,B
2.55,67,B
2.566667,408,P
2.583333,67,B
2.6,74,B
2.616667,67,B
2.633333,340,P
2.65,67,B
2.666667,73,B
2.683333,67,B
2.7,293,P
2.716667,67,B
2.733333,73,B
2.75,67,B
2.766667,287,P
2.783333,67,B
2.8,73,B
2.816667,67,B
2.833333,195,P
2.85,67,B
2.866667,74,B
2.883333,69,B
2.9,174,P
2.916667,69,B
2.933333,75,B
2.95,69,B
2.966667,121,P
2.983333,67,B
3.0,75,B
3.016667,67,B
3.033333,152,P
3.05,69,B
3.066667,73,B
3.083333,67,B
3.1,116,P
3.116667,67,B
3.133333,73,B
3.15,67,B
3.166667,127,P
3.183333,67,B
3.2,74,B
3.216667,67,B
3.233333,139,P
3.25,67,B
3.266667,107,B
3.283333,67,B
3.3,381,P
3.316667,80,B
3.333333,138,B
3.35,94,B
3.366667,518,P
3.383333,97,B
3.4,148,B
