time,size,pict_type
0,1120,I
0.016667,68,B
0.033333,68,B
0.05,70,P
0.066667,9203,I
0.083333,583,B
0.1,7084,P
0.116667,2632,P
0.133333,419,B
0.15,4797,P
0.166667,3692,P
0.183333,542,B
0.2,7948,P
0.216667,634,B
0.233333,490,B
0.25,575,B
0.266667,7288,P
0.283333,453,B
0.3,578,B
0.316667,398,B
0.333333,1349,P
0.35,221,B
0.366667,488,B
0.383333,267,B
0.4,1437,P
0.416667,428,B
0.433333,654,B
0.45,404,B
0.466667,3696,P
0.483333,421,B
0.5,532,B
0.516667,286,B
0.533333,1617,P
0.55,302,B
0.566667,454,B
0.583333,329,B
0.6,1278,P
0.616667,442,B
0.633333,937,P
0.65,361,B
0.666667,362,B
0.683333,239,B
0.7,982,P
0.716667,238,B
0.733333,386,B
0.75,362,B
0.766667,892,P
0.783333,330,B
0.8,299,B
0.816667,290,B
0.833333,782,P
0.85,232,B
0.866667,308,B
0.883333,208,B
0.9,806,P
0.916667,188,B
0.933333,348,B
0.95,277,B
0.966667,659,P
0.983333,361,B
1.0,429,B
1.016667,256,B
1.033333,843,P
1.05,353,B
1.066667,382,B
1.083333,232,B
1.1,931,P
1.116667,165,B
1.133333,322,B
1.15,223,B
1.166667,514,P
1.183333,328,B
1.2,483,B
1.216667,331,B
1.233333,1174,P
1.25,265,B
1.266667,478,B
1.283333,304,B
1.3,1313,P
1.316667,229,B
1.333333,434,B
1.35,275,B
1.366667,1105,P
1.383333,276,B
1.4,456,B
1.416667,276,B
1.433333,1207,P
1.45,247,B
1.466667,381,B
1.483333,229,B
1.5,1205,P
1.516667,203,B
1.533333,266,B
1.55,158,B
1.566667,1005,P
1.583333,159,B
1.6,218,B
1.616667,115,B
1.633333,557,P
1.65,88,B
1.666667,154,B
1.683333,91,B
1.7,356,P
1.716667,96,B
1.733333,145,B
1.75,95,B
1.766667,364,P
1.783333,112,B
1.8,138,B
1.816667,111,B
1.833333,228,P
1.85,87,B
1.866667,134,B
1.883333,92,B
1.9,204,P
1.916667,105,B
1.933333,193,B
1.95,154,B
1.966667,594,P
1.983333,190,B
2.0,307,B
2.016667,186,B
2.033333,914,P
2.05,164,B
2.066667,253,B
2.083333,186,B
2.1,696,P
2.116667,204,B
2.133333,306,B
2.15,192,B
2.166667,1013,P
2.183333,174,B
2.2,272,B
2.216667,180,B
2.233333,831,P
2.25,202,B
2.266667,270,B
2.283333,179,B
2.3,962,P
2.316667,148,B
2.333333,249,B
2.35,122,B
2.366667,784,P
2.383333,118,B
2.4,191,B
2.416667,101,B
2.433333,750,P
2.45,100,B
2.466667,153,B
2.483333,109,B
2.5,718,P
2.516667,100,B
2.533333,151,B
2.55,86,B
2.566667,572,P
2.583333,89,B
2.6,136,B
2.616667,86,B
2.633333,617,P
2.65,88,B
2.666667,129,B
2.683333,92,B
2.7,456,P
2.716667,86,B
2.733333,128,B
2.75,92,B
2.766667,372,P
2.783333,86,B
2.8,129,B
2.816667,85,B
2.833333,266,P
2.85,93,B
2.866667,132,B
