time,size,pict_type
0,606,I
0.016667,109,B
0.033333,108,B
0.05,120,P
0.066667,2016,I
0.083333,2011,P
0.1,138,B
0.116667,625,B
0.133333,157,B
0.15,7156,P
0.166667,1064,P
0.183333,145,B
0.2,169,B
0.216667,357,B
0.233333,4688,P
0.25,348,B
0.266667,396,B
0.283333,513,B
0.3,347,B
0.316667,2191,P
0.333333,293,B
0.35,189,B
0.366667,265,B
0.383333,221,B
0.4,964,P
0.416667,313,B
0.433333,377,B
0.45,238,B
0.466667,336,B
0.483333,940,P
0.5,284,B
0.516667,233,B
0.533333,195,B
0.55,206,B
0.566667,1503,P
0.583333,251,B
0.6,320,B
0.616667,439,B
0.633333,316,B
0.65,862,P
0.666667,228,B
0.683333,191,B
0.7,283,B
0.716667,196,B
0.733333,901,P
0.75,248,B
0.766667,314,B
0.783333,347,B
0.8,308,B
0.816667,811,P
0.833333,226,B
0.85,589,P
0.866667,432,P
0.883333,188,B
0.9,217,B
0.916667,593,P
0.933333,187,B
0.95,307,B
0.966667,734,P
0.983333,329,B
1.0,252,B
1.016667,443,B
1.033333,274,B
1.05,699,P
1.066667,274,B
1.083333,666,P
1.1,202,B
1.116667,177,B
1.133333,284,B
1.15,231,B
1.166667,612,P
1.183333,274,B
1.2,513,B
1.216667,278,B
1.233333,1071,P
1.25,219,B
1.266667,416,B
1.283333,254,B
1.3,1101,P
1.316667,220,B
1.333333,281,B
1.35,385,B
1.366667,260,B
1.383333,1084,P
1.4,219,B
1.416667,303,B
1.433333,944,P
1.45,235,B
1.466667,283,B
1.483333,303,B
1.5,220,B
1.516667,1094,P
1.533333,184,B
1.55,203,B
1.566667,230,B
1.583333,184,B
1.6,738,P
1.616667,150,B
1.633333,163,B
1.65,365,P
1.666667,143,B
1.683333,143,B
1.7,163,B
1.716667,160,B
1.733333,354,P
1.75,146,B
1.766667,148,B
1.783333,162,B
1.8,155,B
1.816667,362,P
1.833333,145,B
1.85,153,B
1.866667,179,P
1.883333,148,B
1.9,149,B
1.916667,173,B
1.933333,172,B
1.95,504,P
1.966667,160,B
1.983333,204,B
2.0,889,P
2.016667,158,B
2.033333,163,B
2.05,217,B
2.066667,171,B
2.083333,830,P
2.1,184,B
2.116667,191,B
2.133333,281,B
2.15,202,B
2.166667,881,P
2.183333,166,B
2.2,198,B
2.216667,782,P
2.233333,154,B
2.25,166,B
2.266667,230,B
2.283333,185,B
2.3,928,P
2.316667,166,B
2.333333,158,B
2.35,188,B
2.366667,160,B
2.383333,599,P
2.4,147,B
2.416667,172,B
2.433333,600,P
2.45,143,B
2.466667,144,B
2.483333,170,B
2.5,161,B
2.516667,480,P
2.533333,150,B
2.55,160,B
2.566667,445,P
2.583333,150,B
2.6,151,B
2.616667,163,B
2.633333,157,B
2.65,360,P
2.666667,146,B
2.683333,147,B
2.7,158,B
2.716667,154,B
2.733333,353,P
2.75,144,B
2.766667,155,B
2.783333,320,P
2.8,146,B
2.816667,149,B
2.833333,160,B
