time,size,pict_type
0,1116,I
0.016667,68,B
0.033333,68,B
0.05,71,P
0.066667,10468,I
0.083333,7201,P
0.1,214,B
0.116667,190,B
0.133333,1275,B
0.15,149,B
0.166667,210,B
0.183333,16791,P
0.2,8894,P
0.216667,1032,B
0.233333,809,B
0.25,774,B
0.266667,1283,B
0.283333,560,B
0.3,537,B
0.316667,558,B
0.333333,445,B
0.35,10218,P
0.366667,501,B
0.383333,434,B
0.4,2830,P
0.416667,526,B
0.433333,538,B
0.45,586,B
0.466667,1154,B
0.483333,458,B
0.5,473,B
0.516667,414,B
0.533333,381,B
0.55,7309,P
0.566667,435,B
0.583333,440,B
0.6,825,B
0.616667,524,B
0.633333,416,B
0.65,453,B
0.666667,1364,P
0.683333,320,B
0.7,539,B
0.716667,341,B
0.733333,960,P
0.75,357,B
0.766667,650,B
0.783333,402,B
0.8,360,B
0.816667,1169,P
0.833333,358,B
0.85,311,B
0.866667,273,B
0.883333,562,B
0.9,262,B
0.916667,284,B
0.933333,391,B
0.95,404,B
0.966667,855,P
0.983333,406,B
1.0,308,B
1.016667,706,B
1.033333,381,B
1.05,379,B
1.066667,683,P
1.083333,355,B
1.1,313,B
1.116667,264,B
1.133333,700,B
1.15,313,B
1.166667,425,B
1.183333,473,B
1.2,761,P
1.216667,400,B
1.233333,566,B
1.25,372,B
1.266667,1171,P
1.283333,479,B
1.3,378,B
1.316667,827,B
1.333333,395,B
1.35,456,B
1.366667,400,B
1.383333,1279,P
1.4,350,B
1.416667,547,B
1.433333,334,B
1.45,1166,P
1.466667,335,B
1.483333,439,B
1.5,297,B
1.516667,1256,P
1.533333,308,B
1.55,241,B
1.566667,401,B
1.583333,219,B
1.6,256,B
1.616667,246,B
1.633333,974,P
1.65,181,B
1.666667,144,B
1.683333,94,B
1.7,308,B
1.716667,88,B
1.733333,92,B
1.75,177,B
1.766667,174,B
1.783333,512,P
1.8,185,B
1.816667,172,B
1.833333,137,B
1.85,289,B
1.866667,154,B
1.883333,164,B
1.9,194,B
1.916667,213,B
1.933333,439,P
1.95,225,B
1.966667,411,B
1.983333,250,B
2.0,1049,P
2.016667,242,B
2.033333,400,B
2.05,217,B
2.066667,287,B
2.083333,949,P
2.1,250,B
2.116667,413,B
2.133333,290,B
2.15,315,B
2.166667,1174,P
2.183333,306,B
2.2,256,B
2.216667,535,B
2.233333,243,B
2.25,322,B
2.266667,305,B
2.283333,1401,P
2.3,282,B
2.316667,210,B
2.333333,432,B
2.35,196,B
2.366667,248,B
2.383333,244,B
2.4,1140,P
2.416667,188,B
2.433333,295,B
2.45,156,B
2.466667,215,B
2.483333,1021,P
2.5,230,B
2.516667,199,B
2.533333,158,B
2.55,371,B
2.566667,137,B
2.583333,155,B
2.6,205,B
2.616667,208,B
2.633333,1141,P
2.65,164,B
2.666667,139,B
2.683333,74,B
2.7,235,B
2.716667,70,B
2.733333,129,B
2.75,153,B
2.766667,747,P
2.783333,154,B
2.8,129,B
2.816667,70,B
2.833333,186,B
2.85,69,B
2.866667,70,B
2.883333,146,B
2.9,153,B
2.916667,364,P
2.933333,151,B
2.95,116,B
2.966667,70,B
2.983333,162,B
3.0,85,B
3.016667,77,B
3.033333,154,B
3.05,156,B
3.066667,208,P
3.083333,154,B
3.1,127,B
3.116667,78,B
3.133333,176,B
3.15,69,B
3.166667,74,B
3.183333,146,B
3.2,150,B
3.216667,181,P
3.233333,191,B
3.25,147,B
3.266667,308,B
3.283333,169,B
3.3,228,B
3.316667,593,P
3.333333,212,B
3.35,375,B
3.366667,184,B
3.383333,232,B
3.4,764,P
3.416667,258,B
3.433333,258,B
3.45,226,B
3.466667,505,B
3.483333,220,B
3.5,295,B
3.516667,245,B
3.533333,891,P
3.55,716,B
3.566667,346,B
3.583333,5579,B
3.6,1411,B
3.616667,1036,B
3.633333,2220,P
3.65,2177,B
3.666667,2464,B
3.683333,3701,B
3.7,523,B
3.716667,1890,P
3.733333,723,B
3.75,3047,B
3.766667,1548,B
3.783333,1196,B
3.8,3860,B
3.816667,1503,P
3.833333,1066,B
3.85,932,B
3.866667,3743,B
3.883333,2497,B
3.9,2035,B
3.916667,1404,P
3.933333,2516,B
3.95,2285,B
3.966667,4222,B
3.983333,3110,B
4.0,3668,B
4.016667,1359,P
4.033333,3542,B
4.05,638,B
4.066667,4064,B
4.083333,837,B
4.1,754,B
4.116667,575,B
4.133333,793,P
4.15,4964,I
4.166667,3378,B
4.183333,4124,B
4.2,77,B
4.216667,68,B
4.233333,69,B
4.25,72,B
4.266667,227,P
4.283333,73,B
4.3,70,B
4.316667,74,B
4.333333,69,B
4.35,69,B
4.366667,70,B
4.383333,83,P
4.4,3861,B
4.416667,14697,P
4.433333,14274,P
4.45,3295,B
4.466667,22328,P
4.483333,4733,B
4.5,28127,P
4.516667,4966,B
4.533333,5113,B
4.55,4658,B
4.566667,26647,P
