time,size,pict_type
0,605,I
0.016667,110,B
0.033333,108,B
0.05,122,P
0.066667,1863,I
0.083333,6033,B
0.1,4195,B
0.116667,3686,B
0.133333,87,B
0.15,6310,P
0.166667,3539,B
0.183333,3318,B
0.2,128,B
0.216667,342,B
0.233333,6537,P
0.25,315,B
0.266667,399,B
0.283333,619,B
0.3,336,B
0.316667,2424,P
0.333333,203,B
0.35,151,B
0.366667,216,B
0.383333,206,B
0.4,1197,P
0.416667,304,B
0.433333,410,B
0.45,617,B
0.466667,396,B
0.483333,795,P
0.5,224,B
0.516667,158,B
0.533333,297,B
0.55,184,B
0.566667,1045,P
0.583333,210,B
0.6,461,B
0.616667,471,B
0.633333,311,B
0.65,797,P
0.666667,196,B
0.683333,168,B
0.7,317,B
0.716667,211,B
0.733333,925,P
0.75,190,B
0.766667,366,B
0.783333,526,B
0.8,284,B
0.816667,1004,P
0.833333,183,B
0.85,177,B
0.866667,208,B
0.883333,163,B
0.9,1008,P
0.916667,198,B
0.933333,174,B
0.95,275,B
0.966667,407,B
0.983333,921,P
1.0,222,B
1.016667,274,B
1.033333,356,B
1.05,252,B
1.066667,836,P
1.083333,191,B
1.1,160,B
1.116667,259,B
1.133333,158,B
1.15,550,P
1.166667,215,B
1.183333,332,B
1.2,387,B
1.216667,239,B
1.233333,998,P
1.25,220,B
1.266667,278,B
1.283333,342,B
1.3,166,B
1.316667,928,P
1.333333,187,B
1.35,246,B
1.366667,384,B
1.383333,204,B
1.4,1100,P
1.416667,259,B
1.433333,265,B
1.45,319,B
1.466667,188,B
1.483333,1042,P
1.5,182,B
1.516667,179,B
1.533333,218,B
1.55,161,B
1.566667,948,P
1.583333,136,B
1.6,141,B
1.616667,162,B
1.633333,134,B
1.65,542,P
1.666667,125,B
1.683333,120,B
1.7,133,B
1.716667,143,B
1.733333,383,P
1.75,122,B
1.766667,122,B
1.783333,135,B
1.8,135,B
1.816667,244,P
1.833333,120,B
1.85,120,B
1.866667,131,B
1.883333,139,B
1.9,239,P
1.916667,129,B
1.933333,134,B
1.95,159,B
1.966667,147,B
1.983333,777,P
2.0,136,B
2.016667,147,B
2.033333,176,B
2.05,141,B
2.066667,875,P
2.083333,127,B
2.1,158,B
2.116667,215,B
2.133333,168,B
2.15,810,P
2.166667,141,B
2.183333,142,B
2.2,176,B
2.216667,148,B
2.233333,1007,P
2.25,130,B
2.266667,132,B
2.283333,204,B
2.3,147,B
2.316667,886,P
2.333333,124,B
2.35,122,B
2.366667,157,B
2.383333,144,B
2.4,577,P
2.416667,127,B
2.433333,129,B
2.45,148,B
2.466667,141,B
2.483333,425,P
2.5,128,B
2.516667,125,B
2.533333,139,B
2.55,143,B
2.566667,539,P
2.583333,131,B
2.6,130,B
2.616667,137,B
2.633333,140,B
2.65,311,P
2.666667,131,B
2.683333,132,B
2.7,143,B
