time,size,pict_type
0,497,I
0.016667,82,B
0.033333,82,B
0.05,84,P
0.066667,82,B
0.083333,82,B
0.1,2806,P
0.116667,93,B
0.133333,82,B
0.15,5083,P
0.166667,82,B
0.183333,82,B
0.2,6978,P
0.216667,196,B
0.233333,111,B
0.25,1494,P
0.266667,172,B
0.283333,262,B
0.3,821,P
0.316667,173,B
0.333333,163,B
0.35,385,P
0.366667,132,B
0.383333,153,B
0.4,270,P
0.416667,217,B
0.433333,216,B
0.45,629,P
0.466667,205,B
0.483333,195,B
0.5,525,P
0.516667,122,B
0.533333,133,B
0.55,235,P
0.566667,172,B
0.583333,199,B
0.6,415,P
0.616667,205,B
0.633333,146,B
0.65,324,P
0.666667,152,B
0.683333,114,B
0.7,335,P
0.716667,123,B
0.733333,153,B
0.75,348,P
0.766667,126,B
0.783333,194,B
0.8,367,P
0.816667,175,B
0.833333,181,B
0.85,294,P
0.866667,129,B
0.883333,132,B
0.9,821,P
0.916667,136,B
0.933333,134,B
0.95,2148,P
0.966667,214,B
0.983333,200,B
1.0,553,P
1.016667,229,B
1.033333,168,B
1.05,5388,P
1.066667,191,B
1.083333,169,B
1.1,3281,P
1.116667,160,B
1.133333,150,B
1.15,4192,P
1.166667,172,B
1.183333,218,B
1.2,3128,P
1.216667,191,B
1.233333,161,B
1.25,1001,P
1.266667,172,B
1.283333,160,B
1.3,860,P
1.316667,138,B
1.333333,184,B
1.35,628,P
1.366667,178,B
1.383333,180,B
1.4,753,P
1.416667,189,B
1.433333,170,B
1.45,770,P
1.466667,162,B
1.483333,164,B
1.5,569,P
1.516667,146,B
1.533333,124,B
1.55,3873,P
1.566667,129,B
1.583333,110,B
1.6,753,P
1.616667,91,B
1.633333,86,B
1.65,379,P
1.666667,83,B
1.683333,82,B
1.7,3702,P
1.716667,83,B
1.733333,82,B
1.75,551,P
1.766667,82,B
1.783333,82,B
1.8,1943,P
1.816667,82,B
1.833333,82,B
1.85,383,P
1.866667,82,B
1.883333,82,B
1.9,136,P
1.916667,101,B
1.933333,114,B
1.95,436,P
1.966667,139,B
1.983333,137,B
2.0,790,P
2.016667,129,B
2.033333,126,B
2.05,682,P
2.066667,128,B
2.083333,129,B
2.1,581,P
2.116667,139,B
2.133333,132,B
2.15,657,P
2.166667,135,B
2.183333,129,B
2.2,632,P
2.216667,138,B
2.233333,138,B
2.25,806,P
2.266667,129,B
2.283333,126,B
2.3,517,P
2.316667,104,B
2.333333,111,B
2.35,544,P
2.366667,88,B
2.383333,86,B
2.4,531,P
2.416667,82,B
2.433333,86,B
2.45,403,P
2.466667,86,B
2.483333,86,B
2.5,404,P
2.516667,86,B
2.533333,82,B
2.55,388,P
2.566667,82,B
2.583333,82,B
2.6,330,P
2.616667,82,B
2.633333,82,B
2.65,389,P
2.666667,82,B
2.683333,82,B
2.7,307,P
2.716667,82,B
2.733333,82,B
2.75,290,P
2.766667,82,B
2.783333,82,B
2.8,199,P
2.816667,82,B
2.833333,82,B
2.85,153,P
2.866667,82,B
2.883333,82,B
2.9,154,P
2.916667,82,B
2.933333,82,B
2.95,124,P
2.966667,82,B
2.983333,82,B
3.0,147,P
3.016667,82,B
3.033333,82,B
3.05,145,P
3.066667,82,B
3.083333,82,B
3.1,109,P
3.116667,82,B
3.133333,82,B
3.15,114,P
3.166667,82,B
3.183333,82,B
3.2,126,P
3.216667,91,B
3.233333,88,B
3.25,222,P
3.266667,100,B
3.283333,94,B
3.3,460,P
3.316667,107,B
3.333333,100,B
3.35,643,P
3.366667,98,B
3.383333,107,B
3.4,590,P
3.416667,109,B
3.433333,112,B
3.45,628,P
3.466667,109,B
3.483333,113,B
3.5,615,P
3.516667,98,B
3.533333,100,B
3.55,3137,P
3.566667,87,B
3.583333,87,B
3.6,7999,P
3.616667,82,B
3.633333,83,B
3.65,7901,P
3.666667,82,B
3.683333,82,B
3.7,8220,P
3.716667,82,B
3.733333,94,B
3.75,7137,P
3.766667,82,B
3.783333,89,B
3.8,9780,P
3.816667,101,B
3.833333,82,B
3.85,6157,P
3.866667,82,B
3.883333,82,B
3.9,9286,P
3.916667,84,B
3.933333,85,B
3.95,6214,P
3.966667,82,B
3.983333,82,B
4.0,8237,P
4.016667,82,B
4.033333,87,B
4.05,5172,P
4.066667,82,B
4.083333,82,B
4.1,5215,P
4.116667,83,B
4.133333,83,B
4.15,3684,P
4.166667,82,B
4.183333,82,B
4.2,1553,P
