time,size,pict_type
0,520,I
0.016667,79,P
0.033333,78,P
0.05,79,P
0.066667,2453,P
0.083333,5994,P
0.1,10236,P
0.116667,5778,P
0.133333,6726,P
0.15,7460,P
0.166667,6231,P
0.183333,7894,P
0.2,6464,P
0.216667,3431,P
0.233333,2180,P
0.25,6112,P
0.266667,2318,P
0.283333,504,P
0.3,539,P
0.316667,688,P
0.333333,652,P
0.35,396,P
0.366667,304,P
0.383333,302,P
0.4,358,P
0.416667,522,P
0.433333,605,P
0.45,557,P
0.466667,530,P
0.483333,678,P
0.5,556,P
0.516667,416,P
0.533333,664,P
0.55,1473,P
0.566667,1805,P
0.583333,2304,P
0.6,3025,P
0.616667,3079,P
0.633333,3554,P
0.65,1495,P
0.666667,2090,P
0.683333,2690,P
0.7,1505,P
0.716667,2994,P
0.733333,1849,P
0.75,3553,P
0.766667,1703,P
0.783333,1960,P
0.8,1657,P
0.816667,3940,P
0.833333,1508,P
0.85,1951,P
0.866667,1306,P
0.883333,3095,P
0.9,1807,P
0.916667,4608,P
0.933333,1263,P
0.95,1415,P
0.966667,2915,P
0.983333,2432,P
1.0,2047,P
1.016667,1551,P
1.033333,4821,P
1.05,2189,P
1.066667,1792,P
1.083333,1888,P
1.1,2285,P
1.116667,2027,P
1.133333,1841,P
1.15,2000,P
1.166667,3484,P
1.183333,2591,P
1.2,2031,P
1.216667,2570,P
1.233333,2593,P
1.25,2432,P
1.266667,2798,P
1.283333,2615,P
1.3,2685,P
1.316667,2106,P
1.333333,2586,P
1.35,2450,P
1.366667,2555,P
1.383333,2415,P
1.4,2352,P
1.416667,2335,P
1.433333,2295,P
1.45,2474,P
1.466667,1977,P
1.483333,6823,P
1.5,1791,P
1.516667,2093,P
1.533333,1433,P
1.55,1421,P
1.566667,3149,P
1.583333,2129,P
1.6,1847,P
1.616667,1366,P
1.633333,4423,P
1.65,1281,P
1.666667,1089,P
1.683333,2068,P
1.7,1554,P
1.716667,1289,P
1.733333,1248,P
1.75,1532,P
1.766667,1287,P
1.783333,2337,P
1.8,1645,P
1.816667,1408,P
1.833333,1127,P
1.85,1094,P
1.866667,3095,P
1.883333,2254,P
1.9,1677,P
1.916667,1661,P
1.933333,2652,P
1.95,3348,P
1.966667,3592,P
1.983333,3642,P
2.0,3842,P
2.016667,2369,P
2.033333,2500,P
2.05,2208,P
2.066667,2098,P
2.083333,3239,P
2.1,3008,P
2.116667,3325,P
2.133333,2245,P
2.15,2455,P
2.166667,2723,P
2.183333,2210,P
2.2,2486,P
2.216667,2638,P
2.233333,2605,P
2.25,3192,P
2.266667,2346,P
2.283333,2626,P
2.3,2048,P
2.316667,2328,P
2.333333,2218,P
2.35,1817,P
2.366667,3017,P
2.383333,2668,P
2.4,2555,P
2.416667,2419,P
2.433333,2514,P
2.45,2327,P
2.466667,2650,P
2.483333,2553,P
2.5,2623,P
2.516667,2352,P
2.533333,2329,P
2.55,2196,P
2.566667,2299,P
2.583333,2181,P
2.6,2009,P
2.616667,2140,P
2.633333,2210,P
2.65,1875,P
2.666667,2014,P
2.683333,1970,P
2.7,4091,P
2.716667,1799,P
2.733333,2750,P
2.75,3078,P
2.766667,2015,P
2.783333,1950,P
2.8,2021,P
2.816667,1705,P
2.833333,1742,P
2.85,3651,P
2.866667,2814,P
2.883333,2418,P
2.9,2228,P
2.916667,2260,P
2.933333,2180,P
2.95,2098,P
2.966667,2119,P
2.983333,2029,P
3.0,2639,P
3.016667,2456,P
3.033333,2140,P
3.05,2083,P
3.066667,2087,P
3.083333,6433,P
3.1,2077,P
3.116667,1678,P
3.133333,1502,P
3.15,1298,P
3.166667,3743,P
3.183333,1406,P
3.2,2966,P
3.216667,2862,P
3.233333,4010,P
3.25,2869,P
3.266667,2946,P
3.283333,3181,P
3.3,3441,P
3.316667,3610,P
3.333333,3197,P
3.35,3387,P
3.366667,3105,P
3.383333,3259,P
3.4,2795,P
3.416667,2485,P
3.433333,2712,P
3.45,2874,P
3.466667,2558,P
3.483333,2816,P
3.5,2875,P
3.516667,2465,P
3.533333,2577,P
3.55,12447,P
3.566667,13554,P
3.583333,9889,P
3.6,8708,P
3.616667,5762,P
3.633333,5164,P
3.65,5049,P
3.666667,3631,P
3.683333,3596,P
3.7,4710,P
3.716667,3449,P
3.733333,2942,P
3.75,4242,P
3.766667,4125,P
3.783333,3904,P
3.8,5586,P
3.816667,4285,P
3.833333,4409,P
3.85,4262,P
3.866667,3332,P
3.883333,3901,P
3.9,3970,P
3.916667,3718,P
3.933333,5060,P
3.95,4210,P
3.966667,4163,P
3.983333,3328,P
4.0,3896,P
4.016667,3631,P
4.033333,3626,P
4.05,3630,P
4.066667,4148,P
4.083333,3639,P
4.1,3542,P
4.116667,3119,P
4.133333,2901,P
4.15,2586,P
4.166667,3017,I
4.183333,889,P
4.2,769,P
4.216667,78,P
4.233333,78,P
4.25,78,P
4.266667,78,P
4.283333,78,P
4.3,78,P
4.316667,78,P
4.333333,78,P
4.35,78,P
4.366667,78,P
4.383333,78,P
4.4,1403,P
4.416667,2942,P
4.433333,5477,P
4.45,4549,P
4.466667,6201,P
4.483333,6936,P
4.5,7907,P
4.516667,8305,P
4.533333,9976,P
4.55,9360,P
4.566667,9584,P
4.583333,9946,P
4.6,10438,P
4.616667,10295,P
4.633333,10541,P
4.65,7707,P
4.666667,8766,P
4.683333,9427,P
4.7,12141,P
4.716667,12613,P
4.733333,7765,P
4.75,6267,P
4.766667,8222,P
4.783333,12415,P
4.8,7015,P
4.816667,2494,P
4.833333,1246,P
4.85,4800,P
4.866667,4319,P
4.883333,1576,P
4.9,365,P
4.916667,272,P
4.933333,221,P
4.95,246,P
4.966667,237,P
4.983333,194,P
5.0,3231,P
5.016667,1548,P
5.033333,856,P
5.05,531,P
5.066667,619,P
5.083333,1841,P
5.1,2390,P
5.116667,2457,P
5.133333,1765,P
5.15,5051,P
5.166667,4176,P
5.183333,3803,P
5.2,3925,P
5.216667,4631,P
5.233333,4405,P
5.25,3356,P
5.266667,4428,P
5.283333,5441,P
5.3,3109,P
5.316667,4828,P
5.333333,5933,P
5.35,3116,P
5.366667,5841,P
5.383333,3275,P
5.4,8808,P
5.416667,3445,P
5.433333,9013,P
5.45,4236,P
5.466667,8841,P
5.483333,3667,P
5.5,6470,P
5.516667,5489,P
5.533333,5282,P
5.55,6232,P
5.566667,8834,P
5.583333,7111,P
5.6,5480,P
5.616667,7623,P
5.633333,5864,P
5.65,9863,P
5.666667,3536,P
5.683333,8825,P
5.7,2584,P
5.716667,7136,P
5.733333,4503,P
5.75,9789,P
5.766667,5793,P
5.783333,4969,P
5.8,7405,P
5.816667,7457,P
5.833333,6880,P
5.85,9496,P
5.866667,8139,P
5.883333,7054,P
5.9,9675,P
5.916667,6212,P
5.933333,7492,P
5.95,8451,P
5.966667,6103,P
5.983333,7317,P
6.0,9687,P
6.016667,7292,P
6.033333,11192,P
6.05,7505,P
6.066667,9980,P
6.083333,8215,P
6.1,10057,P
6.116667,7545,P
6.133333,10310,P
6.15,7879,P
6.166667,10551,P
6.183333,9202,P
6.2,6621,P
6.216667,7836,P
6.233333,8815,P
6.25,10841,P
6.266667,8465,P
6.283333,6813,P
6.3,6339,P
6.316667,9875,P
6.333333,7839,P
6.35,8815,P
6.366667,8509,P
6.383333,6660,P
6.4,9987,P
6.416667,9050,P
6.433333,11599,P
6.45,10926,P
6.466667,10002,P
6.483333,8321,P
6.5,11670,P
6.516667,7816,P
6.533333,10792,P
6.55,9647,P
6.566667,12025,P
6.583333,8593,P
6.6,9798,P
6.616667,8065,P
6.633333,10126,P
6.65,9183,P
6.666667,10883,P
6.683333,7353,P
6.7,8346,P
6.716667,12227,P
6.733333,8435,P
6.75,10379,P
6.766667,11756,P
6.783333,5973,P
6.8,8152,P
6.816667,11623,P
6.833333,8646,P
6.85,10861,P
6.866667,13569,P
6.883333,7180,P
6.9,8795,P
6.916667,11957,P
6.933333,7379,P
6.95,9084,P
6.966667,11417,P
6.983333,8156,P
7.0,9401,P
7.016667,11819,P
7.033333,7938,P
7.05,9943,P
7.066667,12519,P
7.083333,7712,P
7.1,9905,P
7.116667,12118,P
7.133333,9568,P
7.15,12511,P
7.166667,9190,P
7.183333,10075,P
7.2,8414,P
7.216667,10960,P
7.233333,8386,P
7.25,11848,P
7.266667,7703,P
7.283333,9670,P
7.3,8857,P
7.316667,10976,P
7.333333,8500,P
7.35,9455,P
7.366667,11281,P
7.383333,11075,P
7.4,8167,P
7.416667,9788,P
7.433333,8202,P
7.45,10011,P
7.466667,8853,P
7.483333,9807,P
7.5,8812,P
7.516667,9280,P
7.533333,7680,P
7.55,9930,P
7.566667,7770,P
7.583333,11095,P
7.6,8014,P
7.616667,10021,P
7.633333,11227,P
7.65,8491,P
7.666667,9872,P
7.683333,11801,P
7.7,5751,P
7.716667,7920,P
7.733333,10476,P
7.75,12808,P
7.766667,11103,P
7.783333,6172,P
7.8,6910,P
7.816667,6242,P
7.833333,10724,P
7.85,10793,P
7.866667,13657,P
7.883333,7515,P
7.9,9101,P
7.916667,6914,P
7.933333,9930,P
7.95,7741,P
7.966667,7505,P
7.983333,7483,P
8.0,9615,P
8.016667,12615,P
8.033333,5975,P
8.05,5366,P
8.066667,7041,P
8.083333,7559,P
8.1,10295,P
8.116667,13147,P
8.133333,8717,P
8.15,8534,P
8.166667,7781,P
8.183333,8320,P
8.2,8736,P
8.216667,11884,P
8.233333,7289,P
8.25,10334,P
8.266667,10821,P
8.283333,5778,P
8.3,4657,P
8.316667,6449,P
8.333333,52166,I
8.35,4199,P
8.366667,5182,P
8.383333,4740,P
8.4,4367,P
8.416667,5786,P
8.433333,4731,P
8.45,5942,P
8.466667,4911,P
8.483333,8989,P
8.5,5678,P
8.516667,7758,P
8.533333,3892,P
8.55,4709,P
8.566667,4147,P
8.583333,7785,P
8.6,4032,P
8.616667,6195,P
8.633333,6665,P
8.65,5512,P
8.666667,6456,P
8.683333,5703,P
8.7,4509,P
8.716667,5869,P
8.733333,4997,P
8.75,8176,P
8.766667,6599,P
8.783333,5150,P
8.8,4099,P
8.816667,5384,P
8.833333,4378,P
8.85,5991,P
8.866667,4807,P
8.883333,6380,P
8.9,4613,P
8.916667,6242,P
8.933333,5385,P
8.95,6599,P
8.966667,4431,P
8.983333,5261,P
9.0,7865,P
9.016667,4148,P
9.033333,5493,P
9.05,4114,P
9.066667,5846,P
9.083333,3900,P
9.1,4696,P
9.116667,6333,P
9.133333,5052,P
9.15,6548,P
9.166667,4824,P
9.183333,6642,P
9.2,5107,P
9.216667,4385,P
9.233333,5553,P
9.25,8316,P
9.266667,4399,P
9.283333,3726,P
9.3,3033,P
9.316667,6207,P
9.333333,3182,P
9.35,6987,P
9.366667,4900,P
9.383333,9838,P
9.4,3132,P
9.416667,6258,P
9.433333,3045,P
9.45,7030,P
9.466667,3188,P
9.483333,5521,P
9.5,4929,P
9.516667,5053,P
9.533333,3265,P
9.55,3934,P
9.566667,4978,P
9.583333,3494,P
9.6,7466,P
9.616667,7519,P
9.633333,2776,P
9.65,6563,P
9.666667,3525,P
9.683333,3360,P
9.7,4461,P
9.716667,5721,P
9.733333,3868,P
9.75,9352,P
9.766667,4577,P
9.783333,3214,P
9.8,6223,P
9.816667,2828,P
9.833333,3332,P
9.85,6674,P
9.866667,5218,P
9.883333,4908,P
9.9,9980,P
9.916667,2670,P
9.933333,6014,P
9.95,2686,P
9.966667,4287,P
9.983333,3321,P
10.0,15726,P
10.016667,6066,P
10.033333,5446,P
10.05,3124,P
10.066667,4579,P
10.083333,4646,P
10.1,3670,P
10.116667,3210,P
10.133333,3510,P
10.15,6552,P
10.166667,5334,P
10.183333,4333,P
10.2,5205,P
10.216667,3130,P
10.233333,5104,P
10.25,4806,P
10.266667,4584,P
10.283333,5344,P
10.3,4368,P
10.316667,5231,P
10.333333,2881,P
10.35,4764,P
10.366667,4044,P
10.383333,3364,P
10.4,3482,P
10.416667,4652,P
10.433333,6467,P
10.45,4653,P
10.466667,5199,P
10.483333,3218,P
10.5,7674,P
10.516667,2470,P
10.533333,5650,P
10.55,2655,P
10.566667,5300,P
10.583333,2794,P
10.6,6497,P
10.616667,2803,P
10.633333,5868,P
10.65,3328,P
10.666667,6864,P
10.683333,2598,P
10.7,4899,P
10.716667,3364,P
10.733333,3642,P
10.75,7617,P
10.766667,5250,P
10.783333,4719,P
10.8,2863,P
10.816667,4625,P
10.833333,2864,P
10.85,3264,P
10.866667,5723,P
10.883333,4994,P
10.9,4849,P
10.916667,9045,P
10.933333,3334,P
10.95,2985,P
10.966667,3193,P
10.983333,5792,P
11.0,7995,P
11.016667,5594,P
11.033333,4805,P
11.05,2730,P
11.066667,4682,P
11.083333,3289,P
11.1,2785,P
11.116667,7453,P
11.133333,5014,P
11.15,4604,P
11.166667,5223,P
11.183333,2880,P
11.2,5175,P
11.216667,3450,P
11.233333,4294,P
11.25,3895,P
11.266667,6607,P
11.283333,4172,P
11.3,3988,P
11.316667,8514,P
11.333333,3630,P
11.35,4470,P
11.366667,5163,P
11.383333,3700,P
11.4,5427,P
11.416667,4160,P
11.433333,2733,P
11.45,8101,P
11.466667,3896,P
11.483333,4103,P
11.5,7066,P
11.516667,3924,P
11.533333,4085,P
11.55,4693,P
11.566667,3633,P
11.583333,6945,P
11.6,4804,P
11.616667,2338,P
11.633333,2661,P
11.65,3949,P
11.666667,6364,P
11.683333,4155,P
11.7,8881,P
11.716667,3842,P
11.733333,2722,P
11.75,9620,P
11.766667,4067,P
11.783333,3983,P
11.8,4865,P
11.816667,3522,P
11.833333,3485,P
11.85,4304,P
11.866667,4757,P
11.883333,3664,P
11.9,8303,P
11.916667,4129,P
11.933333,2574,P
11.95,7490,P
11.966667,3679,P
11.983333,4624,P
12.0,6986,P
12.016667,3419,P
12.033333,1939,P
12.05,2833,P
12.066667,4910,P
12.083333,3755,P
12.1,4527,P
12.116667,4309,P
12.133333,7572,P
12.15,7320,P
12.166667,1938,P
12.183333,3646,P
12.2,3436,P
12.216667,4200,P
12.233333,2929,P
12.25,9773,P
12.266667,3444,P
12.283333,6384,P
12.3,3870,P
12.316667,3469,P
12.333333,4844,P
12.35,3867,P
12.366667,4817,P
12.383333,3597,P
12.4,8635,P
12.416667,3355,P
12.433333,5434,P
12.45,4071,P
12.466667,5001,P
12.483333,4123,P
12.5,124124,I
12.516667,1558,P
12.533333,2421,P
12.55,2238,P
12.566667,3660,P
12.583333,6244,P
12.6,8273,P
12.616667,5651,P
12.633333,3771,P
12.65,2783,P
12.666667,3155,P
12.683333,3500,P
12.7,5216,P
12.716667,4556,P
12.733333,4651,P
12.75,4929,P
12.766667,2718,P
12.783333,3109,P
12.8,2957,P
12.816667,3060,P
12.833333,4261,P
12.85,7173,P
12.866667,6921,P
12.883333,4019,P
12.9,3409,P
12.916667,2726,P
12.933333,3070,P
12.95,5881,P
12.966667,8953,P
12.983333,6708,P
13.0,4620,P
13.016667,2602,P
13.033333,2479,P
13.05,2533,P
13.066667,3050,P
13.083333,4892,P
13.1,7663,P
13.116667,5942,P
13.133333,4202,P
13.15,3004,P
13.166667,3863,P
13.183333,3209,P
13.2,3231,P
13.216667,6252,P
13.233333,4381,P
13.25,5425,P
13.266667,3250,P
13.283333,2714,P
13.3,2975,P
13.316667,5453,P
13.333333,6842,P
13.35,7803,P
13.366667,3771,P
13.383333,3234,P
13.4,3905,P
13.416667,3119,P
13.433333,5981,P
13.45,4852,P
13.466667,3949,P
13.483333,3382,P
13.5,7090,P
13.516667,3400,P
13.533333,4521,P
13.55,6085,P
13.566667,3623,P
13.583333,4477,P
13.6,2555,P
13.616667,2710,P
13.633333,4626,P
13.65,3791,P
13.666667,6875,P
13.683333,4243,P
13.7,3699,P
13.716667,4031,P
13.733333,4410,P
13.75,4803,P
13.766667,4108,P
13.783333,4380,P
13.8,3702,P
13.816667,3914,P
13.833333,4675,P
13.85,4011,P
13.866667,4153,P
13.883333,4668,P
13.9,4237,P
13.916667,4473,P
13.933333,4780,P
13.95,2430,P
13.966667,2823,P
13.983333,3445,P
14.0,6421,P
14.016667,3991,P
14.033333,4173,P
14.05,3555,P
14.066667,4163,P
14.083333,3321,P
14.1,3336,P
14.116667,3908,P
14.133333,6796,P
14.15,6944,P
14.166667,3330,P
14.183333,3161,P
14.2,2379,P
14.216667,4815,P
14.233333,4133,P
14.25,10785,P
14.266667,3023,P
14.283333,2723,P
14.3,3173,P
14.316667,3295,P
14.333333,5563,P
14.35,5343,P
14.366667,4845,P
14.383333,3384,P
14.4,2823,P
14.416667,3196,P
14.433333,3516,P
14.45,7443,P
14.466667,5266,P
14.483333,5456,P
14.5,3821,P
14.516667,3660,P
14.533333,1897,P
14.55,3143,P
14.566667,3428,P
14.583333,5029,P
14.6,5406,P
14.616667,3925,P
14.633333,2713,P
14.65,3483,P
14.666667,3444,P
14.683333,5098,P
14.7,5685,P
14.716667,5232,P
14.733333,3082,P
14.75,5838,P
14.766667,1821,P
14.783333,1850,P
14.8,4113,P
14.816667,3042,P
14.833333,5224,P
14.85,10026,P
14.866667,3725,P
14.883333,2478,P
14.9,3033,P
14.916667,2988,P
14.933333,5191,P
14.95,6881,P
14.966667,5954,P
14.983333,3053,P
15.0,11311,P
15.016667,3897,P
15.033333,2435,P
15.05,4268,P
15.066667,4117,P
15.083333,4137,P
15.1,3189,P
15.116667,4246,P
15.133333,3104,P
15.15,4220,P
15.166667,3075,P
15.183333,4127,P
15.2,2893,P
15.216667,3764,P
15.233333,3318,P
15.25,5514,P
15.266667,5784,P
15.283333,3092,P
15.3,2536,P
15.316667,1670,P
15.333333,3914,P
15.35,3427,P
15.366667,5919,P
15.383333,5514,P
15.4,2495,P
15.416667,3427,P
15.433333,1722,P
15.45,3464,P
15.466667,3803,P
15.483333,5586,P
15.5,6175,P
15.516667,2990,P
15.533333,1863,P
15.55,1296,P
15.566667,3504,P
15.583333,2407,P
15.6,5312,P
15.616667,10627,P
15.633333,3435,P
15.65,1914,P
15.666667,2929,P
15.683333,2329,P
15.7,4192,P
15.716667,9295,P
15.733333,6624,P
15.75,2304,P
15.766667,1260,P
15.783333,2050,P
15.8,1766,P
15.816667,4214,P
15.833333,6718,P
15.85,10017,P
15.866667,1713,P
15.883333,1336,P
15.9,1714,P
15.916667,2709,P
15.933333,6324,P
15.95,8261,P
15.966667,6761,P
15.983333,2290,P
16.0,8263,P
16.016667,629,P
16.033333,1764,P
16.05,2210,P
16.066667,3324,P
16.083333,5889,P
16.1,9590,P
16.116667,1737,P
16.133333,1265,P
16.15,997,P
16.166667,2203,P
16.183333,3515,P
16.2,5913,P
16.216667,11856,P
16.233333,1489,P
16.25,433,P
16.266667,78998,P
16.283333,624,P
16.3,1135,P
16.316667,1235,P
16.333333,1526,P
16.35,1891,P
16.366667,2748,P
16.383333,3941,P
16.4,2804,P
16.416667,2556,P
16.433333,2789,P
16.45,5224,P
16.466667,3873,P
16.483333,3071,P
16.5,5988,P
16.516667,3032,P
16.533333,6184,P
16.55,4654,P
16.566667,2557,P
16.583333,4852,P
16.6,4106,P
16.616667,3772,P
16.633333,3915,P
16.65,3692,P
16.666667,114508,I
16.683333,2882,P
16.7,3046,P
16.716667,2977,P
16.733333,2709,P
16.75,8116,P
16.766667,3997,P
16.783333,4305,P
16.8,3025,P
16.816667,3033,P
16.833333,3402,P
16.85,5393,P
16.866667,3607,P
16.883333,3188,P
16.9,3279,P
16.916667,2876,P
16.933333,3627,P
16.95,2907,P
16.966667,2911,P
16.983333,5681,P
17.0,5302,P
17.016667,3496,P
17.033333,2878,P
17.05,2756,P
17.066667,2878,P
17.083333,4888,P
17.1,4160,P
17.116667,3916,P
17.133333,3094,P
17.15,3138,P
17.166667,2983,P
17.183333,5114,P
17.2,4640,P
17.216667,3923,P
17.233333,2855,P
17.25,3741,P
17.266667,2807,P
17.283333,3243,P
17.3,5053,P
17.316667,2824,P
17.333333,3513,P
17.35,3194,P
17.366667,2878,P
17.383333,3672,P
17.4,3630,P
17.416667,3079,P
17.433333,3550,P
17.45,3348,P
17.466667,3326,P
17.483333,3416,P
17.5,3969,P
17.516667,3007,P
17.533333,3477,P
17.55,3046,P
17.566667,3223,P
17.583333,5684,P
17.6,3266,P
17.616667,3313,P
17.633333,3555,P
17.65,3659,P
17.666667,3130,P
17.683333,3784,P
17.7,3608,P
17.716667,3259,P
17.733333,3332,P
17.75,4268,P
17.766667,3255,P
17.783333,3597,P
17.8,3454,P
17.816667,3334,P
17.833333,3526,P
17.85,3514,P
17.866667,2888,P
17.883333,3832,P
17.9,3667,P
17.916667,3117,P
17.933333,3742,P
17.95,3438,P
17.966667,3566,P
17.983333,3559,P
18.0,4423,P
18.016667,2897,P
18.033333,3462,P
18.05,2930,P
18.066667,3401,P
18.083333,6180,P
18.1,3273,P
18.116667,3282,P
18.133333,3893,P
18.15,3845,P
18.166667,3085,P
18.183333,4022,P
18.2,3735,P
18.216667,3283,P
18.233333,3292,P
18.25,4179,P
18.266667,3300,P
18.283333,3650,P
18.3,3280,P
18.316667,3231,P
18.333333,3553,P
18.35,3294,P
18.366667,3386,P
18.383333,3849,P
18.4,3893,P
18.416667,3541,P
18.433333,3873,P
18.45,3467,P
18.466667,3566,P
18.483333,3506,P
18.5,4152,P
18.516667,3058,P
18.533333,5799,P
18.55,2560,P
18.566667,4818,P
18.583333,4869,P
18.6,4371,P
18.616667,2941,P
18.633333,3161,P
18.65,5066,P
18.666667,5062,P
18.683333,4632,P
18.7,4109,P
18.716667,5085,P
18.733333,2608,P
18.75,3467,P
18.766667,5476,P
18.783333,4248,P
18.8,3837,P
18.816667,3822,P
18.833333,3650,P
18.85,4454,P
18.866667,4279,P
18.883333,4318,P
18.9,4611,P
18.916667,4347,P
18.933333,3690,P
18.95,4531,P
18.966667,4463,P
18.983333,3503,P
19.0,3547,P
19.016667,3148,P
19.033333,4229,P
19.05,4506,P
19.066667,4416,P
19.083333,3796,P
19.1,4526,P
19.116667,4315,P
19.133333,4222,P
19.15,4648,P
19.166667,4618,P
19.183333,3866,P
19.2,3271,P
19.216667,3459,P
19.233333,4472,P
19.25,5184,P
19.266667,4436,P
19.283333,4060,P
19.3,3111,P
19.316667,4201,P
19.333333,3443,P
19.35,4420,P
19.366667,4229,P
