time,size,pict_type
0,606,I
0.016667,110,B
0.033333,108,B
0.05,120,P
0.066667,2105,I
0.083333,6254,B
0.1,7740,B
0.116667,4667,B
0.133333,91,B
0.15,7769,P
0.166667,4058,B
0.183333,3701,B
0.2,126,B
0.216667,423,B
0.233333,7765,P
0.25,400,B
0.266667,476,B
0.283333,676,B
0.3,377,B
0.316667,3459,P
0.333333,254,B
0.35,155,B
0.366667,235,B
0.383333,228,B
0.4,1355,P
0.416667,343,B
0.433333,492,B
0.45,706,B
0.466667,512,B
0.483333,1005,P
0.5,277,B
0.516667,197,B
0.533333,352,B
0.55,230,B
0.566667,1152,P
0.583333,225,B
0.6,544,B
0.616667,529,B
0.633333,378,B
0.65,979,P
0.666667,213,B
0.683333,183,B
0.7,371,B
0.716667,193,B
0.733333,1061,P
0.75,218,B
0.766667,402,B
0.783333,538,B
0.8,354,B
0.816667,1212,P
0.833333,206,B
0.85,190,B
0.866667,227,B
0.883333,182,B
0.9,1267,P
0.916667,241,B
0.933333,200,B
0.95,335,B
0.966667,440,B
0.983333,1149,P
1.0,250,B
1.016667,325,B
1.033333,408,B
1.05,282,B
1.066667,1024,P
1.083333,204,B
1.1,167,B
1.116667,273,B
1.133333,158,B
1.15,827,P
1.166667,294,B
1.183333,416,B
1.2,513,B
1.216667,288,B
1.233333,1250,P
1.25,267,B
1.266667,337,B
1.283333,405,B
1.3,195,B
1.316667,1204,P
1.333333,255,B
1.35,305,B
1.366667,460,B
1.383333,257,B
1.4,1462,P
1.416667,286,B
1.433333,316,B
1.45,455,B
1.466667,262,B
1.483333,1283,P
1.5,220,B
1.516667,223,B
1.533333,259,B
1.55,167,B
1.566667,1283,P
1.583333,165,B
1.6,155,B
1.616667,173,B
1.633333,142,B
1.65,586,P
1.666667,127,B
1.683333,124,B
1.7,140,B
1.716667,136,B
1.733333,460,P
1.75,125,B
1.766667,125,B
1.783333,139,B
1.8,136,B
1.816667,334,P
1.833333,126,B
1.85,131,B
1.866667,136,B
1.883333,134,B
1.9,169,P
1.916667,144,B
1.933333,145,B
1.95,187,B
1.966667,167,B
1.983333,921,P
2.0,169,B
2.016667,197,B
2.033333,243,B
2.05,154,B
2.066667,1060,P
2.083333,139,B
2.1,172,B
2.116667,265,B
2.133333,185,B
2.15,937,P
2.166667,164,B
2.183333,156,B
2.2,193,B
2.216667,161,B
2.233333,1247,P
2.25,136,B
2.266667,143,B
2.283333,221,B
2.3,146,B
2.316667,1039,P
2.333333,130,B
2.35,142,B
2.366667,180,B
2.383333,142,B
2.4,797,P
2.416667,133,B
2.433333,137,B
2.45,165,B
2.466667,146,B
2.483333,566,P
2.5,134,B
2.516667,132,B
2.533333,159,B
2.55,146,B
2.566667,605,P
2.583333,126,B
2.6,129,B
2.616667,140,B
2.633333,140,B
2.65,348,P
2.666667,126,B
2.683333,130,B
2.7,144,B
2.716667,148,B
2.733333,336,P
2.75,128,B
2.766667,129,B
2.783333,145,B
2.8,135,B
2.816667,348,P
2.833333,125,B
2.85,125,B
2.866667,133,B
2.883333,134,B
2.9,189,P
2.916667,126,B
2.933333,126,B
2.95,135,B
2.966667,133,B
2.983333,154,P
3.0,126,B
3.016667,126,B
3.033333,134,B
3.05,133,B
3.066667,176,P
3.083333,125,B
3.1,125,B
3.116667,133,B
3.133333,132,B
3.15,170,P
3.166667,126,B
3.183333,126,B
3.2,136,B
3.216667,133,B
3.233333,217,P
3.25,136,B
3.266667,136,B
3.283333,154,B
3.3,150,B
3.316667,565,P
3.333333,148,B
3.35,148,B
3.366667,167,B
3.383333,155,B
3.4,694,P
3.416667,145,B
3.433333,147,B
3.45,217,B
3.466667,154,B
3.483333,667,P
3.5,156,B
3.516667,151,B
3.533333,260,B
3.55,238,B
3.566667,648,P
3.583333,333,B
3.6,368,B
3.616667,669,B
3.633333,100,B
3.65,670,P
3.666667,417,B
3.683333,469,B
3.7,537,B
3.716667,111,B
3.733333,431,P
3.75,170,B
3.766667,477,B
3.783333,759,B
3.8,104,B
3.816667,288,P
3.833333,248,B
3.85,389,B
3.866667,660,B
3.883333,107,B
3.9,363,P
3.916667,240,B
3.933333,378,B
3.95,672,B
3.966667,78,B
3.983333,316,P
4.0,199,B
4.016667,521,B
4.033333,618,B
4.05,136,B
4.066667,274,P
4.083333,206,B
4.1,478,B
4.116667,646,B
4.133333,79,B
4.15,152,P
4.166667,1552,I
4.183333,875,I
4.2,113,B
4.216667,113,B
4.233333,120,B
4.25,111,B
4.266667,318,P
4.283333,131,B
4.3,131,B
4.316667,131,B
4.333333,130,B
4.35,137,P
4.366667,131,B
4.383333,137,P
4.4,1449,I
4.416667,389,B
4.433333,468,B
4.45,419,B
4.466667,301,B
4.483333,5650,P
4.5,498,B
4.516667,533,B
4.533333,679,B
4.55,178,B
4.566667,9015,P
4.583333,420,B
4.6,433,B
4.616667,541,B
4.633333,237,B
4.65,10616,P
4.666667,445,B
4.683333,317,B
4.7,550,B
4.716667,185,B
4.733333,12386,P
4.75,392,B
4.766667,332,B
4.783333,259,B
4.8,101,B
4.816667,11125,P
4.833333,94,B
4.85,103,B
4.866667,117,B
4.883333,104,B
4.9,1209,P
4.916667,103,B
4.933333,103,B
4.95,110,B
4.966667,102,B
4.983333,434,P
5.0,113,B
5.016667,117,B
5.033333,121,B
5.05,140,B
5.066667,3775,P
5.083333,132,B
5.1,133,B
5.116667,162,B
5.133333,144,B
5.15,2601,P
5.166667,140,B
5.183333,137,B
5.2,144,B
5.216667,139,B
5.233333,1896,P
5.25,143,B
5.266667,146,B
5.283333,156,B
5.3,149,B
5.316667,1206,P
5.333333,128,B
5.35,148,B
5.366667,154,B
5.383333,151,B
5.4,3397,P
5.416667,133,B
5.433333,131,B
5.45,150,B
5.466667,138,B
5.483333,2499,P
5.5,158,B
5.516667,166,B
5.533333,185,B
5.55,173,B
5.566667,4663,P
5.583333,157,B
5.6,158,B
5.616667,184,B
5.633333,175,B
5.65,3981,P
5.666667,151,B
5.683333,156,B
5.7,188,B
5.716667,168,B
5.733333,4187,P
5.75,154,B
5.766667,161,B
5.783333,177,B
5.8,167,B
5.816667,3772,P
5.833333,170,B
5.85,180,B
5.866667,197,B
5.883333,176,B
5.9,5494,P
5.916667,174,B
5.933333,182,B
5.95,218,B
5.966667,189,B
5.983333,4263,P
6.0,201,B
6.016667,191,B
6.033333,212,B
6.05,180,B
6.066667,7026,P
6.083333,182,B
6.1,180,B
6.116667,208,B
6.133333,178,B
6.15,5784,P
6.166667,187,B
6.183333,202,B
6.2,217,B
6.216667,175,B
6.233333,6688,P
6.25,188,B
6.266667,192,B
6.283333,219,B
6.3,183,B
6.316667,7634,P
6.333333,202,B
6.35,210,B
6.366667,227,B
6.383333,200,B
6.4,7065,P
6.416667,208,B
6.433333,217,B
6.45,233,B
6.466667,194,B
6.483333,6821,P
6.5,189,B
6.516667,204,B
6.533333,225,B
6.55,192,B
6.566667,8881,P
6.583333,201,B
6.6,211,B
6.616667,237,B
6.633333,207,B
6.65,7586,P
6.666667,197,B
6.683333,201,B
6.7,230,B
6.716667,198,B
6.733333,7877,P
6.75,193,B
6.766667,210,B
6.783333,236,B
6.8,194,B
6.816667,9585,P
6.833333,195,B
6.85,209,B
6.866667,232,B
6.883333,198,B
6.9,8475,P
6.916667,207,B
6.933333,210,B
6.95,219,B
6.966667,189,B
6.983333,8800,P
7.0,209,B
7.016667,209,B
7.033333,228,B
7.05,194,B
7.066667,11073,P
7.083333,214,B
7.1,220,B
7.116667,240,B
