time,size,pict_type
0,627,I
0.016667,81,B
0.033333,81,B
0.05,85,P
0.066667,2059,I
0.083333,2966,P
0.1,165,B
0.116667,1583,B
0.133333,241,B
0.15,7651,P
0.166667,1191,P
0.183333,227,B
0.2,291,B
0.216667,414,B
0.233333,9923,P
0.25,357,B
0.266667,407,B
0.283333,376,B
0.3,889,B
0.316667,319,B
0.333333,295,B
0.35,216,B
0.366667,8545,P
0.383333,225,B
0.4,372,B
0.416667,295,B
0.433333,3654,P
0.45,324,B
0.466667,491,B
0.483333,263,B
0.5,2120,P
0.516667,211,B
0.533333,362,B
0.55,231,B
0.566667,1218,P
0.583333,268,B
0.6,359,B
0.616667,427,B
0.633333,347,B
0.65,405,B
0.666667,238,B
0.683333,248,B
0.7,219,B
0.716667,1223,P
0.733333,254,B
0.75,300,B
0.766667,338,B
0.783333,484,B
0.8,310,B
0.816667,286,B
0.833333,1079,P
0.85,217,B
0.866667,218,B
0.883333,230,B
0.9,179,B
0.916667,659,P
0.933333,210,B
0.95,269,B
0.966667,682,P
0.983333,304,B
1.0,241,B
1.016667,417,B
1.033333,293,B
1.05,896,P
1.066667,293,B
1.083333,235,B
1.1,218,B
1.116667,193,B
1.133333,345,B
1.15,268,B
1.166667,312,B
1.183333,335,B
1.2,886,P
1.216667,294,B
1.233333,416,B
1.25,264,B
1.266667,1161,P
1.283333,307,B
1.3,366,B
1.316667,295,B
1.333333,495,B
1.35,310,B
1.366667,276,B
1.383333,1317,P
1.4,238,B
1.416667,949,P
1.433333,251,B
1.45,1017,P
1.466667,277,B
1.483333,288,B
1.5,310,B
1.516667,240,B
1.533333,307,B
1.55,180,B
1.566667,187,B
1.583333,160,B
1.6,1291,P
1.616667,132,B
1.633333,140,B
1.65,556,P
1.666667,117,B
1.683333,117,B
1.7,155,B
1.716667,105,B
1.733333,118,B
1.75,556,P
1.766667,124,B
1.783333,126,B
1.8,133,B
1.816667,129,B
1.833333,128,B
1.85,114,B
1.866667,114,B
1.883333,117,B
1.9,316,P
1.916667,126,B
1.933333,190,B
1.95,161,B
1.966667,838,P
1.983333,224,B
2.0,272,B
2.016667,223,B
2.033333,286,B
2.05,182,B
2.066667,204,B
2.083333,1065,P
2.1,186,B
2.116667,212,B
2.133333,268,B
2.15,190,B
2.166667,1078,P
2.183333,204,B
2.2,242,B
2.216667,225,B
2.233333,217,B
2.25,305,B
2.266667,187,B
2.283333,194,B
2.3,172,B
2.316667,1312,P
2.333333,176,B
2.35,177,B
2.366667,182,B
2.383333,231,B
2.4,156,B
2.416667,142,B
2.433333,957,P
2.45,125,B
2.466667,152,B
2.483333,706,P
2.5,146,B
2.516667,146,B
2.533333,158,B
2.55,145,B
2.566667,166,B
2.583333,125,B
2.6,119,B
2.616667,124,B
2.633333,816,P
2.65,116,B
2.666667,115,B
2.683333,116,B
2.7,124,B
2.716667,122,B
2.733333,110,B
2.75,117,B
2.766667,608,P
2.783333,111,B
2.8,113,B
2.816667,113,B
2.833333,110,B
2.85,111,B
2.866667,286,P
2.883333,107,B
2.9,112,B
2.916667,175,P
2.933333,108,B
2.95,111,B
2.966667,112,B
2.983333,106,B
3.0,214,P
3.016667,135,P
3.033333,103,B
3.05,167,P
3.066667,109,B
3.083333,109,B
3.1,110,B
3.116667,115,B
3.133333,108,B
3.15,106,B
3.166667,196,P
3.183333,108,B
3.2,111,B
3.216667,142,P
3.233333,126,B
3.25,126,B
3.266667,213,B
3.283333,145,B
3.3,139,B
3.316667,584,P
3.333333,131,B
3.35,180,B
3.366667,685,P
3.383333,159,B
3.4,209,B
3.416667,199,B
3.433333,204,B
3.45,299,B
3.466667,201,B
3.483333,198,B
3.5,195,B
3.516667,714,P
3.533333,163,B
3.55,286,B
3.566667,225,B
3.583333,591,P
3.6,163,B
3.616667,389,B
3.633333,210,B
3.65,491,P
3.666667,193,B
3.683333,447,B
3.7,183,B
3.716667,637,P
3.733333,176,B
3.75,276,B
3.766667,181,B
3.783333,234,P
3.8,195,B
3.816667,176,B
3.833333,135,B
3.85,208,P
3.866667,156,B
3.883333,274,B
3.9,167,B
3.916667,519,P
3.933333,172,B
3.95,239,B
3.966667,176,B
3.983333,240,P
4.0,202,B
4.016667,188,B
4.033333,580,P
4.05,189,B
4.066667,297,B
4.083333,151,B
4.1,270,P
4.116667,162,B
4.133333,213,B
4.15,162,B
4.166667,1624,I
4.183333,960,I
4.2,95,B
4.216667,95,B
4.233333,95,B
4.25,95,B
4.266667,95,B
4.283333,82,B
4.3,82,B
4.316667,82,B
4.333333,318,P
4.35,83,B
4.366667,84,B
4.383333,89,P
4.4,1543,I
4.416667,316,B
