time,size,pict_type
0,606,I
0.016667,109,B
0.033333,108,B
0.05,122,P
0.066667,2153,I
0.083333,2298,P
0.1,107,B
0.116667,1025,B
0.133333,96,B
0.15,9008,P
0.166667,1455,P
0.183333,206,B
0.2,233,B
0.216667,511,B
0.233333,6364,P
0.25,452,B
0.266667,574,B
0.283333,641,B
0.3,434,B
0.316667,4234,P
0.333333,363,B
0.35,258,B
0.366667,338,B
0.383333,318,B
0.4,1174,P
0.416667,420,B
0.433333,533,B
0.45,377,B
0.466667,465,B
0.483333,1355,P
0.5,380,B
0.516667,310,B
0.533333,297,B
0.55,330,B
0.566667,1648,P
0.583333,364,B
0.6,441,B
0.616667,611,B
0.633333,443,B
0.65,1055,P
0.666667,334,B
0.683333,265,B
0.7,424,B
0.716667,320,B
0.733333,1142,P
0.75,331,B
0.766667,431,B
0.783333,501,B
0.8,455,B
0.816667,1032,P
0.833333,313,B
0.85,762,P
0.866667,658,P
0.883333,260,B
0.9,304,B
0.916667,786,P
0.933333,277,B
0.95,407,B
0.966667,947,P
0.983333,462,B
1.0,355,B
1.016667,579,B
1.033333,382,B
1.05,952,P
1.066667,371,B
1.083333,842,P
1.1,297,B
1.116667,274,B
1.133333,398,B
1.15,315,B
1.166667,775,P
1.183333,397,B
1.2,666,B
1.216667,382,B
1.233333,1371,P
1.25,296,B
1.266667,576,B
1.283333,386,B
1.3,1434,P
1.316667,306,B
1.333333,358,B
1.35,490,B
1.366667,373,B
1.383333,1459,P
1.4,331,B
1.416667,422,B
1.433333,1265,P
1.45,340,B
1.466667,369,B
1.483333,412,B
1.5,296,B
1.516667,1413,P
1.533333,281,B
1.55,287,B
1.566667,309,B
1.583333,261,B
1.6,1027,P
1.616667,230,B
1.633333,248,B
1.65,595,P
1.666667,218,B
1.683333,220,B
1.7,246,B
1.716667,246,B
1.733333,462,P
1.75,218,B
1.766667,218,B
1.783333,235,B
1.8,233,B
1.816667,498,P
1.833333,217,B
1.85,231,B
1.866667,295,P
1.883333,218,B
1.9,218,B
1.916667,252,B
1.933333,252,B
1.95,714,P
1.966667,233,B
1.983333,321,B
2.0,1119,P
2.016667,259,B
2.033333,263,B
2.05,316,B
2.066667,245,B
2.083333,1060,P
2.1,269,B
2.116667,279,B
2.133333,380,B
2.15,276,B
2.166667,1118,P
2.183333,240,B
2.2,266,B
2.216667,1072,P
2.233333,249,B
2.25,259,B
2.266667,313,B
2.283333,255,B
2.3,1130,P
2.316667,236,B
2.333333,241,B
2.35,280,B
2.366667,243,B
2.383333,906,P
2.4,223,B
2.416667,246,B
2.433333,666,P
2.45,222,B
2.466667,224,B
2.483333,256,B
2.5,248,B
2.516667,743,P
2.533333,216,B
2.55,238,B
2.566667,539,P
2.583333,217,B
2.6,217,B
2.616667,247,B
2.633333,234,B
2.65,532,P
2.666667,219,B
2.683333,219,B
2.7,235,B
2.716667,233,B
2.733333,549,P
2.75,217,B
2.766667,235,B
2.783333,495,P
2.8,219,B
